試合日,年月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2016-12-03,2016-12,大分三好ヴァイセアドラー,20,,帖佐力弥,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,3,1,0,33.3
2016-12-03,2016-12,大分三好ヴァイセアドラー,22,,藤岡諒馬,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,2,0.67,10,2,3,3,25.5,1,0,0,0.0
2016-12-03,2016-12,大分三好ヴァイセアドラー,23,,藤田裕城,3,■,■,■,,,4,3,0,0.75,0.75,1.00,0,0,0,-,3,1.00,11,0,2,4,9.1,1,0,0,0.0
2016-12-03,2016-12,大分三好ヴァイセアドラー,24,,米田亘希,3,■,■,■,,,22,14,2,0.6363636363636364,0.5454545454545454,4.67,3,3,0,100.0,5,1.67,10,0,3,4,10.0,4,2,0,50.0
2016-12-04,2016-12,富士通カワサキレッドスピリッツ,1,,中川剛,4,■,■,■,■,,30,19,7,0.6333333333333333,0.4,4.75,11,6,3,54.5,0,-,16,1,1,3,10.9,0,0,0,-
2016-12-04,2016-12,富士通カワサキレッドスピリッツ,2,,松坂洸汰,2,□,,□,,,4,1,0,0.25,0.25,0.50,0,0,0,-,0,-,1,0,0,1,25.0,2,1,0,50.0
2016-12-04,2016-12,富士通カワサキレッドスピリッツ,3,,田中紀幸,4,■,■,■,■,,32,14,3,0.4375,0.34375,3.50,0,0,0,-,0,-,12,0,3,3,6.2,42,29,0,69.0
2016-12-04,2016-12,富士通カワサキレッドスピリッツ,4,,柳田百織,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,富士通カワサキレッドスピリッツ,5,,横田圭祐,4,■,■,■,■,,14,9,0,0.6428571428571429,0.6428571428571429,2.25,0,0,0,-,5,1.25,11,1,1,2,11.8,0,0,0,-
2016-12-04,2016-12,富士通カワサキレッドスピリッツ,6,,三芳健斗,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,富士通カワサキレッドスピリッツ,10,,岡村義郎,4,■,■,■,■,,14,12,0,0.8571428571428571,0.8571428571428571,3.00,0,0,0,-,0,-,11,0,1,2,4.5,0,0,0,-
2016-12-04,2016-12,富士通カワサキレッドスピリッツ,12,L,芳賀広大,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,15,0,93.8
2016-12-04,2016-12,富士通カワサキレッドスピリッツ,13,,杉本匠,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,富士通カワサキレッドスピリッツ,14,,岩井浩二,4,■,■,■,■,,27,12,3,0.4444444444444444,0.3333333333333333,3.00,0,0,0,-,0,-,20,0,2,6,7.5,10,6,0,60.0
2016-12-04,2016-12,富士通カワサキレッドスピリッツ,15,L,丸谷将大,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,富士通カワサキレッドスピリッツ,16,,新貴裕,4,■,■,■,■,,3,1,0,0.3333333333333333,0.3333333333333333,0.25,0,0,0,-,1,0.25,18,1,2,4,10.0,0,0,0,-
2016-12-04,2016-12,富士通カワサキレッドスピリッツ,18,,小川直紀,3,,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-
2016-12-04,2016-12,富士通カワサキレッドスピリッツ,20,,志波京介,2,,□,,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2016-12-04,2016-12,つくばユナイテッドSunGAIA,2,,宮下拓也,4,■,■,■,■,,31,13,2,0.41935483870967744,0.3548387096774194,3.25,3,1,0,33.3,0,-,20,2,3,5,15.2,14,9,0,64.3
2016-12-04,2016-12,つくばユナイテッドSunGAIA,6,,瀧澤陽紀,4,■,■,■,■,,38,18,2,0.4736842105263158,0.42105263157894735,4.50,5,3,0,60.0,0,-,13,0,3,4,7.7,36,25,0,69.4
2016-12-04,2016-12,つくばユナイテッドSunGAIA,7,,奥田基嗣,4,■,■,■,■,,13,5,3,0.38461538461538464,0.15384615384615385,1.25,0,0,0,-,1,0.25,11,0,2,4,9.1,1,0,0,0.0
2016-12-04,2016-12,つくばユナイテッドSunGAIA,9,,小針幸,4,■,■,■,■,,19,8,1,0.42105263157894735,0.3684210526315789,2.00,6,2,1,33.3,0,-,10,0,2,1,2.5,0,0,0,-
2016-12-04,2016-12,つくばユナイテッドSunGAIA,11,,須藤優,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,1,0.25,15,0,0,3,5.0,0,0,0,-
2016-12-04,2016-12,つくばユナイテッドSunGAIA,12,,中島冬輝,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2016-12-04,2016-12,つくばユナイテッドSunGAIA,14,,勝本真太郎,2,,□,□,,,1,1,0,1.0,1.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,つくばユナイテッドSunGAIA,15,L,松尾敬介,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,32,26,0,81.2
2016-12-04,2016-12,つくばユナイテッドSunGAIA,16,,柳川大知,2,□,,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,つくばユナイテッドSunGAIA,17,,桝谷周呈,2,□,,,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2016-12-04,2016-12,つくばユナイテッドSunGAIA,22,,米村尊,3,□,□,,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,0.0,2,2,0,100.0
2016-12-04,2016-12,つくばユナイテッドSunGAIA,25,,宮内健嗣,4,■,■,■,■,,12,5,0,0.4166666666666667,0.4166666666666667,1.25,0,0,0,-,2,0.50,6,0,1,1,4.2,1,1,0,100.0
2016-12-04,2016-12,大分三好ヴァイセアドラー,3,,阿部領太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,大分三好ヴァイセアドラー,6,L,上前仁,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,大分三好ヴァイセアドラー,7,,細川優樹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,大分三好ヴァイセアドラー,8,,石垣公也,3,■,■,■,,,9,4,1,0.4444444444444444,0.3333333333333333,1.33,0,0,0,-,0,-,6,0,1,1,4.2,22,13,0,59.1
2016-12-04,2016-12,大分三好ヴァイセアドラー,10,,浜崎勇矢,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,1,0,0,40.0,0,0,0,-
2016-12-04,2016-12,大分三好ヴァイセアドラー,11,L,辻口智也,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,3,0,60.0
2016-12-04,2016-12,大分三好ヴァイセアドラー,14,,ヤカングマ,3,■,■,■,,,27,17,1,0.6296296296296297,0.5925925925925926,5.67,8,4,0,50.0,1,0.33,18,4,2,6,27.2,0,0,0,-
2016-12-04,2016-12,大分三好ヴァイセアドラー,15,,田中挙章,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,大分三好ヴァイセアドラー,16,,濱本豊,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,7,0,1,2,7.1,0,0,0,-
2016-12-04,2016-12,大分三好ヴァイセアドラー,18,,高山伸悟,3,■,■,■,,,6,2,0,0.3333333333333333,0.3333333333333333,0.67,0,0,0,-,3,1.00,5,0,0,1,5.0,0,0,0,-
2016-12-04,2016-12,大分三好ヴァイセアドラー,20,,帖佐力弥,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,7,0,0,1,3.6,5,4,0,80.0
2016-12-04,2016-12,大分三好ヴァイセアドラー,22,,藤岡諒馬,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,2,0.67,9,0,1,3,8.3,0,0,0,-
2016-12-04,2016-12,大分三好ヴァイセアドラー,23,,藤田裕城,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,2,0.67,11,2,2,3,23.2,1,0,0,0.0
2016-12-04,2016-12,大分三好ヴァイセアドラー,24,,米田亘希,3,■,■,■,,,26,10,5,0.38461538461538464,0.19230769230769232,3.33,3,0,2,0.0,3,1.00,8,0,2,1,3.1,11,5,0,45.5
2016-12-04,2016-12,大同特殊鋼レッドスター,2,,松山徹,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,大同特殊鋼レッドスター,3,,久保田雅人,3,■,■,■,,,20,7,5,0.35,0.1,2.33,2,0,0,0.0,0,-,8,0,2,4,12.5,31,23,0,74.2
2016-12-04,2016-12,大同特殊鋼レッドスター,4,,田中尚,3,■,■,■,,,10,5,1,0.5,0.4,1.67,0,0,0,-,0,-,8,1,1,1,13.1,0,0,0,-
2016-12-04,2016-12,大同特殊鋼レッドスター,6,,辰巳佳靖,3,■,■,■,,,25,9,4,0.36,0.2,3.00,10,2,3,20.0,1,0.33,7,1,1,3,25.0,0,0,0,-
2016-12-04,2016-12,大同特殊鋼レッドスター,7,L,赤澤直樹,3,〇,〇,〇,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,大同特殊鋼レッドスター,8,,藤元公貴,3,■,■,■,,,6,0,1,0.0,-0.16666666666666666,-,0,0,0,-,0,-,7,0,0,2,7.1,0,0,0,-
2016-12-04,2016-12,大同特殊鋼レッドスター,9,,長谷川優太,3,■,■,■,,,2,1,0,0.5,0.5,0.33,0,0,0,-,0,-,7,0,0,4,14.3,0,0,0,-
2016-12-04,2016-12,大同特殊鋼レッドスター,10,,二五田大輔,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-
2016-12-04,2016-12,大同特殊鋼レッドスター,13,L,草場貴成,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,9,0,52.9
2016-12-04,2016-12,大同特殊鋼レッドスター,15,,金澤秀幸,2,,□,■,,,10,4,0,0.4,0.4,2.00,0,0,0,-,0,-,5,0,0,1,5.0,9,5,0,55.6
2016-12-04,2016-12,大同特殊鋼レッドスター,16,,川口一貴,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,大同特殊鋼レッドスター,19,,宮原博明,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,大同特殊鋼レッドスター,20,,木村拓哉,2,■,■,,,,5,1,3,0.2,-0.4,0.50,2,0,2,0.0,0,-,3,0,0,1,8.3,5,2,0,40.0
2016-12-04,2016-12,大同特殊鋼レッドスター,21,,嶋津京将,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,トヨタ自動車サンホークス,2,,渕江陵友,5,■,■,■,■,■,24,10,0,0.4166666666666667,0.4166666666666667,2.00,0,0,0,-,1,0.20,21,1,0,2,6.2,34,15,0,44.1
2016-12-04,2016-12,トヨタ自動車サンホークス,3,,浅川成也,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,トヨタ自動車サンホークス,4,,皆川昂太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,トヨタ自動車サンホークス,5,,森本浩矢,5,■,■,■,■,■,12,7,1,0.5833333333333334,0.5,1.40,0,0,0,-,4,0.80,9,0,0,0,0.0,0,0,0,-
2016-12-04,2016-12,トヨタ自動車サンホークス,6,,徳尾直哉,4,,□,□,■,■,28,11,5,0.3928571428571429,0.21428571428571427,2.75,5,1,1,20.0,0,-,8,0,1,3,9.4,16,13,0,81.2
2016-12-04,2016-12,トヨタ自動車サンホークス,7,,東野晴輝,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,1,0.20,18,0,0,6,8.3,0,0,0,-
2016-12-04,2016-12,トヨタ自動車サンホークス,8,,清水隆平,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-
2016-12-04,2016-12,トヨタ自動車サンホークス,9,,大保亮太朗,5,■,■,■,■,■,11,5,1,0.4545454545454545,0.3636363636363637,1.00,0,0,0,-,2,0.40,11,0,1,3,6.8,0,0,0,-
2016-12-04,2016-12,トヨタ自動車サンホークス,11,L,福島孝輝,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,39,23,0,59.0
2016-12-04,2016-12,トヨタ自動車サンホークス,13,,松下大悟,3,■,■,■,,,31,12,3,0.3870967741935484,0.2903225806451613,4.00,9,6,1,66.7,2,0.67,9,1,3,1,13.9,10,5,0,50.0
2016-12-04,2016-12,トヨタ自動車サンホークス,15,L,坂本凱,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,トヨタ自動車サンホークス,16,,吉岡衛,5,■,■,■,■,■,55,25,4,0.4545454545454545,0.3818181818181817,5.00,1,0,0,0.0,1,0.20,17,0,4,4,5.9,0,0,0,-
2016-12-04,2016-12,トヨタ自動車サンホークス,19,,水口直希,3,,□,,□,□,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,6.2,0,0,0,-
2016-12-04,2016-12,トヨタ自動車サンホークス,20,,山下輝樹,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,0,1,2,8.3,0,0,0,-
2016-12-04,2016-12,警視庁フォートファイターズ,1,,小川貴大,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,警視庁フォートファイターズ,3,,水野貴文,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,警視庁フォートファイターズ,4,,加藤啓,5,■,■,■,■,■,15,3,0,0.2,0.2,0.60,0,0,0,-,2,0.40,7,0,0,4,14.3,0,0,0,-
2016-12-04,2016-12,警視庁フォートファイターズ,6,,松本幸博,5,■,■,■,■,■,30,13,5,0.43333333333333335,0.26666666666666666,2.60,0,0,0,-,4,0.80,15,0,0,9,15.0,35,27,0,77.1
2016-12-04,2016-12,警視庁フォートファイターズ,8,L,石川俊輔,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,7,0,87.5
2016-12-04,2016-12,警視庁フォートファイターズ,10,,豊田将人,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,警視庁フォートファイターズ,11,,冨吉駿平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,警視庁フォートファイターズ,12,,小川功太,5,■,■,■,■,■,39,12,3,0.3076923076923077,0.2307692307692308,2.40,6,4,0,66.7,0,-,21,1,0,8,13.3,44,34,0,77.3
2016-12-04,2016-12,警視庁フォートファイターズ,13,,中村航太朗,5,■,■,■,■,■,58,28,2,0.4827586206896552,0.4482758620689655,5.60,29,13,2,44.8,0,-,18,0,1,10,13.9,3,2,0,66.7
2016-12-04,2016-12,警視庁フォートファイターズ,14,,中道元貴,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,4,0.80,19,0,5,7,9.2,2,0,0,0.0
2016-12-04,2016-12,警視庁フォートファイターズ,16,L,菅原規人,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,警視庁フォートファイターズ,17,,佐藤秀俊,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,0,1,2,8.3,0,0,0,-
2016-12-04,2016-12,警視庁フォートファイターズ,19,,神谷昴紀,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-
2016-12-04,2016-12,警視庁フォートファイターズ,20,,鈴木雅史,5,■,■,■,■,■,13,7,0,0.5384615384615384,0.5384615384615384,1.40,0,0,0,-,0,-,16,0,0,2,3.1,0,0,0,-
2016-12-04,2016-12,VC長野トライデンツ,4,,小林哲也,3,■,■,■,,,19,14,1,0.7368421052631579,0.6842105263157895,4.67,5,1,1,20.0,3,1.00,10,0,3,5,12.5,0,0,0,-
2016-12-04,2016-12,VC長野トライデンツ,5,L,峰尾拓,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,4,0,66.7
2016-12-04,2016-12,VC長野トライデンツ,6,,峯村幸太,3,■,■,■,,,11,5,1,0.4545454545454545,0.3636363636363637,1.67,0,0,0,-,1,0.33,10,1,4,3,15.5,12,8,0,66.7
2016-12-04,2016-12,VC長野トライデンツ,7,,栗木勇,3,■,■,■,,,12,4,1,0.3333333333333333,0.25,1.33,1,0,0,0.0,3,1.00,18,1,3,8,15.6,31,17,0,54.8
2016-12-04,2016-12,VC長野トライデンツ,9,,高野恭平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,VC長野トライデンツ,11,,片桐成基,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,VC長野トライデンツ,16,,森崎健史,3,■,■,■,,,13,7,2,0.5384615384615384,0.38461538461538464,2.33,0,0,0,-,1,0.33,7,0,0,1,3.6,1,1,0,100.0
2016-12-04,2016-12,VC長野トライデンツ,20,,多田将希,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,11,0,0,3,6.8,0,0,0,-
2016-12-04,2016-12,VC長野トライデンツ,22,,アレキサンダーオソキン,3,■,■,■,,,13,6,2,0.4615384615384616,0.3076923076923077,2.00,0,0,0,-,5,1.67,13,0,0,6,11.5,1,0,0,0.0
2016-12-04,2016-12,VC長野トライデンツ,23,L,米沢竜治,1,,,〇,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,VC長野トライデンツ,24,,長田翼,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-
2016-12-04,2016-12,VC長野トライデンツ,25,,中谷光,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2016-12-04,2016-12,VC長野トライデンツ,26,,池田浩基,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,VC長野トライデンツ,27,,小林之紘,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,埼玉アザレア,3,,小島大輝,3,■,■,■,,,14,7,3,0.5,0.2857142857142857,2.33,0,0,0,-,1,0.33,6,0,2,0,0.0,1,1,0,100.0
2016-12-04,2016-12,埼玉アザレア,7,,笠原啓太,3,■,■,■,,,10,5,2,0.5,0.3,1.67,0,0,0,-,0,-,5,0,2,1,5.0,12,6,0,50.0
2016-12-04,2016-12,埼玉アザレア,8,,中津芳文,3,■,■,■,,,10,4,1,0.4,0.3,1.33,0,0,0,-,0,-,12,3,0,4,28.3,0,0,0,-
2016-12-04,2016-12,埼玉アザレア,10,,川畑貴裕,2,□,,□,,,2,1,0,0.5,0.5,0.50,0,0,0,-,1,0.50,6,1,0,2,21.7,1,0,0,0.0
2016-12-04,2016-12,埼玉アザレア,12,,高橋頌,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,9,3,0,33.3
2016-12-04,2016-12,埼玉アザレア,16,,林佑樹,3,□,■,■,,,14,3,3,0.21428571428571427,0.0,1.00,0,0,0,-,1,0.33,5,0,3,2,10.0,15,11,0,73.3
2016-12-04,2016-12,埼玉アザレア,17,,茂木祐太,3,■,■,■,,,26,11,4,0.4230769230769231,0.2692307692307692,3.67,1,1,0,100.0,0,-,13,0,0,4,7.7,2,1,0,50.0
2016-12-04,2016-12,埼玉アザレア,19,,浜田翔太,1,■,,,,,3,0,1,0.0,-0.3333333333333333,-,0,0,0,-,0,-,2,0,1,0,0.0,6,3,0,50.0
2016-12-04,2016-12,埼玉アザレア,20,,金丸真司,3,■,■,■,,,2,1,0,0.5,0.5,0.33,0,0,0,-,0,-,8,0,0,5,15.6,0,0,0,-
2016-12-04,2016-12,埼玉アザレア,24,,冨永航一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,埼玉アザレア,25,,テイラーヒッグス,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-04,2016-12,埼玉アザレア,27,L,川崎翔太,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,9,0,50.0
2016-12-10,2016-12,富士通カワサキレッドスピリッツ,1,,中川剛,4,■,■,■,■,,29,12,4,0.4137931034482759,0.27586206896551724,3.00,17,6,2,35.3,0,-,14,0,1,9,16.1,0,0,0,-
2016-12-10,2016-12,富士通カワサキレッドスピリッツ,3,,田中紀幸,3,■,■,■,,,28,11,2,0.3928571428571429,0.32142857142857145,3.67,0,0,0,-,0,-,12,1,2,5,18.8,36,21,0,58.3
2016-12-10,2016-12,富士通カワサキレッドスピリッツ,4,,柳田百織,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-10,2016-12,富士通カワサキレッドスピリッツ,5,,横田圭祐,4,■,■,■,■,,5,1,1,0.2,0.0,0.25,0,0,0,-,3,0.75,4,0,0,3,18.8,0,0,0,-
2016-12-10,2016-12,富士通カワサキレッドスピリッツ,6,,三芳健斗,1,,,,□,,2,1,0,0.5,0.5,1.00,0,0,0,-,0,-,3,0,0,3,25.0,0,0,0,-
2016-12-10,2016-12,富士通カワサキレッドスピリッツ,9,,手塚奨,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2016-12-10,2016-12,富士通カワサキレッドスピリッツ,10,,岡村義郎,4,■,■,■,■,,12,8,0,0.6666666666666666,0.6666666666666666,2.00,0,0,0,-,3,0.75,14,0,1,6,10.7,0,0,0,-
2016-12-10,2016-12,富士通カワサキレッドスピリッツ,11,,浅野卓雅,2,□,,,■,,3,1,0,0.3333333333333333,0.3333333333333333,0.50,0,0,0,-,0,-,5,0,3,0,0.0,7,2,0,28.6
2016-12-10,2016-12,富士通カワサキレッドスピリッツ,12,L,芳賀広大,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,10,0,50.0
2016-12-10,2016-12,富士通カワサキレッドスピリッツ,13,,杉本匠,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-10,2016-12,富士通カワサキレッドスピリッツ,14,,岩井浩二,4,■,■,■,■,,34,20,1,0.5882352941176471,0.5588235294117647,5.00,0,0,0,-,4,1.00,16,0,2,4,6.2,16,8,0,50.0
2016-12-10,2016-12,富士通カワサキレッドスピリッツ,16,,新貴裕,4,■,■,■,■,,3,2,0,0.6666666666666666,0.6666666666666666,0.50,0,0,0,-,0,-,14,2,5,1,16.1,0,0,0,-
2016-12-10,2016-12,富士通カワサキレッドスピリッツ,18,L,小川直紀,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-10,2016-12,富士通カワサキレッドスピリッツ,20,,志波京介,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,7,1,2,1,17.9,0,0,0,-
2016-12-10,2016-12,トヨタ自動車サンホークス,2,,渕江陵友,2,■,■,,,,9,3,1,0.3333333333333333,0.2222222222222222,1.50,0,0,0,-,0,-,7,0,1,2,7.1,17,7,0,41.2
2016-12-10,2016-12,トヨタ自動車サンホークス,3,,浅川成也,3,,□,■,■,,18,4,1,0.2222222222222222,0.16666666666666666,1.33,0,0,0,-,1,0.33,6,0,2,1,4.2,16,7,0,43.8
2016-12-10,2016-12,トヨタ自動車サンホークス,4,,皆川昂太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-10,2016-12,トヨタ自動車サンホークス,5,,森本浩矢,4,■,■,■,■,,14,9,1,0.6428571428571429,0.5714285714285714,2.25,0,0,0,-,3,0.75,9,0,1,3,8.3,0,0,0,-
2016-12-10,2016-12,トヨタ自動車サンホークス,6,,徳尾直哉,1,,□,,,,4,1,0,0.25,0.25,1.00,2,0,0,0.0,0,-,1,0,0,1,25.0,5,3,0,60.0
2016-12-10,2016-12,トヨタ自動車サンホークス,7,,東野晴輝,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,0,-,13,0,1,5,9.6,0,0,0,-
2016-12-10,2016-12,トヨタ自動車サンホークス,8,,清水隆平,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-
2016-12-10,2016-12,トヨタ自動車サンホークス,9,,大保亮太朗,4,■,■,■,■,,9,6,0,0.6666666666666666,0.6666666666666666,1.50,0,0,0,-,2,0.50,14,0,0,7,12.5,0,0,0,-
2016-12-10,2016-12,トヨタ自動車サンホークス,11,L,福島孝輝,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,15,0,75.0
2016-12-10,2016-12,トヨタ自動車サンホークス,13,,松下大悟,4,■,■,■,■,,49,26,2,0.5306122448979592,0.4897959183673469,6.50,16,13,1,81.2,0,-,16,2,3,7,22.2,13,7,0,53.8
2016-12-10,2016-12,トヨタ自動車サンホークス,15,,坂本凱,2,□,,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-
2016-12-10,2016-12,トヨタ自動車サンホークス,16,,吉岡衛,4,■,■,■,■,,21,9,1,0.42857142857142855,0.3809523809523809,2.25,1,0,0,0.0,0,-,20,0,2,9,11.2,0,0,0,-
2016-12-10,2016-12,トヨタ自動車サンホークス,19,,水口直希,2,,□,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2016-12-10,2016-12,トヨタ自動車サンホークス,20,L,山下輝樹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-10,2016-12,大分三好ヴァイセアドラー,2,,小松柾,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-
2016-12-10,2016-12,大分三好ヴァイセアドラー,6,L,上前仁,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-10,2016-12,大分三好ヴァイセアドラー,7,,細川優樹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2016-12-10,2016-12,大分三好ヴァイセアドラー,8,,石垣公也,4,■,■,■,■,,17,5,2,0.29411764705882354,0.17647058823529413,1.25,0,0,0,-,1,0.25,16,1,3,8,17.5,52,32,0,61.5
