名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
ヤカングマ,2017-01,大分三好ヴァイセアドラー,14,4,14,192,111,15,57.8,50.0,95,55,10,4,65,3,3,30,0,0,0,57.9,7.93,0.29,15.0,
ヤカングマ,2017-02,大分三好ヴァイセアドラー,14,16,28,324,176,27,54.3,46.0,151,73,15,11,121,8,15,51,0,0,0,48.3,6.29,0.39,14.0,
三芳健斗,2016-11,富士通カワサキレッドスピリッツ,6,44,7,10,6,0,60.0,60.0,0,0,0,2,15,1,3,4,0,0,0,,0.86,0.29,8.3,
三芳健斗,2016-12,富士通カワサキレッドスピリッツ,6,48,1,2,1,0,50.0,50.0,0,0,0,0,3,0,0,3,0,0,0,,1.0,0.0,25.0,
三芳健斗,2017-01,富士通カワサキレッドスピリッツ,6,1,1,3,1,0,33.3,33.3,0,0,0,1,2,0,0,0,0,0,0,,1.0,1.0,0.0,
三芳健斗,2017-02,富士通カワサキレッドスピリッツ,6,8,2,5,4,0,80.0,80.0,0,0,0,1,5,1,0,2,0,0,0,,2.0,0.5,30.0,
上前仁,2016-11,大分三好ヴァイセアドラー,6,55,8,0,0,0,,,0,0,0,0,11,0,1,5,0,0,0,,0.0,0.0,9.1,
上前仁,2016-12,大分三好ヴァイセアドラー,6,48,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
上前仁,2017-01,大分三好ヴァイセアドラー,6,4,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
上前仁,2017-02,大分三好ヴァイセアドラー,6,16,13,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
上坂将輝,2017-01,トヨタ自動車サンホークス,18,5,11,0,0,0,,,0,0,0,0,18,0,2,5,0,0,0,,0.0,0.0,4.2,
上坂将輝,2017-02,トヨタ自動車サンホークス,18,14,16,0,0,0,,,0,0,0,0,19,1,2,11,0,0,0,,0.0,0.0,17.1,
中島冬輝,2016-11,つくばユナイテッドSunGAIA,12,55,5,0,0,0,,,0,0,0,0,13,0,0,7,0,0,0,,0.0,0.0,13.5,
中島冬輝,2016-12,つくばユナイテッドSunGAIA,12,48,6,0,0,0,,,0,0,0,0,7,0,0,0,0,0,0,,0.0,0.0,0.0,
中島冬輝,2017-01,つくばユナイテッドSunGAIA,12,5,12,6,3,0,50.0,50.0,0,0,0,0,39,1,0,9,0,0,0,,0.25,0.0,8.3,
中島冬輝,2017-02,つくばユナイテッドSunGAIA,12,14,8,2,0,0,0.0,0.0,0,0,0,0,9,0,0,1,0,0,0,,0.0,0.0,2.8,
中川剛,2016-11,富士通カワサキレッドスピリッツ,1,55,19,147,77,12,52.4,44.2,58,35,7,5,69,3,8,25,0,0,0,60.3,4.05,0.26,10.5,
中川剛,2016-12,富士通カワサキレッドスピリッツ,1,48,16,124,66,16,53.2,40.3,48,22,8,1,63,2,8,25,0,0,0,45.8,4.12,0.06,9.9,
中川剛,2017-01,富士通カワサキレッドスピリッツ,1,4,15,103,43,11,41.7,31.1,43,17,6,4,48,1,8,16,0,0,0,39.5,2.87,0.27,6.2,
中川剛,2017-02,富士通カワサキレッドスピリッツ,1,16,31,243,113,30,46.5,34.2,84,41,21,5,105,5,19,28,1,0,0,48.8,3.65,0.16,6.9,0.0
中村航太朗,2016-11,警視庁フォートファイターズ,13,55,9,91,38,8,41.8,33.0,36,20,4,1,30,0,4,10,9,4,0,55.6,4.22,0.11,5.0,44.4
中村航太朗,2016-12,警視庁フォートファイターズ,13,48,17,196,73,18,37.2,28.1,88,31,12,4,59,0,13,20,17,14,0,35.2,4.29,0.24,3.0,82.4
中村航太朗,2017-01,警視庁フォートファイターズ,13,4,17,209,96,22,45.9,35.4,83,34,11,4,67,5,6,25,9,6,0,41.0,5.65,0.24,14.6,66.7
中村航太朗,2017-02,警視庁フォートファイターズ,13,16,32,326,141,31,43.3,33.7,121,50,12,10,110,6,20,50,0,0,0,41.3,4.41,0.31,12.3,
中津芳文,2016-11,埼玉アザレア,8,55,21,75,36,2,48.0,45.3,1,0,0,8,91,6,4,32,3,0,0,0.0,1.71,0.38,14.3,0.0
中津芳文,2016-12,埼玉アザレア,8,48,13,41,13,3,31.7,24.4,0,0,0,7,50,4,2,15,1,0,0,,1.0,0.54,14.5,0.0
中津芳文,2017-01,埼玉アザレア,8,5,19,51,23,1,45.1,43.1,0,0,0,10,70,1,2,32,1,1,0,,1.21,0.53,12.1,100.0
中津芳文,2017-02,埼玉アザレア,8,14,25,85,46,5,54.1,48.2,0,0,0,9,101,3,4,38,1,1,0,,1.84,0.36,11.4,100.0
中谷光,2016-11,VC長野トライデンツ,25,55,14,0,0,0,,,0,0,0,0,21,2,4,13,0,0,0,,0.0,0.0,20.2,
中谷光,2016-12,VC長野トライデンツ,25,48,9,0,0,0,,,0,0,0,0,12,0,3,3,0,0,0,,0.0,0.0,0.0,
中谷光,2017-01,VC長野トライデンツ,25,4,8,0,0,0,,,0,0,0,0,10,0,3,4,0,0,0,,0.0,0.0,2.5,
中谷光,2017-02,VC長野トライデンツ,25,16,20,0,0,0,,,0,0,0,0,30,1,1,15,0,0,0,,0.0,0.0,15.0,
中道元貴,2016-11,警視庁フォートファイターズ,14,55,18,3,1,0,33.3,33.3,0,0,0,5,79,6,20,26,4,0,0,,0.06,0.28,9.5,0.0
中道元貴,2016-12,警視庁フォートファイターズ,14,48,17,4,2,0,50.0,50.0,0,0,0,6,69,1,18,24,4,0,0,,0.12,0.35,3.6,0.0
中道元貴,2017-01,警視庁フォートファイターズ,14,4,17,13,9,0,69.2,69.2,0,0,0,5,77,8,14,31,0,0,0,,0.53,0.29,15.9,
中道元貴,2017-02,警視庁フォートファイターズ,14,16,32,9,5,0,55.6,55.6,0,0,0,5,143,10,29,61,2,0,0,,0.16,0.16,12.6,0.0
丸谷将大,2016-11,富士通カワサキレッドスピリッツ,15,33,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
丸谷将大,2016-12,富士通カワサキレッドスピリッツ,15,36,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
丸谷将大,2017-01,富士通カワサキレッドスピリッツ,15,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
久保田雅人,2016-11,大同特殊鋼レッドスター,3,55,19,127,59,16,46.5,33.9,6,1,2,3,72,4,19,21,162,89,0,16.7,3.11,0.16,6.2,54.9
久保田雅人,2016-12,大同特殊鋼レッドスター,3,48,15,117,36,13,30.8,19.7,2,0,0,2,53,2,11,19,134,95,0,0.0,2.4,0.13,7.5,70.9
久保田雅人,2017-01,大同特殊鋼レッドスター,3,5,20,134,60,6,44.8,40.3,1,0,0,1,64,3,15,12,221,147,0,0.0,3.0,0.05,3.5,66.5
久保田雅人,2017-02,大同特殊鋼レッドスター,3,14,23,167,72,6,43.1,39.5,1,0,0,8,82,9,23,26,272,169,0,0.0,3.13,0.35,11.9,62.1
二五田大輔,2016-11,大同特殊鋼レッドスター,10,22,4,0,0,0,,,0,0,0,0,9,0,0,5,0,0,0,,0.0,0.0,13.9,
二五田大輔,2016-12,大同特殊鋼レッドスター,10,24,3,0,0,0,,,0,0,0,0,4,0,0,2,0,0,0,,0.0,0.0,12.5,
二五田大輔,2017-01,大同特殊鋼レッドスター,10,5,1,0,0,0,,,0,0,0,0,1,0,0,1,2,1,0,,0.0,0.0,25.0,50.0
二五田大輔,2017-02,大同特殊鋼レッドスター,10,14,11,21,6,0,28.6,28.6,3,0,0,0,20,0,0,12,34,16,0,0.0,0.55,0.0,15.0,47.1
伊元幸正,2016-11,埼玉アザレア,22,33,10,79,33,7,41.8,32.9,29,13,3,3,35,3,8,11,3,2,0,44.8,3.3,0.3,10.7,66.7
伊元幸正,2016-12,埼玉アザレア,22,24,7,67,22,4,32.8,26.9,9,1,0,0,34,0,2,13,1,1,0,11.1,3.14,0.0,8.1,100.0
伊元幸正,2017-01,埼玉アザレア,22,3,9,42,15,1,35.7,33.3,9,2,1,1,24,1,7,4,55,29,0,22.2,1.67,0.11,1.0,52.7
伊元幸正,2017-02,埼玉アザレア,22,6,10,55,27,2,49.1,45.5,0,0,0,2,41,5,12,14,127,71,0,,2.7,0.2,13.4,55.9
伊澤啓生,2017-02,大同特殊鋼レッドスター,1,10,5,7,1,0,14.3,14.3,0,0,0,0,2,0,1,1,0,0,0,,0.2,0.0,0.0,
伊藤雄太,2016-12,埼玉アザレア,11,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
伊藤雄太,2017-02,埼玉アザレア,11,6,5,0,0,0,,,0,0,0,0,6,0,3,1,0,0,0,,0.0,0.0,-8.3,
佐藤秀俊,2016-11,警視庁フォートファイターズ,17,55,16,0,0,0,,,0,0,0,0,21,0,1,12,0,0,0,,0.0,0.0,13.1,
佐藤秀俊,2016-12,警視庁フォートファイターズ,17,48,14,0,0,0,,,0,0,0,0,18,0,1,8,0,0,0,,0.0,0.0,9.7,
佐藤秀俊,2017-01,警視庁フォートファイターズ,17,4,17,0,0,0,,,0,0,0,0,23,1,3,8,0,0,0,,0.0,0.0,9.8,
佐藤秀俊,2017-02,警視庁フォートファイターズ,17,16,15,0,0,0,,,0,0,0,0,18,0,3,8,0,0,0,,0.0,0.0,6.9,
冨吉駿平,2016-11,警視庁フォートファイターズ,11,55,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
冨吉駿平,2016-12,警視庁フォートファイターズ,11,48,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
冨吉駿平,2017-01,警視庁フォートファイターズ,11,4,2,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,,0.0,0.0,-8.3,
冨吉駿平,2017-02,警視庁フォートファイターズ,11,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
冨永航一,2016-11,埼玉アザレア,24,55,4,11,4,1,36.4,27.3,0,0,0,1,3,0,2,1,6,4,0,,1.0,0.25,-8.3,66.7
冨永航一,2016-12,埼玉アザレア,24,48,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
冨永航一,2017-01,埼玉アザレア,24,5,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
冨永航一,2017-02,埼玉アザレア,24,12,7,28,11,4,39.3,25.0,0,0,0,2,20,1,7,2,67,39,0,,1.57,0.29,-1.2,58.2
加藤啓,2016-11,警視庁フォートファイターズ,4,55,14,57,27,3,47.4,42.1,0,0,0,8,25,0,1,8,1,0,0,,1.93,0.57,7.0,0.0
加藤啓,2016-12,警視庁フォートファイターズ,4,48,17,53,24,0,45.3,45.3,0,0,0,11,29,3,0,10,0,0,0,,1.41,0.65,19.0,
加藤啓,2017-01,警視庁フォートファイターズ,4,4,17,60,25,5,41.7,33.3,0,0,0,17,30,0,2,10,0,0,0,,1.47,1.0,6.7,
加藤啓,2017-02,警視庁フォートファイターズ,4,16,32,95,43,11,45.3,33.7,0,0,0,22,55,4,6,23,1,0,0,,1.34,0.69,15.0,0.0
勝本真太郎,2016-11,つくばユナイテッドSunGAIA,14,44,3,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,,0.33,0.0,,
勝本真太郎,2016-12,つくばユナイテッドSunGAIA,14,48,6,7,3,1,42.9,28.6,0,0,0,2,0,0,0,0,0,0,0,,0.5,0.33,,
勝本真太郎,2017-01,つくばユナイテッドSunGAIA,14,5,8,25,12,1,48.0,44.0,6,2,0,0,7,0,1,5,0,0,0,33.3,1.5,0.0,14.3,
勝本真太郎,2017-02,つくばユナイテッドSunGAIA,14,14,5,11,2,2,18.2,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.4,0.0,,
吉岡衛,2016-11,トヨタ自動車サンホークス,16,55,19,125,65,11,52.0,43.2,11,7,3,3,72,2,14,23,8,2,0,63.6,3.42,0.16,5.9,25.0
吉岡衛,2016-12,トヨタ自動車サンホークス,16,48,14,117,43,9,36.8,29.1,3,1,0,4,56,0,10,20,1,0,0,33.3,3.07,0.29,4.5,0.0
吉岡衛,2017-01,トヨタ自動車サンホークス,16,5,14,98,48,11,49.0,37.8,7,1,3,1,54,2,9,15,0,0,0,14.3,3.43,0.07,6.5,
吉岡衛,2017-02,トヨタ自動車サンホークス,16,14,17,109,50,11,45.9,35.8,3,1,2,3,36,0,5,6,4,1,0,33.3,2.94,0.18,0.7,25.0
坂口慧,2016-11,トヨタ自動車サンホークス,1,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
坂口慧,2017-01,トヨタ自動車サンホークス,1,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
坂口慧,2017-02,トヨタ自動車サンホークス,1,14,2,0,0,0,,,0,0,0,0,3,0,0,3,0,0,0,,0.0,0.0,25.0,
坂本凱,2016-11,トヨタ自動車サンホークス,15,33,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
坂本凱,2016-12,トヨタ自動車サンホークス,15,36,2,0,0,0,,,0,0,0,0,2,0,0,2,0,0,0,,0.0,0.0,25.0,
多田将希,2016-11,VC長野トライデンツ,20,55,21,9,2,2,22.2,0.0,0,0,0,1,95,1,5,30,5,0,0,,0.1,0.05,7.6,0.0
多田将希,2016-12,VC長野トライデンツ,20,48,16,3,0,0,0.0,0.0,0,0,0,0,62,1,3,14,1,0,0,,0.0,0.0,6.0,0.0
多田将希,2017-01,VC長野トライデンツ,20,4,14,6,0,1,0.0,-16.7,0,0,0,0,51,1,1,15,3,2,0,,0.0,0.0,8.8,66.7
多田将希,2017-02,VC長野トライデンツ,20,16,23,1,1,0,100.0,100.0,0,0,0,0,87,0,1,26,1,0,0,,0.04,0.0,7.2,0.0
大保亮太朗,2016-11,トヨタ自動車サンホークス,9,55,22,36,17,4,47.2,36.1,0,0,0,2,85,1,4,33,1,0,0,,0.77,0.09,9.7,0.0
大保亮太朗,2016-12,トヨタ自動車サンホークス,9,48,15,34,16,2,47.1,41.2,0,0,0,9,44,1,2,19,0,0,0,,1.07,0.6,11.9,
大保亮太朗,2017-01,トヨタ自動車サンホークス,9,5,20,44,24,2,54.5,50.0,0,0,0,9,46,1,3,13,2,1,0,,1.2,0.45,7.6,50.0
大保亮太朗,2017-02,トヨタ自動車サンホークス,9,14,23,51,20,4,39.2,31.4,0,0,0,11,61,3,3,15,2,2,0,,0.87,0.48,9.8,100.0
大和田賢吾,2016-11,埼玉アザレア,9,22,4,4,2,1,50.0,25.0,0,0,0,0,9,0,1,0,0,0,0,,0.5,0.0,-2.8,
大和田賢吾,2016-12,埼玉アザレア,9,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大和田賢吾,2017-02,埼玉アザレア,9,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大野充史,2016-11,埼玉アザレア,26,33,1,1,0,1,0.0,-100.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大野充史,2016-12,埼玉アザレア,26,12,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大野充史,2017-01,埼玉アザレア,26,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大野充史,2017-02,埼玉アザレア,26,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
奥田基嗣,2016-11,つくばユナイテッドSunGAIA,7,55,19,56,31,3,55.4,50.0,0,0,0,11,54,4,14,15,4,3,0,,1.63,0.58,7.9,75.0
奥田基嗣,2016-12,つくばユナイテッドSunGAIA,7,48,14,48,25,6,52.1,39.6,0,0,0,11,43,0,11,7,1,0,0,,1.79,0.79,-2.3,0.0
奥田基嗣,2017-01,つくばユナイテッドSunGAIA,7,5,18,51,22,8,43.1,27.5,0,0,0,3,42,0,8,12,3,1,0,,1.22,0.17,2.4,33.3
奥田基嗣,2017-02,つくばユナイテッドSunGAIA,7,14,19,40,16,2,40.0,35.0,0,0,0,5,52,0,6,15,7,3,0,,0.84,0.26,4.3,42.9
宮下拓也,2016-11,つくばユナイテッドSunGAIA,2,55,19,166,64,13,38.6,30.7,14,9,3,2,75,5,19,23,98,58,0,64.3,3.37,0.11,8.0,59.2
宮下拓也,2016-12,つくばユナイテッドSunGAIA,2,48,14,129,50,9,38.8,31.8,19,7,2,1,57,4,12,8,79,43,0,36.8,3.57,0.07,5.3,54.4
宮下拓也,2017-01,つくばユナイテッドSunGAIA,2,5,19,177,76,9,42.9,37.9,49,18,3,8,63,2,11,20,86,44,0,36.7,4.0,0.42,6.7,51.2
宮下拓也,2017-02,つくばユナイテッドSunGAIA,2,14,23,229,85,19,37.1,28.8,61,22,9,8,81,4,12,38,0,0,0,36.1,3.7,0.35,13.0,
宮内健嗣,2016-11,つくばユナイテッドSunGAIA,25,55,19,61,36,3,59.0,54.1,0,0,0,8,55,4,5,15,0,0,0,,1.89,0.42,11.8,
宮内健嗣,2016-12,つくばユナイテッドSunGAIA,25,48,13,42,23,2,54.8,50.0,0,0,0,2,25,0,3,5,1,1,0,,1.77,0.15,2.0,100.0
宮内健嗣,2017-01,つくばユナイテッドSunGAIA,25,5,13,22,12,2,54.5,45.5,0,0,0,6,20,2,2,7,2,2,0,,0.92,0.46,16.2,100.0
宮内健嗣,2017-02,つくばユナイテッドSunGAIA,25,14,18,29,13,4,44.8,31.0,0,0,0,5,17,0,2,3,2,1,0,,0.72,0.28,1.5,50.0
宮原博明,2016-11,大同特殊鋼レッドスター,19,55,3,15,9,0,60.0,60.0,4,2,0,0,10,0,1,2,3,0,0,50.0,3.0,0.0,2.5,0.0
宮原博明,2016-12,大同特殊鋼レッドスター,19,48,2,10,1,2,10.0,-10.0,2,0,1,0,5,0,0,2,5,1,0,0.0,0.5,0.0,10.0,20.0
宮原博明,2017-01,大同特殊鋼レッドスター,19,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
宮原博明,2017-02,大同特殊鋼レッドスター,19,8,1,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
小島大輝,2016-11,埼玉アザレア,3,11,3,13,4,1,30.8,23.1,0,0,0,0,5,0,0,2,1,0,0,,1.33,0.0,10.0,0.0
小島大輝,2016-12,埼玉アザレア,3,48,13,84,47,5,56.0,50.0,0,0,0,8,33,0,4,7,2,1,0,,3.62,0.62,2.3,50.0
小島大輝,2017-01,埼玉アザレア,3,5,19,108,52,12,48.1,37.0,0,0,0,7,64,0,0,19,0,0,0,,2.74,0.37,7.4,
小島大輝,2017-02,埼玉アザレア,3,14,25,112,51,6,45.5,40.2,0,0,0,10,76,0,5,23,1,0,0,,2.04,0.4,5.9,0.0
小川功太,2016-11,警視庁フォートファイターズ,12,55,18,147,62,11,42.2,34.7,6,2,0,2,69,3,12,12,132,83,0,33.3,3.44,0.11,4.3,62.9
小川功太,2016-12,警視庁フォートファイターズ,12,48,17,132,44,12,33.3,24.2,10,4,0,2,66,1,4,22,109,71,0,40.0,2.59,0.12,8.3,65.1
小川功太,2017-01,警視庁フォートファイターズ,12,4,17,121,39,22,32.2,14.0,8,1,1,3,69,1,5,26,167,104,0,12.5,2.29,0.18,9.1,62.3
小川功太,2017-02,警視庁フォートファイターズ,12,16,32,223,95,17,42.6,35.0,18,5,2,6,107,4,10,50,244,146,0,27.8,2.97,0.19,13.1,59.8
小川直紀,2016-11,富士通カワサキレッドスピリッツ,18,55,8,0,0,0,,,0,0,0,0,5,0,1,2,8,4,0,,0.0,0.0,5.0,50.0
小川直紀,2016-12,富士通カワサキレッドスピリッツ,18,48,8,0,0,0,,,0,0,0,0,10,0,1,2,1,0,0,,0.0,0.0,2.5,0.0
小川直紀,2017-01,富士通カワサキレッドスピリッツ,18,4,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
小川直紀,2017-02,富士通カワサキレッドスピリッツ,18,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小川貴大,2016-11,警視庁フォートファイターズ,1,55,9,56,18,4,32.1,25.0,15,2,4,3,27,1,2,7,0,0,0,13.3,2.0,0.33,8.3,
小川貴大,2016-12,警視庁フォートファイターズ,1,48,3,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,,0.0,0.0,0.0,
小川貴大,2017-01,警視庁フォートファイターズ,1,4,6,0,0,0,,,0,0,0,0,11,0,2,4,0,0,0,,0.0,0.0,4.5,
小川貴大,2017-02,警視庁フォートファイターズ,1,16,20,0,0,0,,,0,0,0,0,31,2,2,16,0,0,0,,0.0,0.0,17.7,
小松柾,2016-12,大分三好ヴァイセアドラー,2,12,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
小松柾,2017-01,大分三好ヴァイセアドラー,2,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小松柾,2017-02,大分三好ヴァイセアドラー,2,14,2,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
小林之紘,2016-11,VC長野トライデンツ,27,55,3,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
小林之紘,2016-12,VC長野トライデンツ,27,24,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小林哲也,2016-11,VC長野トライデンツ,4,55,22,197,103,15,52.3,44.7,71,29,7,8,55,2,18,16,4,3,0,40.8,4.68,0.36,2.7,75.0
小林哲也,2016-12,VC長野トライデンツ,4,48,16,148,73,7,49.3,44.6,49,21,5,8,33,0,11,8,1,0,0,42.9,4.56,0.5,-2.3,0.0
小林哲也,2017-01,VC長野トライデンツ,4,4,14,106,60,2,56.6,54.7,34,20,2,1,39,2,4,9,0,0,0,58.8,4.29,0.07,8.3,
小林哲也,2017-02,VC長野トライデンツ,4,16,25,230,112,8,48.7,45.2,81,33,5,5,67,1,4,16,1,0,0,40.7,4.48,0.2,6.0,0.0
小河原拓磨,2016-11,VC長野トライデンツ,15,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小河原拓磨,2016-12,VC長野トライデンツ,15,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小河原拓磨,2017-01,VC長野トライデンツ,15,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小河原拓磨,2017-02,VC長野トライデンツ,15,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小針幸,2016-11,つくばユナイテッドSunGAIA,9,55,19,109,44,10,40.4,31.2,22,7,5,2,57,1,6,13,1,0,0,31.8,2.32,0.11,4.8,0.0
小針幸,2016-12,つくばユナイテッドSunGAIA,9,48,14,76,30,6,39.5,31.6,13,3,1,2,40,0,2,9,6,2,0,23.1,2.14,0.14,4.4,33.3
小針幸,2017-01,つくばユナイテッドSunGAIA,9,5,16,80,32,3,40.0,36.2,10,2,1,3,34,0,1,15,22,9,0,20.0,2.0,0.19,10.3,40.9
小針幸,2017-02,つくばユナイテッドSunGAIA,9,14,23,143,69,7,48.3,43.4,4,1,0,5,87,0,4,23,60,27,0,25.0,3.0,0.22,5.5,45.0
山下輝樹,2016-11,トヨタ自動車サンホークス,20,55,7,0,0,0,,,0,0,0,0,14,0,2,8,3,2,0,,0.0,0.0,10.7,66.7
山下輝樹,2016-12,トヨタ自動車サンホークス,20,48,5,0,0,0,,,0,0,0,0,6,0,1,2,0,0,0,,0.0,0.0,4.2,
山下輝樹,2017-01,トヨタ自動車サンホークス,20,5,1,0,0,0,,,0,0,0,0,0,0,0,0,2,0,0,,0.0,0.0,,0.0
山下輝樹,2017-02,トヨタ自動車サンホークス,20,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本憲吾,2017-01,VC長野トライデンツ,12,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本憲吾,2017-02,VC長野トライデンツ,12,8,1,0,0,0,,,0,0,0,0,0,0,0,0,4,1,0,,0.0,0.0,,25.0
岡村義郎,2016-11,富士通カワサキレッドスピリッツ,10,55,20,71,45,3,63.4,59.2,0,0,0,24,68,0,2,22,1,1,0,,2.25,1.2,7.4,100.0
岡村義郎,2016-12,富士通カワサキレッドスピリッツ,10,48,16,51,34,3,66.7,60.8,0,0,0,11,52,1,3,15,0,0,0,,2.12,0.69,7.7,
岡村義郎,2017-01,富士通カワサキレッドスピリッツ,10,4,15,61,36,2,59.0,55.7,1,1,0,12,63,1,5,26,1,1,0,100.0,2.4,0.8,9.9,100.0
岡村義郎,2017-02,富士通カワサキレッドスピリッツ,10,16,30,102,63,5,61.8,56.9,0,0,0,21,101,2,5,38,0,0,0,,2.1,0.7,10.1,
岩井浩二,2016-11,富士通カワサキレッドスピリッツ,14,55,14,97,46,5,47.4,42.3,1,0,0,3,41,3,8,13,64,24,0,0.0,3.29,0.21,10.4,37.5
岩井浩二,2016-12,富士通カワサキレッドスピリッツ,14,48,16,113,56,5,49.6,45.1,0,0,0,5,62,1,9,15,56,34,0,,3.5,0.31,4.0,60.7
岩井浩二,2017-01,富士通カワサキレッドスピリッツ,14,4,15,123,56,7,45.5,39.8,0,0,0,4,58,4,11,13,93,45,0,,3.73,0.27,7.8,48.4
岩井浩二,2017-02,富士通カワサキレッドスピリッツ,14,16,31,223,95,17,42.6,35.0,0,0,0,14,110,1,16,31,208,113,0,,3.06,0.45,4.3,54.3
