試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-11-28,きんでんトリニティーブリッツ,1,,岡本侑,4,■,■,■,■,nan,27,6,2,22.2,14.8,1.50,5,2,1,40.0,3,0.75,14,2,4,4,14.3,2,0,1,25.0,,,,,,,,
2020-11-28,きんでんトリニティーブリッツ,3,L,長濱裕,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,8,11,56.2,,,,,,,,
2020-11-28,きんでんトリニティーブリッツ,4,,今田善仁,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-28,きんでんトリニティーブリッツ,5,,大賀惠介,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,6,3,2,66.7,,,,,,,,
2020-11-28,きんでんトリニティーブリッツ,6,,庄司練,4,■,■,■,■,nan,14,6,2,42.9,28.6,1.50,0,0,0,-,1,0.25,6,1,5,0,-4.2,0,0,0,-,,,,,,,,
2020-11-28,きんでんトリニティーブリッツ,7,,田畑翔伍,3,nan,□,■,■,nan,6,3,0,50.0,50.0,1.00,0,0,0,-,0,-,16,2,1,4,17.2,28,8,13,51.8,,,,,,,,
2020-11-28,きんでんトリニティーブリッツ,11,,毛利光生,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,15,0,0,4,6.7,0,0,0,-,,,,,,,,
2020-11-28,きんでんトリニティーブリッツ,14,,谷川結人,4,■,■,■,■,nan,36,19,3,52.8,44.4,4.75,10,7,1,70.0,4,1.00,13,2,2,5,21.2,6,0,2,16.7,,,,,,,,
2020-11-28,きんでんトリニティーブリッツ,15,,古川一輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-28,きんでんトリニティーブリッツ,18,,三木裕人,2,■,■,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,6,0,2,2,0.0,14,5,7,60.7,,,,,,,,
2020-11-28,きんでんトリニティーブリッツ,19,,黒木隆生,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-28,きんでんトリニティーブリッツ,20,,山本慎人,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,,,,,,,,
2020-11-28,きんでんトリニティーブリッツ,22,L,松浦孝平,2,〇,〇,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-28,きんでんトリニティーブリッツ,23,,福井裕貴,4,■,■,■,■,nan,22,14,3,63.6,50.0,3.50,1,0,0,0.0,1,0.25,13,0,0,2,3.8,0,0,0,-,,,,,,,,
2020-11-28,きんでんトリニティーブリッツ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,108,48,10,44.4,35.2,12.00,16,9,2,56.2,9,2.25,90,7,14,22,10.0,80,24,36,52.5,117,54,8,46.2,12,3.00,6.0,42.5
