月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,10,,千々木駿介,7,2,2,2,1,0,30,19,2,63.33333333333333,56.666666666666664,4.285714285714286,13,9,2,69.23076923076923,3,0.42857142857142855,20,0,4,4,0.0,25,6,8,40.0
11,10,,千々木駿介,25,6,5,6,5,1,128,62,6,48.4375,43.75,5.12,35,22,3,62.857142857142854,5,0.2,72,1,14,13,1.0416666666666667,141,52,35,49.290780141843975
12,10,,千々木駿介,22,6,6,6,3,1,130,63,3,48.46153846153846,46.15384615384615,5.909090909090909,29,19,1,65.51724137931035,4,0.18181818181818182,69,1,9,14,3.260869565217391,103,30,31,44.1747572815534
01,10,,千々木駿介,12,4,4,3,1,0,85,46,3,54.11764705882353,50.588235294117645,7.083333333333333,37,24,1,64.86486486486487,2,0.16666666666666666,43,3,10,8,5.813953488372093,5,1,2,40.0
11,10,,千々木駿介,8,2,2,2,1,0,47,26,7,55.319148936170215,40.42553191489361,5.875,17,13,4,76.47058823529412,2,0.25,32,3,5,4,8.59375,41,18,9,54.8780487804878
