月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,21,,竹元裕太郎,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,0,0,0,,0,0,0,
12,21,,竹元裕太郎,13,2,2,2,1,1,22,15,0,68.18181818181817,68.18181818181817,1.6923076923076923,0,0,0,,6,0.46153846153846156,27,0,3,4,0.9259259259259259,1,0,0,0.0
01,21,,竹元裕太郎,9,1,1,2,0,0,18,10,0,55.55555555555556,55.55555555555556,2.0,0,0,0,,3,0.3333333333333333,23,1,2,5,7.608695652173913,2,0,0,0.0
02,21,,竹元裕太郎,8,2,2,2,1,1,22,12,1,54.54545454545454,50.0,2.75,0,0,0,,7,0.875,27,0,2,5,2.7777777777777777,0,0,0,
