試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-01-19,埼玉上尾メディックス,NECレッドロケッツ,2,,冨永こよみ,4,■,■,■,nan,□,2,0,0,0.0,0.0,-,0,0,0,-,0,-,10,0,1,3,5.0,0,0,0,-,0
2020-01-19,埼玉上尾メディックス,NECレッドロケッツ,3,,サンティアゴアライジャダフニ,5,■,■,■,■,■,31,17,2,54.8,48.4,3.40,0,0,0,-,2,0.40,14,1,0,5,16.1,5,3,1,70.0,20
2020-01-19,埼玉上尾メディックス,NECレッドロケッツ,4,,堀江美志,1,nan,□,nan,nan,nan,5,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,5,3,1,70.0,0
2020-01-19,埼玉上尾メディックス,NECレッドロケッツ,6,,山口珠李,1,nan,□,nan,nan,nan,2,0,1,0.0,-50.0,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2020-01-19,埼玉上尾メディックス,NECレッドロケッツ,7,L,山岸あかね,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,13,1,61.4,0
2020-01-19,埼玉上尾メディックス,NECレッドロケッツ,8,,吉野優理,5,■,■,■,■,■,44,7,4,15.9,6.8,1.40,3,0,1,0.0,2,0.40,17,0,1,5,5.9,20,12,3,67.5,9
2020-01-19,埼玉上尾メディックス,NECレッドロケッツ,9,,三浦茉実,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-19,埼玉上尾メディックス,NECレッドロケッツ,10,,佐藤優花,3,nan,nan,□,■,■,23,8,0,34.8,34.8,2.67,3,0,0,0.0,0,-,12,2,1,3,20.8,15,6,1,43.3,10
2020-01-19,埼玉上尾メディックス,NECレッドロケッツ,11,,青柳京古,5,■,■,■,■,■,23,11,3,47.8,34.8,2.20,0,0,0,-,0,-,18,1,1,4,9.7,8,5,2,75.0,12
2020-01-19,埼玉上尾メディックス,NECレッドロケッツ,13,,井上美咲,5,□,□,□,■,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,9,0,0,4,11.1,0,0,0,-,0
2020-01-19,埼玉上尾メディックス,NECレッドロケッツ,14,,椎名真子,4,■,■,■,□,nan,14,3,1,21.4,14.3,0.75,0,0,0,-,0,-,3,0,0,1,8.3,15,11,1,76.7,3
2020-01-19,埼玉上尾メディックス,NECレッドロケッツ,17,,シュシュニャルカタリナ,5,■,■,■,■,■,56,23,0,41.1,41.1,4.60,16,7,0,43.8,1,0.20,18,2,3,5,13.9,1,1,0,100.0,26
2020-01-19,埼玉上尾メディックス,NECレッドロケッツ,19,,仁井田桃子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-19,埼玉上尾メディックス,NECレッドロケッツ,23,,大室璃紗,4,□,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,4,0,80.0,0
2020-01-19,埼玉上尾メディックス,NECレッドロケッツ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,201,69,11,34.3,28.9,13.80,22,7,1,31.8,5,1.00,103,6,7,30,11.4,97,59,10,66.0,80
