試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2000-02-06,日立ベルフィーユ,東洋紡オーキス,3,2,1,1,,福田記代子,5,■,■,■,■,■,61,22,0,36.1,36.1,4.40,0,0,0,-,1,0.20,13,1,1,4,13.8,5,3,0,60.0,24
2000-02-06,日立ベルフィーユ,東洋紡オーキス,3,2,1,2,,江藤直美,5,■,■,■,■,■,22,12,0,54.5,54.5,2.40,0,0,0,-,7,1.40,28,1,1,4,6.4,16,12,0,75.0,20
2000-02-06,日立ベルフィーユ,東洋紡オーキス,3,2,1,5,,島崎みゆき,5,■,■,■,■,■,7,5,0,71.4,71.4,1.00,0,0,0,-,3,0.60,13,0,1,4,7.7,0,0,0,-,8
2000-02-06,日立ベルフィーユ,東洋紡オーキス,3,2,1,6,L,田中姿子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,45,36,0,80.0,0
2000-02-06,日立ベルフィーユ,東洋紡オーキス,3,2,1,7,,谷口雅美,5,■,■,■,■,■,33,12,3,36.4,27.3,2.40,1,0,0,0.0,2,0.40,25,3,3,8,18.4,20,8,0,40.0,17
2000-02-06,日立ベルフィーユ,東洋紡オーキス,3,2,1,8,,渡邉悠美,1,nan,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,1.00,4,1,1,0,20.0,0,0,0,-,2
2000-02-06,日立ベルフィーユ,東洋紡オーキス,3,2,1,11,,小玉佐知子,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2000-02-06,日立ベルフィーユ,東洋紡オーキス,3,2,1,12,,池田美智子,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,7,0,100.0,0
2000-02-06,日立ベルフィーユ,東洋紡オーキス,3,2,1,13,,宝来麻紀子,5,■,■,■,■,■,20,8,1,40.0,35.0,1.60,0,0,0,-,1,0.20,12,0,0,1,2.1,0,0,0,-,9
2000-02-06,日立ベルフィーユ,東洋紡オーキス,3,2,1,14,,西村光代,5,■,■,■,■,■,18,4,0,22.2,22.2,0.80,0,0,0,-,2,0.40,12,0,0,4,8.3,2,1,0,50.0,6
2000-02-06,日立ベルフィーユ,東洋紡オーキス,3,2,1,15,,板垣紘子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-02-06,日立ベルフィーユ,東洋紡オーキス,3,2,1,18,,落合真理,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-02-06,日立ベルフィーユ,東洋紡オーキス,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,162,63,4,38.9,36.4,12.60,1,0,0,0.0,17,3.40,110,6,7,25,10.2,95,67,0,70.5,86
