試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2000-02-11,日立ベルフィーユ,日立リヴァーレ,3,2,1,1,,福田記代子,5,■,■,■,■,■,44,12,3,27.3,20.5,2.40,2,0,1,0.0,2,0.40,19,0,2,2,2.6,4,3,0,75.0,14,,,,,,,,
2000-02-11,日立ベルフィーユ,日立リヴァーレ,3,2,1,2,,江藤直美,5,■,■,■,■,■,28,13,1,46.4,42.9,2.60,0,0,0,-,4,0.80,18,0,1,4,5.6,7,7,0,100.0,17,,,,,,,,
2000-02-11,日立ベルフィーユ,日立リヴァーレ,3,2,1,3,,藤好麻希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2000-02-11,日立ベルフィーユ,日立リヴァーレ,3,2,1,5,,島崎みゆき,5,■,■,■,■,■,4,1,0,25.0,25.0,0.20,0,0,0,-,5,1.00,21,0,1,3,3.6,1,1,0,100.0,6,,,,,,,,
2000-02-11,日立ベルフィーユ,日立リヴァーレ,3,2,1,6,L,田中姿子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,33,26,0,78.8,0,,,,,,,,
2000-02-11,日立ベルフィーユ,日立リヴァーレ,3,2,1,7,,谷口雅美,5,■,■,■,■,■,41,15,0,36.6,36.6,3.00,0,0,0,-,3,0.60,17,2,4,1,10.9,14,11,0,78.6,20,,,,,,,,
2000-02-11,日立ベルフィーユ,日立リヴァーレ,3,2,1,8,,渡邉悠美,3,nan,nan,□,■,■,4,2,0,50.0,50.0,0.67,0,0,0,-,1,0.33,8,0,0,2,6.2,6,4,0,66.7,3,,,,,,,,
2000-02-11,日立ベルフィーユ,日立リヴァーレ,3,2,1,11,,小玉佐知子,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2000-02-11,日立ベルフィーユ,日立リヴァーレ,3,2,1,12,,池田美智子,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,1,0,25.0,0,,,,,,,,
2000-02-11,日立ベルフィーユ,日立リヴァーレ,3,2,1,13,,宝来麻紀子,5,■,■,■,■,■,25,13,1,52.0,48.0,2.60,0,0,0,-,4,0.80,14,0,2,3,5.4,2,1,0,50.0,17,,,,,,,,
2000-02-11,日立ベルフィーユ,日立リヴァーレ,3,2,1,14,,西村光代,3,■,■,■,nan,nan,10,3,1,30.0,20.0,1.00,0,0,0,-,4,1.33,9,0,1,2,5.6,15,11,0,73.3,7,,,,,,,,
2000-02-11,日立ベルフィーユ,日立リヴァーレ,3,2,1,18,,落合真理,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2000-02-11,日立ベルフィーユ,日立リヴァーレ,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,156,59,6,37.8,34.0,11.80,2,0,1,0.0,23,4.60,107,2,11,17,5.5,86,65,0,75.6,84,186,63,13,33.9,10,2.00,9.3,80.2
