大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,群馬銀行グリーンウイングス,20,74,324,144,13,44.4,0,0,0,-,1.95,41,0.55,307,3,5,21,78,7.2,4,2,0,50.0,144,41,8,193
レギュラーラウンド,群馬銀行グリーンウイングス,20,74,324,144,13,44.4,0,0,0,-,1.95,41,0.55,307,3,5,21,78,7.2,4,2,0,50.0,144,41,8,193
V・チャレンジマッチ女子2019-20,群馬銀行グリーンウイングス,2,6,40,10,4,25.0,0,0,0,-,1.67,6,1.0,20,0,0,2,7,6.2,5,1,1,30.0,10,6,0,16
チャレンジマッチ,群馬銀行グリーンウイングス,2,6,40,10,4,25.0,0,0,0,-,1.67,6,1.0,20,0,0,2,7,6.2,5,1,1,30.0,10,6,0,16
V.LEAGUE DIVISION2 WOMEN 2018-19,群馬銀行グリーンウイングス,23,90,436,216,20,49.5,0,0,0,-,2.4,33,0.37,315,8,11,32,110,12.2,0,0,0,-,216,33,19,268
レギュラーラウンド,群馬銀行グリーンウイングス,18,69,344,171,16,49.7,0,0,0,-,2.48,28,0.41,228,6,8,21,77,12.3,0,0,0,-,171,28,14,213
ファイナル６,群馬銀行グリーンウイングス,5,21,92,45,4,48.9,0,0,0,-,2.14,5,0.24,87,2,3,11,33,12.1,0,0,0,-,45,5,5,55
Ｖ・チャレンジリーグⅡ女子 2017/18,群馬銀行グリーンウイングス,15,60,295,134,18,45.4,0,0,0,-,2.23,33,0.55,223,3,10,27,93,13.2,4,3,0,75.0,134,33,13,180
レギュラーラウンド,群馬銀行グリーンウイングス,15,60,295,134,18,45.4,0,0,0,-,2.23,33,0.55,223,3,10,27,93,13.2,4,3,0,75.0,134,33,13,180
Ｖ・チャレンジリーグⅡ女子 2016/17,群馬銀行グリーンウイングス,15,50,326,130,29,39.9,0,0,0,-,2.6,28,0.56,129,0,2,15,53,11.5,7,2,0,28.6,130,28,2,160
レギュラーラウンド,群馬銀行グリーンウイングス,15,50,326,130,29,39.9,0,0,0,-,2.6,28,0.56,129,0,2,15,53,11.5,7,2,0,28.6,130,28,2,160
Ｖ・チャレンジリーグⅡ女子 2015/16,群馬銀行グリーンウイングス,8,18,69,25,5,36.2,0,0,0,-,1.39,7,0.39,39,0,3,8,17,17.1,2,2,0,100.0,25,7,3,35
レギュラーラウンド,群馬銀行グリーンウイングス,8,18,69,25,5,36.2,0,0,0,-,1.39,7,0.39,39,0,3,8,17,17.1,2,2,0,100.0,25,7,3,35
レギュラーシーズン通算,,76,271,1358,604,81,44.5,0,0,0,-,2.23,137,0.51,926,12,28,92,318,10.4,17,9,0,52.9,604,137,40,781
通算,,83,298,1490,659,89,44.2,0,0,0,-,2.21,148,0.5,1033,14,31,105,358,10.5,22,10,1,47.7,659,148,45,852
