大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,群馬銀行グリーンウイングス,16,46,449,136,42,30.3,22,3,4,13.6,2.96,13,0.28,163,1,4,9,52,9.7,256,134,50,62.1,136,13,5,154
レギュラーラウンド,群馬銀行グリーンウイングス,16,46,449,136,42,30.3,22,3,4,13.6,2.96,13,0.28,163,1,4,9,52,9.7,256,134,50,62.1,136,13,5,154
V・チャレンジマッチ女子2019-20,群馬銀行グリーンウイングス,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
チャレンジマッチ,群馬銀行グリーンウイングス,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION2 WOMEN 2018-19,群馬銀行グリーンウイングス,23,58,508,168,43,33.1,3,1,0,33.3,2.90,15,0.26,206,2,5,12,61,9.3,302,170,63,66.7,168,15,7,190
レギュラーラウンド,群馬銀行グリーンウイングス,18,46,419,133,41,31.7,3,1,0,33.3,2.89,10,0.22,177,2,5,10,55,10.3,237,137,43,66.9,133,10,7,150
ファイナル６,群馬銀行グリーンウイングス,5,12,89,35,2,39.3,0,0,0,-,2.92,5,0.42,29,0,0,2,6,3.4,65,33,20,66.2,35,5,0,40
Ｖ・チャレンジリーグⅡ女子 2017/18,群馬銀行グリーンウイングス,15,55,486,189,38,38.9,5,0,0,0.0,3.44,7,0.13,194,1,7,13,63,10.6,334,151,66,55.1,189,7,8,204
レギュラーラウンド,群馬銀行グリーンウイングス,15,55,486,189,38,38.9,5,0,0,0.0,3.44,7,0.13,194,1,7,13,63,10.6,334,151,66,55.1,189,7,8,204
Ｖ・チャレンジリーグⅡ女子 2016/17,群馬銀行グリーンウイングス,8,21,228,89,14,39.0,5,1,0,20.0,4.24,2,0.10,76,0,1,7,34,12.2,135,80,0,59.3,89,2,1,92
レギュラーラウンド,群馬銀行グリーンウイングス,8,21,228,89,14,39.0,5,1,0,20.0,4.24,2,0.10,76,0,1,7,34,12.2,135,80,0,59.3,89,2,1,92
レギュラーシーズン通算,,57,168,1582,547,135,34.6,35,5,4,14.3,3.26,32,0.19,610,4,17,39,204,10.2,962,502,159,60.4,547,32,21,600
通算,,64,180,1671,582,137,34.8,35,5,4,14.3,3.23,37,0.21,639,4,17,41,210,9.9,1027,535,179,60.8,582,37,21,640
