試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2011-01-15,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,0,,佐々木みき,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2011-01-15,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,2,,杉本早希,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0,,,,,,,,
2011-01-15,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,3,,板橋恵,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2011-01-15,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,4,,スタエレンスシャイーヌ,4,■,■,■,■,nan,41,14,2,34.1,29.3,3.50,2,1,0,50.0,1,0.25,11,0,1,0,0.0,11,9,0,81.8,15,,,,,,,,
2011-01-15,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,5,,多治見麻子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2011-01-15,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,7,,成田郁久美,4,■,■,■,■,nan,20,7,4,35.0,15.0,1.75,0,0,0,-,1,0.25,14,1,1,1,8.9,20,17,0,85.0,9,,,,,,,,
2011-01-15,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,8,,今野加奈子,4,■,■,■,■,nan,52,17,3,32.7,26.9,4.25,20,5,1,25.0,0,-,16,0,0,5,7.8,0,0,0,-,17,,,,,,,,
2011-01-15,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,19,L,芦野李沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2011-01-15,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,20,L,吉田真未,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,49,42,0,85.7,0,,,,,,,,
2011-01-15,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,21,,沼田さくら,4,■,■,■,■,nan,26,12,1,46.2,42.3,3.00,0,0,0,-,0,-,12,0,1,2,4.2,2,1,0,50.0,12,,,,,,,,
2011-01-15,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,23,,香野晶子,4,■,■,■,■,nan,12,4,0,33.3,33.3,1.00,0,0,0,-,1,0.25,12,1,0,1,8.8,0,0,0,-,6,,,,,,,,
2011-01-15,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,24,,冨永こよみ,4,■,■,■,■,nan,9,6,0,66.7,66.7,1.50,0,0,0,-,0,-,19,0,1,6,7.9,1,0,0,0.0,6,,,,,,,,
2011-01-15,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,26,,田村翔子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2011-01-15,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,27,,服部梨花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2011-01-15,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,160,60,10,37.5,31.2,15.00,22,6,1,27.3,3,0.75,87,2,5,15,6.4,83,69,0,83.1,65,146,60,7,41.1,13,3.25,7.9,80.2
