試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2011-02-26,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,0,,佐々木みき,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-02-26,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,2,,杉本早希,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2011-02-26,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,3,,板橋恵,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2011-02-26,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,4,,スタエレンスシャイーヌ,4,■,■,■,■,nan,35,10,3,28.6,20.0,2.50,2,0,0,0.0,4,1.00,11,0,1,3,6.8,10,5,0,50.0,14
2011-02-26,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,5,,多治見麻子,4,■,■,■,■,nan,21,9,0,42.9,42.9,2.25,0,0,0,-,2,0.50,13,0,1,2,3.8,0,0,0,-,11
2011-02-26,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,7,,成田郁久美,4,■,■,■,■,nan,18,6,0,33.3,33.3,1.50,0,0,0,-,0,-,6,2,2,0,30.0,16,10,0,62.5,8
2011-02-26,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,8,,今野加奈子,4,■,■,■,■,nan,47,16,3,34.0,27.7,4.00,14,0,2,0.0,0,-,17,2,1,6,19.4,0,0,0,-,18
2011-02-26,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,19,,芦野李沙,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,6,0,66.7,0
2011-02-26,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,20,L,吉田真未,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,38,24,0,63.2,0
2011-02-26,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,21,,沼田さくら,3,nan,□,■,■,nan,10,2,2,20.0,0.0,0.67,0,0,0,-,0,-,9,0,0,1,2.8,0,0,0,-,2
2011-02-26,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,23,,香野晶子,2,■,■,nan,nan,nan,10,1,2,10.0,-10.0,0.50,0,0,0,-,0,-,3,0,1,1,8.3,0,0,0,-,1
2011-02-26,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,24,,冨永こよみ,4,■,■,■,■,nan,3,1,1,33.3,0.0,0.25,0,0,0,-,1,0.25,15,0,0,3,5.0,1,0,0,0.0,2
2011-02-26,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,26,,田村翔子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-02-26,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,28,L,古屋美紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-02-26,パイオニアレッドウィングス,久光製薬スプリングス,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,144,45,11,31.2,23.6,11.25,16,0,2,0.0,7,1.75,78,4,6,17,10.1,74,45,0,60.8,56
