試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2011-01-22,パイオニアレッドウィングス,JTマーヴェラス,0,3,0,0,,佐々木みき,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-01-22,パイオニアレッドウィングス,JTマーヴェラス,0,3,0,2,,杉本早希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-01-22,パイオニアレッドウィングス,JTマーヴェラス,0,3,0,3,,板橋恵,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2011-01-22,パイオニアレッドウィングス,JTマーヴェラス,0,3,0,4,,スタエレンスシャイーヌ,3,■,■,■,nan,nan,34,17,2,50.0,44.1,5.67,4,2,0,50.0,0,-,10,1,1,1,10.5,8,7,0,87.5,18
2011-01-22,パイオニアレッドウィングス,JTマーヴェラス,0,3,0,5,,多治見麻子,2,nan,□,□,nan,nan,4,2,0,50.0,50.0,1.00,0,0,0,-,1,0.50,4,0,0,1,6.2,0,0,0,-,3
2011-01-22,パイオニアレッドウィングス,JTマーヴェラス,0,3,0,7,,成田郁久美,3,■,■,■,nan,nan,10,4,1,40.0,30.0,1.33,0,0,0,-,1,0.33,8,0,3,1,3.1,15,12,0,80.0,5
2011-01-22,パイオニアレッドウィングス,JTマーヴェラス,0,3,0,8,,今野加奈子,3,■,■,■,nan,nan,32,9,2,28.1,21.9,3.00,7,1,0,14.3,1,0.33,13,0,0,0,0.0,0,0,0,-,10
2011-01-22,パイオニアレッドウィングス,JTマーヴェラス,0,3,0,19,,芦野李沙,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,2,2,0,100.0,0
2011-01-22,パイオニアレッドウィングス,JTマーヴェラス,0,3,0,20,L,吉田真未,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,36,34,0,94.4,0
2011-01-22,パイオニアレッドウィングス,JTマーヴェラス,0,3,0,21,,沼田さくら,3,■,■,■,nan,nan,11,3,2,27.3,9.1,1.00,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,3
2011-01-22,パイオニアレッドウィングス,JTマーヴェラス,0,3,0,23,,香野晶子,3,■,■,■,nan,nan,11,3,0,27.3,27.3,1.00,0,0,0,-,1,0.33,12,2,2,2,17.5,2,2,0,100.0,6
2011-01-22,パイオニアレッドウィングス,JTマーヴェラス,0,3,0,24,,冨永こよみ,3,■,■,■,nan,nan,3,2,0,66.7,66.7,0.67,0,0,0,-,1,0.33,12,0,0,3,6.2,1,0,0,0.0,3
2011-01-22,パイオニアレッドウィングス,JTマーヴェラス,0,3,0,26,,田村翔子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-01-22,パイオニアレッドウィングス,JTマーヴェラス,0,3,0,27,L,服部梨花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-01-22,パイオニアレッドウィングス,JTマーヴェラス,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,105,40,7,38.1,31.4,13.33,11,3,0,27.3,5,1.67,65,3,7,8,6.8,64,57,0,89.1,48
