試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-12-19,ヴィアティン三重,2,,中村有登,5,■,■,■,■,■,30,19,1,63.3,60.0,3.80,5,5,0,100.0,1,0.20,17,3,1,3,20.6,1,0,0,0.0,,,,,,,,
2020-12-19,ヴィアティン三重,3,,野垣昂大,5,■,■,■,■,■,3,2,0,66.7,66.7,0.40,0,0,0,-,1,0.20,15,0,0,0,0.0,2,0,0,0.0,,,,,,,,
2020-12-19,ヴィアティン三重,4,,石川和樹,1,□,nan,nan,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-12-19,ヴィアティン三重,5,,松永崚汰,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-12-19,ヴィアティン三重,6,,米村尊,3,□,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-,,,,,,,,
2020-12-19,ヴィアティン三重,8,,長谷川博紀,5,■,■,■,■,■,25,11,0,44.0,44.0,2.20,0,0,0,-,0,-,16,0,1,2,1.6,0,0,0,-,,,,,,,,
2020-12-19,ヴィアティン三重,10,L,外崎航平,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,9,2,83.3,,,,,,,,
2020-12-19,ヴィアティン三重,11,,前川将太,3,■,nan,nan,□,■,22,8,2,36.4,27.3,2.67,2,2,0,100.0,2,0.67,6,0,0,0,0.0,5,5,0,100.0,,,,,,,,
2020-12-19,ヴィアティン三重,12,L,大浦坂健太,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,8,2,81.8,,,,,,,,
2020-12-19,ヴィアティン三重,15,,茶屋道康輔,5,■,■,■,■,■,18,6,1,33.3,27.8,1.20,0,0,0,-,2,0.40,18,0,1,1,0.0,0,0,0,-,,,,,,,,
2020-12-19,ヴィアティン三重,16,,安田瑛亮,5,■,■,■,■,■,23,8,2,34.8,26.1,1.60,1,0,0,0.0,0,-,17,0,5,3,-2.9,62,38,15,73.4,,,,,,,,
2020-12-19,ヴィアティン三重,23,,北田陽季,1,nan,nan,□,nan,nan,1,0,1,0.0,-100.0,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2020-12-19,ヴィアティン三重,73,,島波輝,4,□,■,■,■,nan,24,15,1,62.5,58.3,3.75,10,6,1,60.0,0,-,9,0,1,1,0.0,0,0,0,-,,,,,,,,
2020-12-19,ヴィアティン三重,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,147,70,8,47.6,42.2,14.00,18,13,1,72.2,6,1.20,105,3,11,10,2.6,93,60,19,74.7,145,71,13,49.0,12,2.40,4.0,73.7
