試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-01-16,ヴィアティン三重,3,,野垣昂大,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,1,0.33,8,0,1,2,3.1,0,0,0,-,,,,,,,,
2021-01-16,ヴィアティン三重,4,,石川和樹,3,■,■,■,nan,nan,11,5,0,45.5,45.5,1.67,0,0,0,-,2,0.67,17,0,0,2,2.9,19,7,2,42.1,,,,,,,,
2021-01-16,ヴィアティン三重,6,,米村尊,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-16,ヴィアティン三重,7,,春藤洸介,2,nan,■,■,nan,nan,20,10,0,50.0,50.0,5.00,8,4,0,50.0,2,1.00,7,0,2,2,0.0,0,0,0,-,,,,,,,,
2021-01-16,ヴィアティン三重,8,,長谷川博紀,3,■,■,■,nan,nan,8,3,1,37.5,25.0,1.00,0,0,0,-,3,1.00,8,0,0,1,3.1,0,0,0,-,,,,,,,,
2021-01-16,ヴィアティン三重,10,,外崎航平,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,2,8.3,4,2,1,62.5,,,,,,,,
2021-01-16,ヴィアティン三重,12,L,大浦坂健太,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,10,6,68.4,,,,,,,,
2021-01-16,ヴィアティン三重,21,,上出哲也,2,■,■,nan,nan,nan,7,3,0,42.9,42.9,1.50,0,0,0,-,1,0.50,9,0,0,1,2.8,0,0,0,-,,,,,,,,
2021-01-16,ヴィアティン三重,23,,北田陽季,2,■,nan,■,nan,nan,9,3,2,33.3,11.1,1.50,2,0,1,0.0,2,1.00,9,0,0,2,5.6,0,0,0,-,,,,,,,,
2021-01-16,ヴィアティン三重,73,,島波輝,3,■,■,■,nan,nan,30,11,4,36.7,23.3,3.67,5,4,0,80.0,1,0.33,13,1,0,4,15.4,6,0,3,25.0,,,,,,,,
2021-01-16,ヴィアティン三重,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,86,36,7,41.9,33.7,12.00,15,8,1,53.3,12,4.00,74,1,4,16,5.4,48,19,12,52.1,105,40,11,38.1,4,1.33,5.9,67.9
