試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-10-24,ヴィアティン三重,ヴォレアス北海道,1,,落合一輝,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,3,0,-10.7,0,0,0,-,0
2020-10-24,ヴィアティン三重,ヴォレアス北海道,2,,中村有登,4,■,■,■,■,nan,19,7,1,36.8,31.6,1.75,5,2,1,40.0,1,0.25,9,0,3,2,-2.8,4,0,1,12.5,8
2020-10-24,ヴィアティン三重,ヴォレアス北海道,3,,野垣昂大,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,1,0.25,10,1,0,2,15.0,1,0,0,0.0,3
2020-10-24,ヴィアティン三重,ヴォレアス北海道,4,,石川和樹,3,nan,□,□,■,nan,7,4,2,57.1,28.6,1.33,2,0,2,0.0,0,-,7,0,1,0,-3.6,2,1,1,75.0,4
2020-10-24,ヴィアティン三重,ヴォレアス北海道,6,,米村尊,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,3,0,100.0,0
2020-10-24,ヴィアティン三重,ヴォレアス北海道,8,,長谷川博紀,4,■,■,■,■,nan,21,8,4,38.1,19.0,2.00,1,0,0,0.0,1,0.25,8,0,1,2,3.1,0,0,0,-,9
2020-10-24,ヴィアティン三重,ヴォレアス北海道,10,L,外崎航平,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-24,ヴィアティン三重,ヴォレアス北海道,11,,前川将太,2,nan,■,□,nan,nan,11,6,0,54.5,54.5,3.00,3,2,0,66.7,0,-,3,0,2,1,-8.3,4,1,2,50.0,6
2020-10-24,ヴィアティン三重,ヴォレアス北海道,12,L,大浦坂健太,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,8,3,59.4,0
2020-10-24,ヴィアティン三重,ヴォレアス北海道,15,,茶屋道康輔,4,■,■,■,■,nan,6,5,0,83.3,83.3,1.25,0,0,0,-,1,0.25,14,0,2,3,1.8,0,0,0,-,6
2020-10-24,ヴィアティン三重,ヴォレアス北海道,16,,安田瑛亮,4,■,■,■,■,nan,28,11,6,39.3,17.9,2.75,1,1,0,100.0,1,0.25,18,4,8,4,16.7,44,30,5,73.9,16
2020-10-24,ヴィアティン三重,ヴォレアス北海道,21,,上出哲也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-24,ヴィアティン三重,ヴォレアス北海道,23,,北田陽季,3,■,□,■,nan,nan,13,2,2,15.4,0.0,0.67,4,0,2,0.0,0,-,5,1,1,2,25.0,0,0,0,-,3
2020-10-24,ヴィアティン三重,ヴォレアス北海道,39,,諏訪晃大,1,nan,nan,nan,□,nan,6,4,0,66.7,66.7,4.00,3,2,0,66.7,0,-,1,0,0,0,0.0,0,0,0,-,4
2020-10-24,ヴィアティン三重,ヴォレアス北海道,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,113,48,15,42.5,29.2,12.00,19,7,5,36.8,5,1.25,82,6,21,16,5.8,74,43,12,66.2,59
