名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
ポリーナラヒモワ,2016-12,トヨタ車体クインシーズ,17,48,16,299,116,23,38.8,31.1,105,37,14,13,74,5,6,38,0,0,0,134,35.2,7.25,0.81,17.6,
ポリーナラヒモワ,2017-01,トヨタ車体クインシーズ,17,8,32,524,201,42,38.4,30.3,186,66,24,7,137,15,21,57,1,1,0,223,35.5,6.28,0.22,17.5,100.0
三橋聡恵,2016-10,PFUブルーキャッツ,8,10,4,46,13,1,28.3,26.1,5,4,0,0,12,1,2,2,30,22,0,14,80.0,3.25,0.0,8.3,73.3
三橋聡恵,2016-11,PFUブルーキャッツ,8,88,27,300,88,18,29.3,23.3,59,18,5,7,107,4,19,28,219,133,0,99,30.5,3.26,0.26,5.8,60.7
三橋聡恵,2016-12,PFUブルーキャッツ,8,48,14,155,53,10,34.2,27.7,16,4,0,4,53,1,3,16,129,70,0,58,25.0,3.79,0.29,8.0,54.3
三橋聡恵,2017-01,PFUブルーキャッツ,8,8,29,301,89,21,29.6,22.6,45,14,2,8,115,5,17,48,298,181,0,102,31.1,3.07,0.28,11.1,60.7
上野香織,2016-10,NECレッドロケッツ,11,10,1,4,1,0,25.0,25.0,0,0,0,0,4,0,0,1,0,0,0,1,,1.0,0.0,6.2,
上野香織,2016-11,NECレッドロケッツ,11,88,7,22,10,1,45.5,40.9,0,0,0,8,28,2,3,10,2,1,0,20,,1.43,1.14,13.4,50.0
上野香織,2016-12,NECレッドロケッツ,11,36,4,4,1,1,25.0,0.0,0,0,0,0,3,0,0,1,0,0,0,1,,0.25,0.0,8.3,
上野香織,2017-01,NECレッドロケッツ,11,8,15,9,4,1,44.4,33.3,0,0,0,0,24,1,2,6,2,2,0,5,,0.27,0.0,8.3,100.0
下平夏奈,2016-10,日立リヴァーレ,4,10,2,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
下平夏奈,2016-11,日立リヴァーレ,4,88,20,1,0,0,0.0,0.0,0,0,0,0,29,0,3,8,0,0,0,0,,0.0,0.0,4.3,
下平夏奈,2016-12,日立リヴァーレ,4,48,8,0,0,0,,,0,0,0,0,11,0,0,5,0,0,0,0,,0.0,0.0,11.4,
下平夏奈,2017-01,日立リヴァーレ,4,8,13,0,0,0,,,0,0,0,0,16,0,2,5,0,0,0,0,,0.0,0.0,4.7,
中大路絢野,2016-10,久光製薬スプリングス,24,10,3,1,1,0,100.0,100.0,0,0,0,1,13,1,2,3,0,0,0,3,,0.33,0.33,9.6,
中大路絢野,2016-11,久光製薬スプリングス,24,88,26,11,4,1,36.4,27.3,0,0,0,0,94,2,6,36,1,0,0,6,,0.15,0.0,10.1,0.0
中大路絢野,2016-12,久光製薬スプリングス,24,48,13,4,1,2,25.0,-25.0,0,0,0,0,39,0,4,7,0,0,0,1,,0.08,0.0,1.9,
中大路絢野,2017-01,久光製薬スプリングス,24,8,18,11,5,0,45.5,45.5,0,0,0,4,57,0,6,20,1,1,0,9,,0.28,0.22,6.1,100.0
中屋夏澄,2017-01,トヨタ車体クインシーズ,16,5,6,0,0,0,,,0,0,0,0,8,0,2,2,0,0,0,0,,0.0,0.0,0.0,
中島未来,2016-10,東レアローズ,18,10,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
中島未来,2016-11,東レアローズ,18,55,6,0,0,0,,,0,0,0,0,4,0,0,2,3,2,0,0,,0.0,0.0,12.5,66.7
中島未来,2016-12,東レアローズ,18,24,3,0,0,0,,,0,0,0,0,5,0,0,2,2,1,0,0,,0.0,0.0,10.0,50.0
中島未来,2017-01,東レアローズ,18,6,15,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
中川有美,2016-10,東レアローズ,15,10,2,0,0,0,,,0,0,0,0,0,0,0,0,3,1,0,0,,0.0,0.0,,33.3
中川有美,2016-11,東レアローズ,15,77,15,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
中川有美,2016-12,東レアローズ,15,48,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
中川有美,2017-01,東レアローズ,15,8,16,0,0,0,,,0,0,0,0,2,0,1,1,1,1,0,0,,0.0,0.0,0.0,100.0
中村亜友美,2016-10,JTマーヴェラス,4,10,3,19,8,1,42.1,36.8,5,1,1,1,11,0,1,5,30,17,0,9,20.0,2.67,0.33,9.1,56.7
中村亜友美,2016-11,JTマーヴェラス,4,88,29,204,69,14,33.8,27.0,11,2,3,6,116,5,13,44,282,171,0,80,18.2,2.38,0.21,11.0,60.6
中村亜友美,2016-12,JTマーヴェラス,4,48,15,117,41,6,35.0,29.9,4,1,0,1,51,3,10,16,134,76,0,45,25.0,2.73,0.07,8.8,56.7
中村亜友美,2017-01,JTマーヴェラス,4,8,28,231,83,13,35.9,30.3,12,3,0,10,109,3,9,39,179,122,0,96,25.0,2.96,0.36,9.6,68.2
中田紫乃,2016-11,東レアローズ,16,33,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
中田紫乃,2016-12,東レアローズ,16,24,2,0,0,0,,,0,0,0,0,3,0,0,2,0,0,0,0,,0.0,0.0,16.7,
中田紫乃,2017-01,東レアローズ,16,8,19,0,0,0,,,0,0,0,0,26,0,5,8,0,0,0,0,,0.0,0.0,2.9,
中道瞳,2017-01,東レアローズ,12,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
丸山亜季,2016-10,岡山シーガルズ,20,10,3,0,0,0,,,0,0,0,0,0,0,0,0,11,7,0,0,,0.0,0.0,,63.6
丸山亜季,2016-11,岡山シーガルズ,20,88,23,0,0,0,,,0,0,0,0,0,0,0,0,41,24,0,0,,0.0,0.0,,58.5
丸山亜季,2016-12,岡山シーガルズ,20,48,14,0,0,0,,,0,0,0,0,0,0,0,0,64,45,0,0,,0.0,0.0,,70.3
丸山亜季,2017-01,岡山シーガルズ,20,8,25,0,0,0,,,0,0,0,0,0,0,0,0,101,63,0,0,,0.0,0.0,,62.4
井上奈々朱,2016-10,日立リヴァーレ,3,10,3,8,4,1,50.0,37.5,0,0,0,0,11,0,3,6,0,0,0,4,,1.33,0.0,6.8,
井上奈々朱,2016-11,日立リヴァーレ,3,88,30,114,57,10,50.0,41.2,0,0,0,15,79,4,17,24,10,5,0,76,,1.9,0.5,7.3,50.0
井上奈々朱,2016-12,日立リヴァーレ,3,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
井上奈々朱,2017-01,日立リヴァーレ,3,8,30,95,44,13,46.3,32.6,2,0,0,7,78,4,9,25,10,7,0,55,0.0,1.47,0.23,10.3,70.0
井上琴絵,2016-10,JTマーヴェラス,10,10,3,0,0,0,,,0,0,0,0,0,0,0,0,10,7,0,0,,0.0,0.0,,70.0
井上琴絵,2016-11,JTマーヴェラス,10,88,32,0,0,0,,,0,0,0,0,0,0,0,0,162,104,0,0,,0.0,0.0,,64.2
井上琴絵,2016-12,JTマーヴェラス,10,48,11,0,0,0,,,0,0,0,0,0,0,0,0,59,41,0,0,,0.0,0.0,,69.5
井上琴絵,2017-01,JTマーヴェラス,10,8,7,0,0,0,,,0,0,0,0,8,0,0,2,4,2,0,0,,0.0,0.0,6.2,50.0
今村優香,2016-11,久光製薬スプリングス,12,33,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
今村優香,2016-12,久光製薬スプリングス,12,48,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
今村優香,2017-01,久光製薬スプリングス,12,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
伊藤望,2016-10,東レアローズ,10,10,3,15,3,2,20.0,6.7,0,0,0,1,12,0,1,1,0,0,0,4,,1.0,0.33,0.0,
伊藤望,2016-11,東レアローズ,10,88,27,91,38,2,41.8,39.6,0,0,0,9,92,1,8,29,2,1,0,48,,1.41,0.33,6.8,50.0
伊藤望,2016-12,東レアローズ,10,48,10,27,12,1,44.4,40.7,0,0,0,4,38,3,1,13,1,0,0,19,,1.2,0.4,15.8,0.0
伊藤望,2017-01,東レアローズ,10,8,3,6,3,0,50.0,50.0,0,0,0,1,4,0,2,2,0,0,0,4,,1.0,0.33,0.0,
位田愛,2016-10,JTマーヴェラス,5,10,2,0,0,0,,,0,0,0,0,4,0,0,2,0,0,0,0,,0.0,0.0,12.5,
位田愛,2016-11,JTマーヴェラス,5,88,13,68,22,3,32.4,27.9,4,1,0,1,37,0,1,13,65,39,0,23,25.0,1.69,0.08,8.1,60.0
位田愛,2016-12,JTマーヴェラス,5,48,8,14,5,1,35.7,28.6,0,0,0,0,18,0,0,6,17,13,0,5,,0.62,0.0,8.3,76.5
位田愛,2017-01,JTマーヴェラス,5,8,17,1,0,0,0.0,0.0,0,0,0,0,28,2,0,12,10,6,0,2,,0.0,0.0,17.9,60.0
佐々木萌,2016-10,岡山シーガルズ,7,10,3,63,13,3,20.6,15.9,1,0,1,0,10,0,0,2,12,9,0,13,0.0,4.33,0.0,5.0,75.0
佐々木萌,2016-11,岡山シーガルズ,7,88,31,386,131,14,33.9,30.3,8,2,0,7,90,5,4,26,149,95,0,143,25.0,4.23,0.23,11.7,63.8
佐々木萌,2016-12,岡山シーガルズ,7,48,14,143,40,8,28.0,22.4,7,2,0,1,30,0,1,9,61,38,0,41,28.6,2.86,0.07,6.7,62.3
佐々木萌,2017-01,岡山シーガルズ,7,8,25,300,70,12,23.3,19.3,6,1,1,3,65,2,4,8,121,71,0,75,16.7,2.8,0.12,4.6,58.7
佐藤あり紗,2016-10,日立リヴァーレ,5,10,3,0,0,0,,,0,0,0,0,0,0,0,0,16,6,0,0,,0.0,0.0,,37.5
佐藤あり紗,2016-11,日立リヴァーレ,5,88,31,0,0,0,,,0,0,0,0,0,0,0,0,172,128,0,0,,0.0,0.0,,74.4
佐藤あり紗,2016-12,日立リヴァーレ,5,48,14,0,0,0,,,0,0,0,0,0,0,0,0,61,50,0,0,,0.0,0.0,,82.0
佐藤あり紗,2017-01,日立リヴァーレ,5,8,35,0,0,0,,,0,0,0,0,0,0,0,0,141,101,0,0,,0.0,0.0,,71.6
佐藤美弥,2016-10,日立リヴァーレ,8,10,3,3,2,0,66.7,66.7,0,0,0,0,9,0,0,7,1,0,0,2,,0.67,0.0,19.4,0.0
佐藤美弥,2016-11,日立リヴァーレ,8,88,31,6,3,0,50.0,50.0,0,0,0,3,103,7,11,42,3,0,0,13,,0.1,0.1,14.3,0.0
佐藤美弥,2016-12,日立リヴァーレ,8,48,14,9,8,0,88.9,88.9,0,0,0,0,56,2,10,18,1,0,0,10,,0.57,0.0,7.1,0.0
佐藤美弥,2017-01,日立リヴァーレ,8,8,35,13,7,0,53.8,53.8,0,0,0,3,110,2,10,34,1,0,0,12,,0.2,0.09,7.3,0.0
内瀬戸真実,2016-10,日立リヴァーレ,10,10,3,27,8,2,29.6,22.2,0,0,0,0,8,0,1,4,21,13,0,8,,2.67,0.0,9.4,61.9
内瀬戸真実,2016-11,日立リヴァーレ,10,88,31,220,72,9,32.7,28.6,4,1,0,5,118,4,10,44,178,123,0,81,25.0,2.32,0.16,10.6,69.1
内瀬戸真実,2016-12,日立リヴァーレ,10,48,14,107,48,6,44.9,39.3,3,1,0,8,73,0,6,28,113,74,0,56,33.3,3.43,0.57,7.5,65.5
内瀬戸真実,2017-01,日立リヴァーレ,10,8,35,273,97,10,35.5,31.9,10,0,2,7,132,5,11,43,234,161,0,109,0.0,2.77,0.2,9.8,68.8
加藤光,2017-01,久光製薬スプリングス,25,5,14,0,0,0,,,0,0,0,0,22,1,2,6,0,0,0,1,,0.0,0.0,9.1,
古藤千鶴,2016-10,久光製薬スプリングス,2,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
古藤千鶴,2016-11,久光製薬スプリングス,2,88,24,5,3,0,60.0,60.0,0,0,0,1,47,0,3,17,0,0,0,4,,0.12,0.04,7.4,
古藤千鶴,2016-12,久光製薬スプリングス,2,48,10,1,1,0,100.0,100.0,0,0,0,2,17,0,0,6,0,0,0,3,,0.1,0.2,8.8,
古藤千鶴,2017-01,久光製薬スプリングス,2,8,19,9,3,0,33.3,33.3,0,0,0,1,61,1,1,18,0,0,0,5,,0.16,0.05,8.6,
古賀紗理那,2016-10,NECレッドロケッツ,2,10,3,39,8,5,20.5,7.7,7,1,3,3,11,0,2,1,26,15,0,11,14.3,2.67,1.0,-2.3,57.7
古賀紗理那,2016-11,NECレッドロケッツ,2,88,27,270,103,10,38.1,34.4,48,16,5,13,103,7,13,33,236,146,0,123,33.3,3.81,0.48,11.7,61.9
古賀紗理那,2016-12,NECレッドロケッツ,2,48,17,191,72,12,37.7,31.4,28,9,2,9,63,3,7,17,167,107,0,84,32.1,4.24,0.53,8.7,64.1
古賀紗理那,2017-01,NECレッドロケッツ,2,8,28,268,100,5,37.3,35.4,36,11,1,10,89,3,11,17,261,174,0,113,30.6,3.57,0.36,5.1,66.7
吉安遥,2016-10,PFUブルーキャッツ,3,10,4,39,16,5,41.0,28.2,2,0,0,0,10,0,3,2,21,16,0,16,0.0,4.0,0.0,-2.5,76.2
吉安遥,2016-11,PFUブルーキャッツ,3,88,26,132,46,9,34.8,28.0,4,1,0,2,84,1,2,17,179,124,0,49,25.0,1.77,0.08,5.7,69.3
吉安遥,2016-12,PFUブルーキャッツ,3,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉安遥,2017-01,PFUブルーキャッツ,3,8,15,0,0,0,,,0,0,0,0,0,0,0,0,76,53,0,0,,0.0,0.0,,69.7
吉田みなみ,2016-12,岡山シーガルズ,1,24,6,18,10,1,55.6,50.0,0,0,0,0,7,1,2,1,7,2,0,11,,1.67,0.0,10.7,28.6
吉田みなみ,2017-01,岡山シーガルズ,1,4,6,25,7,2,28.0,20.0,0,0,0,0,4,0,1,1,7,4,0,7,,1.17,0.0,0.0,57.1
堀口あやか,2017-01,PFUブルーキャッツ,11,2,6,50,19,2,38.0,34.0,8,2,0,0,11,1,2,0,0,0,0,20,25.0,3.17,0.0,4.5,
堀川真理,2016-10,東レアローズ,7,10,3,8,5,0,62.5,62.5,0,0,0,1,1,0,0,1,0,0,0,6,,1.67,0.33,25.0,
堀川真理,2016-11,東レアローズ,7,88,20,61,23,6,37.7,27.9,6,3,1,1,11,0,1,2,0,0,0,24,50.0,1.15,0.05,2.3,
堀川真理,2016-12,東レアローズ,7,48,11,45,21,1,46.7,44.4,6,3,0,2,9,1,2,3,0,0,0,24,50.0,1.91,0.18,13.9,
堀川真理,2017-01,東レアローズ,7,8,31,351,126,17,35.9,31.1,79,23,4,13,116,7,21,34,11,5,0,146,29.1,4.06,0.42,8.8,45.5
大保早耶加,2016-10,PFUブルーキャッツ,15,10,4,0,0,0,,,0,0,0,0,11,0,0,4,0,0,0,0,,0.0,0.0,9.1,
大保早耶加,2016-11,PFUブルーキャッツ,15,88,15,0,0,0,,,0,0,0,0,17,0,3,7,0,0,0,0,,0.0,0.0,5.9,
大保早耶加,2016-12,PFUブルーキャッツ,15,48,12,0,0,0,,,0,0,0,0,14,1,1,6,0,0,0,1,,0.0,0.0,16.1,
大保早耶加,2017-01,PFUブルーキャッツ,15,5,8,0,0,0,,,0,0,0,0,9,0,3,3,0,0,0,0,,0.0,0.0,0.0,
大升知春,2016-10,岡山シーガルズ,25,10,3,22,4,0,18.2,18.2,0,0,0,0,8,0,0,2,8,5,0,4,,1.33,0.0,6.2,62.5
大升知春,2016-11,岡山シーガルズ,25,88,19,111,47,7,42.3,36.0,2,0,2,4,42,0,2,16,56,38,0,51,0.0,2.47,0.21,8.3,67.9
大升知春,2016-12,岡山シーガルズ,25,48,7,50,18,0,36.0,36.0,0,0,0,0,10,0,1,2,15,6,0,18,,2.57,0.0,2.5,40.0
大升知春,2017-01,岡山シーガルズ,25,8,14,118,27,12,22.9,12.7,3,0,2,1,28,0,3,7,51,32,0,28,0.0,1.93,0.07,3.6,62.7
大楠鼓雪,2016-10,岡山シーガルズ,22,10,3,10,2,0,20.0,20.0,0,0,0,2,10,0,2,4,4,4,0,4,,0.67,0.67,5.0,100.0
大楠鼓雪,2016-11,岡山シーガルズ,22,88,17,60,18,1,30.0,28.3,0,0,0,4,47,3,6,18,27,18,0,25,,1.06,0.24,12.8,66.7
大楠鼓雪,2016-12,岡山シーガルズ,22,48,6,8,3,0,37.5,37.5,0,0,0,0,11,1,0,4,10,6,0,4,,0.5,0.0,18.2,60.0
大楠鼓雪,2017-01,岡山シーガルズ,22,6,13,27,2,0,7.4,7.4,0,0,0,1,31,1,1,8,17,10,0,4,,0.15,0.08,8.9,58.8
大野果奈,2016-10,NECレッドロケッツ,5,10,3,19,5,1,26.3,21.1,0,0,0,0,12,1,1,2,0,0,0,6,,1.67,0.0,10.4,
大野果奈,2016-11,NECレッドロケッツ,5,88,27,113,50,1,44.2,43.4,0,0,0,12,86,4,12,17,10,7,0,66,,1.85,0.44,6.1,70.0
大野果奈,2016-12,NECレッドロケッツ,5,48,17,82,28,1,34.1,32.9,0,0,0,8,59,4,5,15,9,6,0,40,,1.65,0.47,11.0,66.7
大野果奈,2017-01,NECレッドロケッツ,5,8,28,153,66,4,43.1,40.5,0,0,0,7,86,9,14,23,9,8,0,82,,2.36,0.25,13.1,88.9
大野果歩,2016-10,東レアローズ,8,10,2,5,0,0,0.0,0.0,0,0,0,0,7,0,0,1,0,0,0,0,,0.0,0.0,3.6,
大野果歩,2016-11,東レアローズ,8,88,7,2,0,0,0.0,0.0,0,0,0,0,4,0,1,0,0,0,0,0,,0.0,0.0,-6.2,
大野果歩,2016-12,東レアローズ,8,48,9,14,7,0,50.0,50.0,0,0,0,1,24,0,5,8,1,0,0,8,,0.78,0.11,3.1,0.0
大野果歩,2017-01,東レアローズ,8,8,31,87,25,8,28.7,19.5,1,0,0,23,125,4,9,35,11,9,0,52,0.0,0.81,0.74,8.4,81.8
奥村麻依,2016-10,JTマーヴェラス,3,10,3,22,11,1,50.0,45.5,0,0,0,1,13,0,0,5,0,0,0,12,,3.67,0.33,9.6,
奥村麻依,2016-11,JTマーヴェラス,3,88,32,184,77,3,41.8,40.2,0,0,0,18,76,2,2,23,3,1,0,97,,2.41,0.56,9.5,33.3
奥村麻依,2016-12,JTマーヴェラス,3,48,15,69,30,2,43.5,40.6,0,0,0,8,39,2,0,13,1,1,0,40,,2.0,0.53,13.5,100.0
奥村麻依,2017-01,JTマーヴェラス,3,8,28,154,70,2,45.5,44.2,0,0,0,20,67,0,1,23,14,7,0,90,,2.5,0.71,8.2,50.0
宇田沙織,2016-10,PFUブルーキャッツ,16,10,4,0,0,0,,,0,0,0,0,8,0,0,4,0,0,0,0,,0.0,0.0,12.5,
宇田沙織,2016-11,PFUブルーキャッツ,16,88,23,0,0,0,,,0,0,0,0,30,0,3,11,0,0,0,0,,0.0,0.0,6.7,
宇田沙織,2016-12,PFUブルーキャッツ,16,48,13,4,1,0,25.0,25.0,0,0,0,0,23,1,3,7,5,4,0,2,,0.08,0.0,8.7,80.0
宇田沙織,2017-01,PFUブルーキャッツ,16,8,27,95,36,6,37.9,31.6,0,0,0,3,88,3,2,33,121,75,0,42,,1.33,0.11,12.2,62.0
宇賀神みずき,2016-10,岡山シーガルズ,5,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
宇賀神みずき,2016-11,岡山シーガルズ,5,77,9,1,1,0,100.0,100.0,0,0,0,0,8,0,0,0,0,0,0,1,,0.11,0.0,0.0,
宇賀神みずき,2016-12,岡山シーガルズ,5,36,5,1,0,0,0.0,0.0,0,0,0,0,6,0,0,2,0,0,0,0,,0.0,0.0,8.3,
宇賀神みずき,2017-01,岡山シーガルズ,5,3,6,0,0,0,,,0,0,0,2,4,0,0,1,0,0,0,2,,0.0,0.33,6.2,
安井由香子,2017-01,トヨタ車体クインシーズ,19,6,1,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,,0.0,0.0,,100.0
安藤典莉子,2016-10,JTマーヴェラス,12,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
安藤典莉子,2016-11,JTマーヴェラス,12,88,5,6,2,0,33.3,33.3,0,0,0,0,2,0,0,1,0,0,0,2,,0.4,0.0,12.5,
安藤典莉子,2016-12,JTマーヴェラス,12,48,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
安藤典莉子,2017-01,JTマーヴェラス,12,5,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
宮下遥,2016-10,岡山シーガルズ,14,10,3,4,1,0,25.0,25.0,0,0,0,1,14,0,0,6,0,0,0,2,,0.33,0.33,10.7,
宮下遥,2016-11,岡山シーガルズ,14,88,30,16,8,0,50.0,50.0,0,0,0,8,136,2,4,56,2,0,0,18,,0.27,0.27,11.0,0.0
宮下遥,2016-12,岡山シーガルズ,14,48,15,4,2,0,50.0,50.0,0,0,0,3,56,0,1,28,0,0,0,5,,0.13,0.2,12.1,
宮下遥,2017-01,岡山シーガルズ,14,8,28,10,5,0,50.0,50.0,0,0,0,9,107,3,5,35,1,1,0,17,,0.18,0.32,9.8,100.0
家高七央子,2016-10,NECレッドロケッツ,13,10,2,7,2,1,28.6,14.3,0,0,0,0,4,0,2,0,0,0,0,2,,1.0,0.0,-12.5,
家高七央子,2016-11,NECレッドロケッツ,13,88,4,7,3,0,42.9,42.9,0,0,0,0,5,1,1,0,1,0,0,4,,0.75,0.0,15.0,0.0
家高七央子,2016-12,NECレッドロケッツ,13,48,7,26,10,2,38.5,30.8,0,0,0,3,18,0,2,5,0,0,0,13,,1.43,0.43,4.2,
家高七央子,2017-01,NECレッドロケッツ,13,4,3,1,1,0,100.0,100.0,0,0,0,0,2,0,0,1,0,0,0,1,,0.33,0.0,12.5,
寺井有美,2016-10,JTマーヴェラス,8,10,3,11,7,0,63.6,63.6,0,0,0,2,7,0,1,4,0,0,0,9,,2.33,0.67,10.7,
寺井有美,2016-11,JTマーヴェラス,8,88,32,136,53,9,39.0,32.4,0,0,0,18,93,2,4,32,1,1,0,73,,1.66,0.56,9.7,100.0
寺井有美,2016-12,JTマーヴェラス,8,48,10,20,8,1,40.0,35.0,0,0,0,4,28,0,0,12,0,0,0,12,,0.8,0.4,10.7,
寺井有美,2017-01,JTマーヴェラス,8,8,27,64,24,2,37.5,34.4,0,0,0,13,83,2,4,28,4,2,0,39,,0.89,0.48,9.6,50.0
小山綾菜,2016-10,NECレッドロケッツ,12,10,1,2,0,0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
