名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
中原美羽,2012-11,柏エンゼルクロス,9,44,6,5,0,1,0.0,-20.0,0,0,0,0,7,0,1,2,8,2,0,,0.0,0.0,3.6,25.0
中原美羽,2012-12,柏エンゼルクロス,9,36,8,55,10,5,18.2,9.1,2,0,0,0,12,0,1,2,32,20,0,0.0,1.25,0.0,2.1,62.5
中原美羽,2013-01,柏エンゼルクロス,9,2,3,13,3,0,23.1,23.1,0,0,0,3,3,0,1,1,6,2,0,,1.0,1.0,0.0,33.3
中原美羽,2013-02,柏エンゼルクロス,9,4,7,47,17,1,36.2,34.0,0,0,0,0,17,1,1,3,24,10,0,,2.43,0.0,8.8,41.7
中原美羽,2013-03,柏エンゼルクロス,9,18,15,123,47,11,38.2,29.3,11,3,3,1,42,0,1,13,69,39,0,27.3,3.13,0.07,7.1,56.5
中村早紀子,2012-11,JAぎふリオレーナ,10,44,15,156,48,4,30.8,28.2,6,1,0,1,51,4,4,15,155,99,0,16.7,3.2,0.07,13.2,63.9
中村早紀子,2012-12,JAぎふリオレーナ,10,24,6,61,25,1,41.0,39.3,3,1,0,3,19,0,2,4,57,39,0,33.3,4.17,0.5,2.6,68.4
中村早紀子,2013-01,JAぎふリオレーナ,10,3,9,82,28,4,34.1,29.3,9,1,1,2,23,0,2,12,84,55,0,11.1,3.11,0.22,10.9,65.5
中村早紀子,2013-02,JAぎふリオレーナ,10,8,18,164,53,4,32.3,29.9,12,2,1,4,53,1,4,17,152,89,0,16.7,2.94,0.22,8.0,58.6
中村早紀子,2013-03,JAぎふリオレーナ,10,15,19,137,49,9,35.8,29.2,7,2,0,4,51,1,3,25,148,97,0,28.6,2.58,0.21,12.7,65.5
中野清香,2012-11,仙台ベルフィーユ,8,33,10,100,33,3,33.0,30.0,15,6,2,5,34,3,1,11,43,21,0,40.0,3.3,0.5,16.2,48.8
中野清香,2012-12,仙台ベルフィーユ,8,24,7,78,20,1,25.6,24.4,17,4,0,1,30,1,2,8,23,13,0,23.5,2.86,0.14,8.3,56.5
中野清香,2013-01,仙台ベルフィーユ,8,4,9,50,15,2,30.0,26.0,8,2,2,3,27,1,1,9,34,17,0,25.0,1.67,0.33,11.1,50.0
中野清香,2013-02,仙台ベルフィーユ,8,10,16,110,36,6,32.7,27.3,6,1,1,4,51,4,4,22,81,42,0,16.7,2.25,0.25,16.7,51.9
中野清香,2013-03,仙台ベルフィーユ,8,12,15,118,35,5,29.7,25.4,9,0,1,3,29,0,5,4,52,34,0,0.0,2.33,0.2,-0.9,65.4
丸山祐希,2012-11,柏エンゼルクロス,11,44,15,4,2,0,50.0,50.0,0,0,0,0,43,0,1,15,0,0,0,,0.13,0.0,8.1,
丸山祐希,2012-12,柏エンゼルクロス,11,36,10,3,0,0,0.0,0.0,0,0,0,1,21,1,2,4,0,0,0,,0.0,0.1,7.1,
丸山祐希,2013-01,柏エンゼルクロス,11,2,8,4,1,0,25.0,25.0,0,0,0,0,18,1,0,3,0,0,0,,0.12,0.0,9.7,
丸山祐希,2013-02,柏エンゼルクロス,11,6,10,4,3,0,75.0,75.0,0,0,0,0,37,0,2,10,1,0,0,,0.3,0.0,5.4,0.0
丸山祐希,2013-03,柏エンゼルクロス,11,18,20,14,2,0,14.3,14.3,0,0,0,0,53,1,1,12,0,0,0,,0.1,0.0,7.1,
丸山裕子,2012-11,埼玉上尾メディックス,20,44,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
丸山裕子,2012-12,埼玉上尾メディックス,20,24,5,12,4,0,33.3,33.3,0,0,0,3,4,1,0,0,0,0,0,,0.8,0.6,25.0,
丸山裕子,2013-01,埼玉上尾メディックス,20,3,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
丸山裕子,2013-02,埼玉上尾メディックス,20,10,9,13,4,1,30.8,23.1,0,0,0,6,8,0,1,4,0,0,0,,0.44,0.67,9.4,
丸山裕子,2013-03,埼玉上尾メディックス,20,12,11,3,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.18,,
久保みゆき,2012-11,フォレストリーヴズ熊本,15,22,9,0,0,0,,,0,0,0,0,0,0,0,0,49,33,0,,0.0,0.0,,67.3
久保みゆき,2012-12,フォレストリーヴズ熊本,15,36,9,0,0,0,,,0,0,0,0,0,0,0,0,56,29,0,,0.0,0.0,,51.8
久保みゆき,2013-01,フォレストリーヴズ熊本,15,4,12,0,0,0,,,0,0,0,0,0,0,0,0,70,41,0,,0.0,0.0,,58.6
久保みゆき,2013-02,フォレストリーヴズ熊本,15,6,10,0,0,0,,,0,0,0,0,0,0,0,0,48,23,0,,0.0,0.0,,47.9
久保みゆき,2013-03,フォレストリーヴズ熊本,15,18,23,0,0,0,,,0,0,0,0,0,0,0,0,101,65,0,,0.0,0.0,,64.4
伊藤彩夏,2013-02,フォレストリーヴズ熊本,16,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
伊藤彩夏,2013-03,フォレストリーヴズ熊本,16,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
伊藤智美,2012-11,KUROBEアクアフェアリーズ,1,44,14,145,48,12,33.1,24.8,1,0,0,3,69,3,4,30,68,32,0,0.0,3.43,0.21,13.8,47.1
伊藤智美,2012-12,KUROBEアクアフェアリーズ,1,12,4,47,15,4,31.9,23.4,0,0,0,4,17,1,3,5,15,6,0,,3.75,1.0,8.8,40.0
伊藤智美,2013-01,KUROBEアクアフェアリーズ,1,4,11,59,16,4,27.1,20.3,0,0,0,2,26,3,1,6,37,15,0,,1.45,0.18,16.3,40.5
伊藤智美,2013-02,KUROBEアクアフェアリーズ,1,8,16,185,65,14,35.1,27.6,5,1,0,5,62,3,5,24,72,32,0,20.0,4.06,0.31,12.5,44.4
伊藤智美,2013-03,KUROBEアクアフェアリーズ,1,15,18,215,60,15,27.9,20.9,3,0,1,3,69,4,3,19,91,53,0,0.0,3.33,0.17,11.6,58.2
伊藤綾子,2012-11,柏エンゼルクロス,6,44,15,64,32,1,50.0,48.4,0,0,0,5,55,1,1,17,1,1,0,,2.13,0.33,9.1,100.0
伊藤綾子,2012-12,柏エンゼルクロス,6,36,10,59,14,5,23.7,15.3,1,0,0,3,29,1,3,12,0,0,0,0.0,1.4,0.3,11.2,
伊藤綾子,2013-01,柏エンゼルクロス,6,2,8,38,16,2,42.1,36.8,0,0,0,0,27,3,0,7,1,0,0,,2.0,0.0,17.6,0.0
伊藤綾子,2013-02,柏エンゼルクロス,6,6,10,57,27,0,47.4,47.4,0,0,0,4,34,0,1,9,1,1,0,,2.7,0.4,5.9,100.0
伊藤綾子,2013-03,柏エンゼルクロス,6,18,20,105,44,4,41.9,38.1,0,0,0,6,60,0,2,16,3,1,0,,2.2,0.3,5.8,33.3
伊関悠,2012-11,日立リヴァーレ,18,11,3,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,,0.0,0.0,,100.0
伊関悠,2012-12,日立リヴァーレ,18,24,5,0,0,0,,,0,0,0,0,0,0,0,0,5,4,0,,0.0,0.0,,80.0
伊関悠,2013-01,日立リヴァーレ,18,6,6,0,0,0,,,0,0,0,0,0,0,0,0,5,3,0,,0.0,0.0,,60.0
伊関悠,2013-02,日立リヴァーレ,18,8,6,0,0,0,,,0,0,0,0,0,0,0,0,3,2,0,,0.0,0.0,,66.7
伊関悠,2013-03,日立リヴァーレ,18,15,6,0,0,0,,,0,0,0,0,0,0,0,0,8,4,0,,0.0,0.0,,50.0
位田愛,2012-11,KUROBEアクアフェアリーズ,9,44,0,4,1,0,25.0,25.0,0,0,0,1,45,1,3,14,0,0,0,,inf,inf,8.3,
位田愛,2012-12,KUROBEアクアフェアリーズ,9,12,0,7,4,0,57.1,57.1,0,0,0,1,14,1,0,3,0,0,0,,inf,inf,12.5,
位田愛,2013-01,KUROBEアクアフェアリーズ,9,4,0,7,4,0,57.1,57.1,0,0,0,0,41,1,0,11,2,1,0,,inf,,9.1,50.0
位田愛,2013-02,KUROBEアクアフェアリーズ,9,8,0,6,4,0,66.7,66.7,0,0,0,2,43,2,5,19,1,0,0,,inf,inf,12.8,0.0
位田愛,2013-03,KUROBEアクアフェアリーズ,9,15,0,8,3,1,37.5,25.0,0,0,0,1,50,0,4,16,0,0,0,,inf,inf,6.0,
佐々木夏希,2012-11,PFUブルーキャッツ,6,44,8,1,0,0,0.0,0.0,0,0,0,0,11,1,1,3,0,0,0,,0.0,0.0,13.6,
佐々木夏希,2012-12,PFUブルーキャッツ,6,36,5,0,0,0,,,0,0,0,0,7,0,1,3,0,0,0,,0.0,0.0,7.1,
佐々木夏希,2013-01,PFUブルーキャッツ,6,2,5,0,0,0,,,0,0,0,0,6,0,2,1,0,0,0,,0.0,0.0,-4.2,
佐々木夏希,2013-02,PFUブルーキャッツ,6,8,9,0,0,0,,,0,0,0,0,14,0,1,3,0,0,0,,0.0,0.0,3.6,
佐々木夏希,2013-03,PFUブルーキャッツ,6,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐々木美麗,2012-11,日立リヴァーレ,14,11,3,0,0,0,,,0,0,0,0,3,0,0,2,0,0,0,,0.0,0.0,16.7,
佐々木美麗,2012-12,日立リヴァーレ,14,24,6,3,1,1,33.3,0.0,0,0,0,0,10,2,1,3,3,3,0,,0.17,0.0,25.0,100.0
佐々木美麗,2013-01,日立リヴァーレ,14,6,15,87,31,5,35.6,29.9,15,5,3,2,53,4,5,17,7,5,0,33.3,2.07,0.13,13.2,71.4
佐々木美麗,2013-02,日立リヴァーレ,14,8,12,0,0,0,,,0,0,0,0,20,0,3,9,0,0,0,,0.0,0.0,7.5,
佐々木美麗,2013-03,日立リヴァーレ,14,15,14,5,0,1,0.0,-20.0,1,0,0,0,35,5,3,13,1,1,0,0.0,0.0,0.0,21.4,100.0
佐々木香織,2012-11,仙台ベルフィーユ,15,33,10,3,1,0,33.3,33.3,0,0,0,1,27,1,3,13,0,0,0,,0.1,0.1,13.0,
佐々木香織,2012-12,仙台ベルフィーユ,15,24,4,0,0,0,,,0,0,0,1,4,0,1,1,0,0,0,,0.0,0.25,0.0,
佐々木香織,2013-01,仙台ベルフィーユ,15,4,13,8,4,1,50.0,37.5,0,0,0,1,50,1,1,17,0,0,0,,0.31,0.08,10.0,
佐々木香織,2013-02,仙台ベルフィーユ,15,10,15,2,0,0,0.0,0.0,0,0,0,1,38,1,3,16,0,0,0,,0.0,0.07,11.2,
佐々木香織,2013-03,仙台ベルフィーユ,15,12,15,2,1,0,50.0,50.0,0,0,0,1,49,0,2,17,0,0,0,,0.07,0.07,7.7,
佐藤あり紗,2012-11,日立リヴァーレ,5,11,3,0,0,0,,,0,0,0,0,0,0,0,0,9,8,0,,0.0,0.0,,88.9
佐藤あり紗,2012-12,日立リヴァーレ,5,24,7,0,0,0,,,0,0,0,0,0,0,0,0,19,14,0,,0.0,0.0,,73.7
佐藤あり紗,2013-01,日立リヴァーレ,5,6,19,0,0,0,,,0,0,0,0,0,0,0,0,82,69,0,,0.0,0.0,,84.1
佐藤あり紗,2013-02,日立リヴァーレ,5,8,14,0,0,0,,,0,0,0,0,0,0,0,0,52,35,0,,0.0,0.0,,67.3
佐藤あり紗,2013-03,日立リヴァーレ,5,15,16,0,0,0,,,0,0,0,0,0,0,0,0,56,41,0,,0.0,0.0,,73.2
佐藤みなみ,2012-11,フォレストリーヴズ熊本,8,22,7,0,0,0,,,0,0,0,0,0,0,0,0,6,5,0,,0.0,0.0,,83.3
佐藤みなみ,2012-12,フォレストリーヴズ熊本,8,36,9,0,0,0,,,0,0,0,0,0,0,0,0,17,11,0,,0.0,0.0,,64.7
佐藤みなみ,2013-01,フォレストリーヴズ熊本,8,4,11,0,0,0,,,0,0,0,0,0,0,0,0,15,8,0,,0.0,0.0,,53.3
佐藤みなみ,2013-02,フォレストリーヴズ熊本,8,6,10,0,0,0,,,0,0,0,0,0,0,0,0,14,10,0,,0.0,0.0,,71.4
佐藤みなみ,2013-03,フォレストリーヴズ熊本,8,18,21,0,0,0,,,0,0,0,0,0,0,0,0,34,29,0,,0.0,0.0,,85.3
佐藤奈美,2012-11,PFUブルーキャッツ,11,44,13,46,20,0,43.5,43.5,0,0,0,4,25,0,1,8,1,0,0,,1.54,0.31,7.0,0.0
佐藤奈美,2012-12,PFUブルーキャッツ,11,36,10,26,16,0,61.5,61.5,1,0,0,9,21,0,2,10,0,0,0,0.0,1.6,0.9,9.5,
佐藤奈美,2013-01,PFUブルーキャッツ,11,2,1,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
佐藤奈美,2013-02,PFUブルーキャッツ,11,10,13,29,11,0,37.9,37.9,0,0,0,8,23,0,4,8,2,0,0,,0.85,0.62,4.3,0.0
佐藤奈美,2013-03,PFUブルーキャッツ,11,6,1,4,2,0,50.0,50.0,0,0,0,0,1,0,0,0,0,0,0,,2.0,0.0,0.0,
佐藤美弥,2012-11,日立リヴァーレ,8,11,3,3,1,1,33.3,0.0,0,0,0,3,15,1,1,3,0,0,0,,0.33,1.0,10.0,
佐藤美弥,2012-12,日立リヴァーレ,8,24,7,5,4,0,80.0,80.0,0,0,0,4,24,2,1,12,0,0,0,,0.57,0.57,19.8,
佐藤美弥,2013-01,日立リヴァーレ,8,6,19,9,4,0,44.4,44.4,0,0,0,9,61,2,5,21,0,0,0,,0.21,0.47,9.8,
佐藤美弥,2013-02,日立リヴァーレ,8,8,10,6,4,0,66.7,66.7,0,0,0,5,27,0,2,12,0,0,0,,0.4,0.5,9.3,
佐藤美弥,2013-03,日立リヴァーレ,8,15,3,0,0,0,,,0,0,0,0,5,0,0,2,0,0,0,,0.0,0.0,10.0,
佐藤舞,2012-11,柏エンゼルクロス,12,33,5,17,6,2,35.3,23.5,0,0,0,0,9,1,1,2,0,0,0,,1.2,0.0,13.9,
佐藤舞,2012-12,柏エンゼルクロス,12,36,5,13,2,1,15.4,7.7,0,0,0,1,3,0,1,1,0,0,0,,0.4,0.2,0.0,
佐藤舞,2013-01,柏エンゼルクロス,12,2,2,5,1,1,20.0,0.0,0,0,0,1,2,0,0,0,0,0,0,,0.5,0.5,0.0,
佐藤舞,2013-02,柏エンゼルクロス,12,6,2,4,3,0,75.0,75.0,0,0,0,0,6,0,2,0,0,0,0,,1.5,0.0,-8.3,
佐藤舞,2013-03,柏エンゼルクロス,12,18,10,34,12,1,35.3,32.4,0,0,0,0,17,1,0,7,0,0,0,,1.2,0.0,16.2,
北上夏希,2012-11,柏エンゼルクロス,15,44,12,100,31,8,31.0,23.0,5,1,2,0,23,0,2,4,38,18,0,20.0,2.58,0.0,2.2,47.4
北上夏希,2012-12,柏エンゼルクロス,15,36,9,92,27,8,29.3,20.7,12,1,4,2,23,0,1,3,33,17,0,8.3,3.0,0.22,2.2,51.5
北上夏希,2013-01,柏エンゼルクロス,15,2,8,80,23,4,28.7,23.8,2,0,0,1,39,0,2,11,28,18,0,0.0,2.88,0.12,5.8,64.3
北上夏希,2013-02,柏エンゼルクロス,15,6,8,89,27,2,30.3,28.1,8,2,0,1,23,1,1,10,26,14,0,25.0,3.38,0.12,14.1,53.8
北上夏希,2013-03,柏エンゼルクロス,15,18,13,146,44,8,30.1,24.7,21,5,2,0,39,0,1,14,38,17,0,23.8,3.38,0.0,8.3,44.7
南桃加,2012-12,日立リヴァーレ,3,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
南桃加,2013-01,日立リヴァーレ,3,6,8,6,2,0,33.3,33.3,0,0,0,1,12,1,2,2,0,0,0,,0.25,0.12,8.3,
南桃加,2013-02,日立リヴァーレ,3,6,2,0,0,0,,,0,0,0,0,2,0,2,0,0,0,0,,0.0,0.0,-25.0,
南桃加,2013-03,日立リヴァーレ,3,9,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
南部美穂,2013-01,KUROBEアクアフェアリーズ,7,2,2,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
南部美穂,2013-02,KUROBEアクアフェアリーズ,7,8,2,0,0,0,,,0,0,0,0,5,0,1,4,0,0,0,,0.0,0.0,15.0,
南部美穂,2013-03,KUROBEアクアフェアリーズ,7,15,1,11,3,0,27.3,27.3,0,0,0,1,10,0,2,5,0,0,0,,3.0,1.0,7.5,
古屋美紀,2012-11,KUROBEアクアフェアリーズ,4,44,2,7,5,0,71.4,71.4,0,0,0,1,4,0,1,1,0,0,0,,2.5,0.5,0.0,
古屋美紀,2012-12,KUROBEアクアフェアリーズ,4,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
古屋美紀,2013-01,KUROBEアクアフェアリーズ,4,4,2,2,0,0,0.0,0.0,0,0,0,0,3,0,2,1,0,0,0,,0.0,0.0,-8.3,
古屋美紀,2013-02,KUROBEアクアフェアリーズ,4,8,2,2,1,0,50.0,50.0,0,0,0,6,3,0,1,0,0,0,0,,0.5,3.0,-8.3,
古屋美紀,2013-03,KUROBEアクアフェアリーズ,4,15,4,8,3,0,37.5,37.5,0,0,0,2,5,0,1,1,0,0,0,,0.75,0.5,0.0,
吉安遥,2012-11,大野石油広島オイラーズ,8,44,14,139,52,8,37.4,31.7,3,1,0,0,65,2,3,20,94,76,0,33.3,3.71,0.0,9.6,80.9
吉安遥,2012-12,大野石油広島オイラーズ,8,48,9,92,42,5,45.7,40.2,1,0,0,2,34,1,4,11,67,51,0,0.0,4.67,0.22,8.1,76.1
吉安遥,2013-01,大野石油広島オイラーズ,8,1,5,65,21,8,32.3,20.0,0,0,0,1,25,0,1,11,49,35,0,,4.2,0.2,10.0,71.4
吉安遥,2013-02,大野石油広島オイラーズ,8,6,10,73,32,6,43.8,35.6,0,0,0,6,51,2,2,14,71,44,0,,3.2,0.6,9.8,62.0
吉安遥,2013-03,大野石油広島オイラーズ,8,18,21,165,63,11,38.2,31.5,0,0,0,4,99,2,0,27,142,115,0,,3.0,0.19,8.8,81.0
吉川ひかる,2012-11,KUROBEアクアフェアリーズ,13,44,5,9,0,1,0.0,-11.1,0,0,0,0,6,0,0,3,1,1,0,,0.0,0.0,12.5,100.0
吉川ひかる,2012-12,KUROBEアクアフェアリーズ,13,12,3,0,0,0,,,0,0,0,0,4,0,3,0,0,0,0,,0.0,0.0,-18.8,
吉川ひかる,2013-01,KUROBEアクアフェアリーズ,13,4,17,137,33,10,24.1,16.8,0,0,0,4,46,3,2,19,59,35,0,,1.94,0.24,15.8,59.3
吉川ひかる,2013-02,KUROBEアクアフェアリーズ,13,8,8,6,1,0,16.7,16.7,0,0,0,0,10,0,3,2,9,3,0,,0.12,0.0,-2.5,33.3
吉川ひかる,2013-03,KUROBEアクアフェアリーズ,13,15,5,8,4,0,50.0,50.0,0,0,0,2,10,0,2,2,3,2,0,,0.8,0.4,0.0,66.7
吉村志穂,2012-11,埼玉上尾メディックス,18,44,12,105,44,6,41.9,36.2,9,3,2,1,58,3,6,22,88,61,0,33.3,3.67,0.08,12.1,69.3
吉村志穂,2012-12,埼玉上尾メディックス,18,24,6,46,25,3,54.3,47.8,7,2,2,0,23,2,1,9,23,13,0,28.6,4.17,0.0,17.4,56.5
吉村志穂,2013-01,埼玉上尾メディックス,18,3,9,78,33,11,42.3,28.2,6,3,2,0,35,2,1,16,47,31,0,50.0,3.67,0.0,16.4,66.0
吉村志穂,2013-02,埼玉上尾メディックス,18,10,18,146,52,16,35.6,24.7,19,6,3,4,78,4,10,25,87,50,0,31.6,2.89,0.22,9.9,57.5
吉村志穂,2013-03,埼玉上尾メディックス,18,3,5,23,9,1,39.1,34.8,3,0,1,1,18,0,2,8,27,11,0,0.0,1.8,0.2,8.3,40.7
和多桃子,2012-11,フォレストリーヴズ熊本,13,22,9,2,2,0,100.0,100.0,0,0,0,0,24,1,5,3,0,0,0,,0.22,0.0,2.1,
和多桃子,2012-12,フォレストリーヴズ熊本,13,36,7,2,1,0,50.0,50.0,0,0,0,0,18,0,0,0,0,0,0,,0.14,0.0,0.0,
和多桃子,2013-01,フォレストリーヴズ熊本,13,4,12,4,2,0,50.0,50.0,0,0,0,0,55,1,3,22,2,0,0,,0.17,0.0,10.5,0.0
和多桃子,2013-02,フォレストリーヴズ熊本,13,6,10,0,0,0,,,0,0,0,0,49,1,1,15,0,0,0,,0.0,0.0,9.2,
和多桃子,2013-03,フォレストリーヴズ熊本,13,18,23,6,4,0,66.7,66.7,0,0,0,0,79,3,2,21,2,0,0,,0.17,0.0,9.8,0.0
土田望未,2012-11,埼玉上尾メディックス,10,44,12,2,1,0,50.0,50.0,0,0,0,0,48,0,4,18,1,0,0,,0.08,0.0,7.3,0.0
土田望未,2012-12,埼玉上尾メディックス,10,24,6,1,0,0,0.0,0.0,0,0,0,0,27,2,0,13,0,0,0,,0.0,0.0,19.4,
土田望未,2013-01,埼玉上尾メディックス,10,3,9,5,2,0,40.0,40.0,0,0,0,0,38,3,2,13,1,0,0,,0.22,0.0,15.1,0.0
土田望未,2013-02,埼玉上尾メディックス,10,10,18,1,1,0,100.0,100.0,0,0,0,2,72,1,11,24,1,0,0,,0.06,0.11,5.9,0.0
土田望未,2013-03,埼玉上尾メディックス,10,12,14,5,2,0,40.0,40.0,1,0,0,0,73,1,4,31,0,0,0,0.0,0.14,0.0,10.6,
坂本育美,2012-11,JAぎふリオレーナ,6,44,15,16,6,2,37.5,25.0,0,0,0,2,65,5,14,18,0,0,0,,0.4,0.13,9.2,
坂本育美,2012-12,JAぎふリオレーナ,6,24,6,1,0,0,0.0,0.0,0,0,0,0,29,1,2,14,1,0,0,,0.0,0.0,13.8,0.0
坂本育美,2013-01,JAぎふリオレーナ,6,3,9,6,2,0,33.3,33.3,0,0,0,0,37,4,6,11,0,0,0,,0.22,0.0,14.2,
坂本育美,2013-02,JAぎふリオレーナ,6,8,18,7,4,1,57.1,42.9,0,0,0,2,82,6,11,39,0,0,0,,0.22,0.11,15.9,
坂本育美,2013-03,JAぎふリオレーナ,6,15,19,6,4,0,66.7,66.7,0,0,0,1,85,3,9,35,0,0,0,,0.21,0.05,11.2,
城奈津希,2012-11,フォレストリーヴズ熊本,12,22,2,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,,0.0
城奈津希,2012-12,フォレストリーヴズ熊本,12,36,3,0,0,0,,,0,0,0,0,0,0,0,0,3,2,0,,0.0,0.0,,66.7
城奈津希,2013-01,フォレストリーヴズ熊本,12,4,3,0,0,0,,,0,0,0,0,0,0,0,0,2,1,0,,0.0,0.0,,50.0
城奈津希,2013-02,フォレストリーヴズ熊本,12,6,7,0,0,0,,,0,0,0,0,1,0,0,0,4,1,0,,0.0,0.0,0.0,25.0
