月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,富士通カワサキレッドスピリッツ,18,,長谷山拓,13,3,3,3,2,0.0,3,3,0,100.0,100.0,0.2,0,0,0,,4,0.3,49,3,9,16,9.7,0,0,0,
12,富士通カワサキレッドスピリッツ,18,,長谷山拓,16,5,4,5,1,0.0,6,5,0,83.3,83.3,0.3,0,0,0,,3,0.2,55,5,11,8,7.7,2,0,0,0.0
01,富士通カワサキレッドスピリッツ,18,,長谷山拓,13,4,4,4,1,0.0,7,4,0,57.1,57.1,0.3,0,0,0,,4,0.3,49,3,6,7,6.6,1,0,0,0.0
02,富士通カワサキレッドスピリッツ,18,,長谷山拓,19,5,6,5,3,0.0,8,2,0,25.0,25.0,0.1,0,0,0,,8,0.4,71,3,9,15,6.3,0,0,0,
