大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,ヴォレアス北海道,20,70,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,342,193,86,69.0,0,0,0,0
レギュラーラウンド,ヴォレアス北海道,20,70,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,342,193,86,69.0,0,0,0,0
V.LEAGUE DIVISION3 MEN 2018-19,ヴォレアス北海道,20,74,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,415,227,97,66.4,0,0,0,0
レギュラーラウンド,ヴォレアス北海道,20,74,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,415,227,97,66.4,0,0,0,0
Ｖ・チャレンジリーグⅡ男子 2017/18,ヴォレアス北海道,18,64,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,342,217,62,72.5,0,0,0,0
レギュラーラウンド,ヴォレアス北海道,18,64,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,342,217,62,72.5,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2015/16,つくばユナイテッドSunGAIA,21,77,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,551,408,0,74.0,0,0,0,0
レギュラーラウンド,つくばユナイテッドSunGAIA,21,77,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,551,408,0,74.0,0,0,0,0
Ｖ・チャレンジリーグ男子 2014/15,つくばユナイテッドSunGAIA,22,53,0,0,0,-,0,0,0,-,-,0,-,53,2,1,4,17,13.3,123,75,0,61.0,0,0,3,3
レギュラーラウンド,つくばユナイテッドSunGAIA,22,53,0,0,0,-,0,0,0,-,-,0,-,53,2,1,4,17,13.3,123,75,0,61.0,0,0,3,3
Ｖ・チャレンジリーグ男子 2013/14,つくばユナイテッドSunGAIA,20,27,0,0,0,-,0,0,0,-,-,0,-,37,1,0,7,9,8.8,30,18,0,60.0,0,0,1,1
レギュラーラウンド,つくばユナイテッドSunGAIA,20,27,0,0,0,-,0,0,0,-,-,0,-,37,1,0,7,9,8.8,30,18,0,60.0,0,0,1,1
Ｖ・チャレンジリーグ男子 2012/13,つくばユナイテッドSunGAIA,16,13,0,0,0,-,0,0,0,-,-,0,-,11,0,0,1,1,2.3,8,3,0,37.5,0,0,0,0
レギュラーラウンド,つくばユナイテッドSunGAIA,16,13,0,0,0,-,0,0,0,-,-,0,-,11,0,0,1,1,2.3,8,3,0,37.5,0,0,0,0
チャレンジマッチ男子2012/13,つくばユナイテッドSunGAIA,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
チャレンジマッチ,つくばユナイテッドSunGAIA,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,137,378,0,0,0,-,0,0,0,-,-,0,-,101,3,1,12,27,7.7,1811,1141,245,69.8,0,0,4,4
通算,,139,378,0,0,0,-,0,0,0,-,-,0,-,101,3,1,12,27,7.7,1811,1141,245,69.8,0,0,4,4
