大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,ヴォレアス北海道,20,37,118,70,5,59.3,0,0,0,-,1.89,22,0.59,117,5,0,37,23,1.3,16,9,3,65.6,70,22,5,97
レギュラーラウンド,ヴォレアス北海道,20,37,118,70,5,59.3,0,0,0,-,1.89,22,0.59,117,5,0,37,23,1.3,16,9,3,65.6,70,22,5,97
V.LEAGUE DIVISION3 MEN 2018-19,ヴォレアス北海道,20,64,152,68,12,44.7,2,0,0,0.0,1.06,37,0.58,212,9,14,72,55,8.8,7,2,2,42.9,68,37,23,128
レギュラーラウンド,ヴォレアス北海道,20,64,152,68,12,44.7,2,0,0,0.0,1.06,37,0.58,212,9,14,72,55,8.8,7,2,2,42.9,68,37,23,128
Ｖ・チャレンジリーグⅡ男子 2017/18,ヴォレアス北海道,18,52,109,57,8,52.3,0,0,0,-,1.10,28,0.54,136,2,7,49,44,5.7,6,1,3,41.7,57,28,9,94
レギュラーラウンド,ヴォレアス北海道,18,52,109,57,8,52.3,0,0,0,-,1.10,28,0.54,136,2,7,49,44,5.7,6,1,3,41.7,57,28,9,94
Ｖ・プレミアリーグ男子 2016/17,パナソニックパンサーズ,4,6,10,4,0,40.0,0,0,0,-,0.67,1,0.17,11,0,0,1,3,6.8,1,0,0,0.0,4,1,0,5
レギュラーラウンド,パナソニックパンサーズ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル６,パナソニックパンサーズ,3,6,10,4,0,40.0,0,0,0,-,0.67,1,0.17,11,0,0,1,3,6.8,1,0,0,0.0,4,1,0,5
Ｖ・プレミアリーグ男子 2015/16,パナソニックパンサーズ,24,4,2,1,0,50.0,0,0,0,-,0.25,0,-,5,0,0,2,2,10.0,1,0,0,0.0,1,0,0,1
レギュラーラウンド,パナソニックパンサーズ,17,4,2,1,0,50.0,0,0,0,-,0.25,0,-,5,0,0,2,2,10.0,1,0,0,0.0,1,0,0,1
ファイナル６,パナソニックパンサーズ,5,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル３,パナソニックパンサーズ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル,パナソニックパンサーズ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ男子 2014/15,パナソニックパンサーズ,14,28,0,0,0,-,0,0,0,-,-,4,0.14,15,1,0,2,7,18.3,0,0,0,-,0,4,1,5
レギュラーラウンド,パナソニックパンサーズ,12,25,0,0,0,-,0,0,0,-,-,4,0.16,13,1,0,2,6,19.2,0,0,0,-,0,4,1,5
ファイナル６,パナソニックパンサーズ,2,3,0,0,0,-,0,0,0,-,-,0,-,2,0,0,0,1,12.5,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグ男子 2012/13,つくばユナイテッドSunGAIA,14,20,58,28,5,48.3,1,0,0,0.0,1.40,21,1.05,44,1,1,18,15,12.6,3,2,0,66.7,28,21,2,51
レギュラーラウンド,つくばユナイテッドSunGAIA,14,20,58,28,5,48.3,1,0,0,0.0,1.40,21,1.05,44,1,1,18,15,12.6,3,2,0,66.7,28,21,2,51
チャレンジマッチ男子2012/13,つくばユナイテッドSunGAIA,2,2,2,0,0,0.0,0,0,0,-,-,0,-,1,0,0,0,1,25.0,0,0,0,-,0,0,0,0
チャレンジマッチ,つくばユナイテッドSunGAIA,2,2,2,0,0,0.0,0,0,0,-,-,0,-,1,0,0,0,1,25.0,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,102,202,439,224,30,51.0,3,0,0,0.0,1.11,112,0.55,527,18,22,180,145,5.9,33,14,8,54.5,224,112,40,376
通算,,116,213,451,228,30,50.6,3,0,0,0.0,1.07,113,0.53,541,18,22,181,150,6.0,34,14,8,52.9,228,113,40,381
