大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,ヴォレアス北海道,20,47,186,85,22,45.7,19,8,2,42.1,1.81,13,0.28,170,8,6,48,42,7.4,258,132,65,63.8,85,13,14,112
レギュラーラウンド,ヴォレアス北海道,20,47,186,85,22,45.7,19,8,2,42.1,1.81,13,0.28,170,8,6,48,42,7.4,258,132,65,63.8,85,13,14,112
V.LEAGUE DIVISION3 MEN 2018-19,ヴォレアス北海道,13,22,95,44,9,46.3,15,9,3,60.0,2.0,3,0.14,88,0,2,23,15,0.0,125,54,31,55.6,44,3,2,49
レギュラーラウンド,ヴォレアス北海道,13,22,95,44,9,46.3,15,9,3,60.0,2.0,3,0.14,88,0,2,23,15,0.0,125,54,31,55.6,44,3,2,49
レギュラーシーズン通算,,33,69,281,129,31,45.9,34,17,5,50.0,1.87,16,0.23,258,8,8,71,57,4.8,383,186,96,61.1,129,16,16,161
通算,,33,69,281,129,31,45.9,34,17,5,50.0,1.87,16,0.23,258,8,8,71,57,4.8,383,186,96,61.1,129,16,16,161
