試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-09,15,,投野ひかる,4,□,□,■,■,,1,0,1,0.0,-1.0,-,0,0,0,-,0,-,10,1,0,2,15.0,0,0,0,-
2019-11-10,15,,投野ひかる,3,,□,,□,■,0,0,0,,,-,0,0,0,-,0,-,14,0,0,2,3.6,0,0,0,-
2019-11-16,15,,投野ひかる,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,0.0,0,0,0,-
2019-11-17,15,,投野ひかる,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-23,15,,投野ひかる,3,□,□,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-24,15,,投野ひかる,3,,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-01,15,,投野ひかる,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,11,0,0,4,9.1,0,0,0,-
2019-12-07,15,,投野ひかる,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,1,0.25,10,0,0,4,10.0,0,0,0,-
2019-12-08,15,,投野ひかる,2,■,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-14,15,,投野ひかる,3,□,□,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2019-12-15,15,,投野ひかる,4,■,■,■,□,,3,1,0,0.3333333333333333,0.3333333333333333,0.25,0,0,0,-,0,-,7,1,1,1,14.3,0,0,0,-
2019-12-21,15,,投野ひかる,3,□,□,,□,,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,5,0,1,2,5.0,0,0,0,-
2019-12-22,15,,投野ひかる,4,■,■,■,■,,4,1,0,0.25,0.25,0.25,0,0,0,-,0,-,10,0,0,3,7.5,0,0,0,-
2020-01-11,15,,投野ひかる,5,■,■,■,■,■,2,0,0,0.0,0.0,-,0,0,0,-,1,0.20,23,1,1,13,17.4,0,0,0,-
2020-01-18,15,,投野ひかる,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-19,15,,投野ひかる,3,■,□,,□,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-01-25,15,,投野ひかる,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2020-01-26,15,,投野ひかる,3,□,,□,■,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2020-02-01,15,,投野ひかる,5,□,□,■,□,□,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,1,0,0,0.0
2020-02-02,15,,投野ひかる,3,□,□,□,,,2,1,0,0.5,0.5,0.33,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-02-08,15,,投野ひかる,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,1,0,1,31.2,0,0,0,-
