試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-09,5,,浅川希,2,,,□,□,,7,1,2,0.14285714285714285,-0.14285714285714285,0.50,2,0,0,0.0,0,-,2,0,0,0,0.0,7,6,0,85.7
2019-11-10,5,,浅川希,2,□,■,,,,7,1,2,0.14285714285714285,-0.14285714285714285,0.50,2,0,1,0.0,0,-,4,0,0,0,0.0,10,7,1,75.0
2019-11-16,5,,浅川希,2,,,□,□,,4,2,0,0.5,0.5,1.00,0,0,0,-,0,-,1,0,0,0,0.0,6,2,4,66.7
2019-11-17,5,,浅川希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-23,5,,浅川希,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-24,5,,浅川希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-01,5,,浅川希,1,□,,,,,1,0,1,0.0,-1.0,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0
2019-12-07,5,,浅川希,3,□,,□,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,6,0,50.0
2019-12-08,5,,浅川希,2,,□,■,,,5,1,1,0.2,0.0,0.50,2,0,0,0.0,0,-,3,1,1,1,33.3,13,9,3,80.8
2019-12-14,5,,浅川希,2,,□,,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,2,2,0,100.0
2019-12-15,5,,浅川希,4,■,■,■,□,,22,3,0,0.13636363636363635,0.13636363636363635,0.75,1,0,0,0.0,1,0.25,11,0,0,4,9.1,25,13,3,58.0
2019-12-21,5,,浅川希,2,,□,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,2,2,60.0
2019-12-22,5,,浅川希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,5,,浅川希,5,□,■,■,■,■,30,9,2,0.3,0.2333333333333333,1.80,2,0,0,0.0,1,0.20,14,0,2,1,-1.8,15,8,3,63.3
2020-01-18,5,,浅川希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-19,5,,浅川希,1,■,,,,,7,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,1,1,0.0,8,2,2,37.5
2020-01-25,5,,浅川希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-26,5,,浅川希,1,,,,□,,5,1,1,0.2,0.0,1.00,0,0,0,-,0,-,4,0,0,0,0.0,11,8,1,77.3
2020-02-01,5,,浅川希,1,,,□,,,7,0,0,0.0,0.0,-,1,0,0,0.0,0,-,3,0,0,1,8.3,2,1,0,50.0
2020-02-02,5,,浅川希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-08,5,,浅川希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
