試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-09,8,,田村愛美,3,■,■,,□,,0,0,0,,,-,0,0,0,-,1,0.33,3,0,0,0,0.0,0,0,0,-
2019-11-10,8,,田村愛美,5,■,■,■,■,□,3,1,0,0.3333333333333333,0.3333333333333333,0.20,0,0,0,-,1,0.20,6,0,0,0,0.0,0,0,0,-
2019-11-16,8,,田村愛美,4,■,■,■,■,,1,1,0,1.0,1.0,0.25,0,0,0,-,1,0.25,9,0,1,0,-2.8,0,0,0,-
2019-11-17,8,,田村愛美,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,13,1,0,2,11.5,0,0,0,-
2019-11-23,8,,田村愛美,4,■,■,■,■,,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,12,0,0,4,8.3,1,0,0,0.0
2019-11-24,8,,田村愛美,4,■,■,■,■,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,12,1,0,3,14.6,0,0,0,-
2019-12-01,8,,田村愛美,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-07,8,,田村愛美,3,,□,□,□,,2,1,0,0.5,0.5,0.33,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-
2019-12-08,8,,田村愛美,3,□,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,9,0,1,1,0.0,0,0,0,-
2019-12-14,8,,田村愛美,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,0,-,7,0,0,3,10.7,0,0,0,-
2019-12-15,8,,田村愛美,2,,,□,■,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-
2019-12-21,8,,田村愛美,5,■,■,■,■,■,1,1,0,1.0,1.0,0.20,0,0,0,-,0,-,10,0,0,2,5.0,0,0,0,-
2019-12-22,8,,田村愛美,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2020-01-11,8,,田村愛美,3,□,□,,,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-18,8,,田村愛美,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,16,0,0,5,7.8,0,0,0,-
2020-01-19,8,,田村愛美,4,□,■,■,■,,1,1,0,1.0,1.0,0.25,0,0,0,-,0,-,14,2,0,3,19.6,0,0,0,-
2020-01-25,8,,田村愛美,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,9,0,0,2,5.6,0,0,0,-
2020-01-26,8,,田村愛美,4,■,■,■,□,,0,0,0,,,-,0,0,0,-,1,0.25,8,0,0,2,6.2,0,0,0,-
2020-02-01,8,,田村愛美,5,■,■,□,■,■,0,0,0,,,-,0,0,0,-,0,-,5,0,0,0,0.0,0,0,0,-
2020-02-02,8,,田村愛美,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,9,0,0,2,5.6,0,0,0,-
2020-02-08,8,,田村愛美,4,■,■,■,■,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,19,0,0,1,1.3,0,0,0,-
