試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-03-06,ヴィクトリーナ姫路,1,,貞包里穂,1,nan,nan,■,nan,nan,9,1,0,11.1,11.1,1.00,2,1,0,50.0,0,-,2,0,0,1,12.5,5,2,1,50.0,,,,,,,,
2021-03-06,ヴィクトリーナ姫路,2,,櫻井美樹,3,□,□,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,,,,,,,,
2021-03-06,ヴィクトリーナ姫路,4,L,花井萌里,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,6,3,75.0,,,,,,,,
2021-03-06,ヴィクトリーナ姫路,5,,長野有紗,3,■,■,■,nan,nan,14,6,0,42.9,42.9,2.00,0,0,0,-,1,0.33,4,0,1,1,0.0,2,1,0,50.0,,,,,,,,
2021-03-06,ヴィクトリーナ姫路,6,,金杉由香,2,■,■,nan,nan,nan,24,6,1,25.0,20.8,3.00,0,0,0,-,1,0.50,4,0,0,1,6.2,18,9,4,61.1,,,,,,,,
2021-03-06,ヴィクトリーナ姫路,7,,堀込奈央,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0,0,-,,,,,,,,
2021-03-06,ヴィクトリーナ姫路,8,,宮地佳乃,3,□,□,■,nan,nan,17,8,1,47.1,41.2,2.67,6,1,1,16.7,1,0.33,3,0,0,1,8.3,4,1,1,37.5,,,,,,,,
2021-03-06,ヴィクトリーナ姫路,9,,吉岡可奈,1,nan,nan,□,nan,nan,2,2,0,100.0,100.0,2.00,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,,,,,,,,
2021-03-06,ヴィクトリーナ姫路,10,,脇田美怜,1,nan,□,nan,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,1,0,-12.5,1,1,0,100.0,,,,,,,,
2021-03-06,ヴィクトリーナ姫路,12,,孫田菜奈,3,■,■,■,nan,nan,12,3,0,25.0,25.0,1.00,1,0,0,0.0,0,-,8,1,1,2,15.6,31,14,9,59.7,,,,,,,,
2021-03-06,ヴィクトリーナ姫路,14,,佐々木千紘,3,■,■,■,nan,nan,17,6,1,35.3,29.4,2.00,0,0,0,-,0,-,8,0,1,3,6.2,2,1,0,50.0,,,,,,,,
2021-03-06,ヴィクトリーナ姫路,19,,福井愛加,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,ヴィクトリーナ姫路,20,,マルティニュークアリョーナ,2,■,■,nan,nan,nan,17,4,2,23.5,11.8,2.00,8,3,1,37.5,0,-,5,0,1,1,0.0,0,0,0,-,,,,,,,,
2021-03-06,ヴィクトリーナ姫路,21,,渡邉かや,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,1,0,1,41.7,0,0,0,-,,,,,,,,
2021-03-06,ヴィクトリーナ姫路,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,116,36,5,31.0,26.7,12.00,17,5,2,29.4,3,1.00,48,2,6,14,8.3,73,35,18,60.3,101,47,5,46.5,7,2.33,10.5,57.1
