試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2017-02-05,JTサンダーズ,FC東京,1,,安永拓弥,5,■,■,■,■,■,12,9,0,75.0,75.0,1.80,0,0,0,-,0,-,12,0,3,0,0.0,0,0,0,-,9
2017-02-05,JTサンダーズ,FC東京,2,,町野仁志,5,■,■,■,■,■,12,6,0,50.0,50.0,1.20,0,0,0,-,2,0.40,19,0,0,2,2.6,0,0,0,-,8
2017-02-05,JTサンダーズ,FC東京,3,,深津旭弘,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,3,0.60,16,1,2,5,12.8,0,0,0,-,4
2017-02-05,JTサンダーズ,FC東京,4,,中島健太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-02-05,JTサンダーズ,FC東京,5,,吉岡光大,5,■,■,■,■,■,20,9,0,45.0,45.0,1.80,0,0,0,-,0,-,16,0,3,3,4.7,38,23,0,60.5,9
2017-02-05,JTサンダーズ,FC東京,7,,越川優,5,■,■,■,■,■,31,16,3,51.6,41.9,3.20,5,3,0,60.0,3,0.60,16,0,5,7,10.9,35,24,0,68.6,19
2017-02-05,JTサンダーズ,FC東京,8,,久原大輝,3,□,□,□,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,2,0,0,1,12.5,2,2,0,100.0,1
2017-02-05,JTサンダーズ,FC東京,9,,井上俊輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-02-05,JTサンダーズ,FC東京,10,L,井上航,3,nan,nan,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-02-05,JTサンダーズ,FC東京,14,,八子大輔,2,nan,nan,□,nan,□,4,2,1,50.0,25.0,1.00,0,0,0,-,0,-,2,0,0,2,25.0,2,2,0,100.0,2
2017-02-05,JTサンダーズ,FC東京,15,L,唐川大志,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,8,0,53.3,0
2017-02-05,JTサンダーズ,FC東京,16,,塚崎祐平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-02-05,JTサンダーズ,FC東京,17,,金子聖輝,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,0.0,0,0,0,-,0
2017-02-05,JTサンダーズ,FC東京,19,,ルブリッチドラジェン,5,■,■,■,■,■,62,32,4,51.6,45.2,6.40,29,14,3,48.3,0,-,21,1,4,10,16.7,0,0,0,-,33
2017-02-05,JTサンダーズ,FC東京,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,143,75,8,52.4,46.9,15.00,34,17,3,50.0,8,1.60,108,2,18,30,8.6,92,59,0,64.1,85
