大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,堺ブレイザーズ,24,75,437,211,22,48.3,119,66,4,55.5,2.81,30,0.4,258,6,8,44,71,8.0,465,203,101,54.5,211,30,14,255
レギュラーラウンド,堺ブレイザーズ,24,75,437,211,22,48.3,119,66,4,55.5,2.81,30,0.4,258,6,8,44,71,8.0,465,203,101,54.5,211,30,14,255
V.LEAGUE DIVISION1 MEN 2018-19,堺ブレイザーズ,16,60,322,149,26,46.3,36,19,5,52.8,2.48,24,0.4,247,10,7,46,70,9.3,352,146,85,53.6,149,24,17,190
レギュラーラウンド,堺ブレイザーズ,11,39,193,91,13,47.2,20,12,1,60.0,2.33,17,0.44,153,5,5,30,43,8.7,230,104,50,56.1,91,17,10,118
ファイナル６,堺ブレイザーズ,5,21,129,58,13,45.0,16,7,4,43.8,2.76,7,0.33,94,5,2,16,27,10.4,122,42,35,48.8,58,7,7,72
レギュラーシーズン通算,,35,114,630,302,35,47.9,139,78,5,56.1,2.65,47,0.41,411,11,13,74,114,8.3,695,307,151,55.0,302,47,24,373
通算,,40,135,759,360,48,47.4,155,85,9,54.8,2.67,54,0.4,505,16,15,90,141,8.7,817,349,186,54.1,360,54,31,445
