大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,堺ブレイザーズ,28,40,0,0,0,-,0,0,0,-,-,3,0.07,58,2,1,12,9,3.9,0,0,0,-,0,3,3,6
レギュラーラウンド,堺ブレイザーズ,27,38,0,0,0,-,0,0,0,-,-,3,0.08,56,2,1,12,9,4.0,0,0,0,-,0,3,3,6
GAME1（5位決定戦）,堺ブレイザーズ,1,2,0,0,0,-,0,0,0,-,-,0,-,2,0,0,0,0,0.0,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION1 MEN 2018-19,堺ブレイザーズ,31,47,0,0,0,-,0,0,0,-,-,4,0.09,64,0,2,16,16,3.1,3,0,0,0.0,0,4,2,6
レギュラーラウンド,堺ブレイザーズ,26,44,0,0,0,-,0,0,0,-,-,4,0.09,63,0,2,16,16,3.2,3,0,0,0.0,0,4,2,6
ファイナル６,堺ブレイザーズ,5,3,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,0,0.0,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ男子 2017/18,堺ブレイザーズ,21,67,9,4,0,44.4,1,0,0,0.0,0.06,18,0.27,175,5,1,27,32,4.1,0,0,0,-,4,18,6,28
レギュラーラウンド,堺ブレイザーズ,21,67,9,4,0,44.4,1,0,0,0.0,0.06,18,0.27,175,5,1,27,32,4.1,0,0,0,-,4,18,6,28
Ｖ・プレミアリーグ男子 2016/17,堺ブレイザーズ,26,79,22,15,2,68.2,0,0,0,-,0.19,28,0.35,248,3,7,34,71,10.6,7,0,0,0.0,15,28,10,53
レギュラーラウンド,堺ブレイザーズ,21,59,17,12,1,70.6,0,0,0,-,0.20,18,0.31,187,2,6,29,50,10.3,6,0,0,0.0,12,18,8,38
ファイナル６,堺ブレイザーズ,5,20,5,3,1,60.0,0,0,0,-,0.15,10,0.50,61,1,1,5,21,11.6,1,0,0,0.0,3,10,2,15
Ｖ・プレミアリーグ男子 2015/16,堺ブレイザーズ,25,86,27,10,1,37.0,1,0,0,0.0,0.12,15,0.17,247,1,1,27,56,6.4,9,0,0,0.0,10,15,2,27
レギュラーラウンド,堺ブレイザーズ,21,72,23,8,1,34.8,1,0,0,0.0,0.11,11,0.15,213,1,0,23,48,6.1,6,0,0,0.0,8,11,1,20
ファイナル６,堺ブレイザーズ,4,14,4,2,0,50.0,0,0,0,-,0.14,4,0.29,34,0,1,4,8,8.2,3,0,0,0.0,2,4,1,7
Ｖ・プレミアリーグ男子 2014/15,堺ブレイザーズ,26,61,15,11,0,73.3,1,0,0,0.0,0.18,18,0.30,165,1,0,31,38,6.4,4,0,0,0.0,11,18,1,30
レギュラーラウンド,堺ブレイザーズ,21,42,8,5,0,62.5,1,0,0,0.0,0.12,11,0.26,102,0,0,21,26,6.4,2,0,0,0.0,5,11,0,16
ファイナル６,堺ブレイザーズ,5,19,7,6,0,85.7,0,0,0,-,0.32,7,0.37,63,1,0,10,12,6.3,2,0,0,0.0,6,7,1,14
Ｖ・プレミアリーグ男子 2013/14,堺ブレイザーズ,32,61,13,7,3,53.8,0,0,0,-,0.11,23,0.38,151,1,1,15,26,5.5,2,0,0,0.0,7,23,2,32
レギュラーラウンド,堺ブレイザーズ,28,47,9,5,2,55.6,0,0,0,-,0.11,19,0.40,117,0,1,11,17,4.3,2,0,0,0.0,5,19,1,25
セミファイナルラウンド,堺ブレイザーズ,3,9,3,2,1,66.7,0,0,0,-,0.22,2,0.22,25,1,0,4,6,10.0,0,0,0,-,2,2,1,5
ファイナルラウンド,堺ブレイザーズ,1,5,1,0,0,0.0,0,0,0,-,-,2,0.40,9,0,0,0,3,8.3,0,0,0,-,0,2,0,2
Ｖ・プレミアリーグ男子 2012/13,堺ブレイザーズ,7,5,1,1,0,100.0,0,0,0,-,0.20,1,0.20,5,0,0,1,1,5.0,2,0,0,0.0,1,1,0,2
レギュラーラウンド,堺ブレイザーズ,7,5,1,1,0,100.0,0,0,0,-,0.20,1,0.20,5,0,0,1,1,5.0,2,0,0,0.0,1,1,0,2
レギュラーシーズン通算,,172,374,67,35,4,52.2,3,0,0,0.0,0.09,85,0.23,918,10,11,140,199,3.9,21,0,0,0.0,35,85,21,141
通算,,196,446,87,48,6,55.2,3,0,0,0.0,0.11,110,0.25,1113,13,13,163,249,4.3,27,0,0,0.0,48,110,26,184
