試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-01-19,パナソニックパンサーズ,1,,清水邦広,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-19,パナソニックパンサーズ,2,,深津英臣,3,■,■,■,nan,nan,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,15,0,2,5,5.0,0,0,0,-
2020-01-19,パナソニックパンサーズ,4,,大竹壱青,3,■,■,■,nan,nan,15,5,1,0.3333333333333333,0.26666666666666666,1.67,4,2,0,50.0,2,0.67,8,0,2,3,3.1,0,0,0,-
2020-01-19,パナソニックパンサーズ,5,,渡辺奏吾,3,■,■,■,nan,nan,24,15,1,0.625,0.5833333333333334,5.00,2,2,0,100.0,2,0.67,12,0,3,3,0.0,17,10,2,64.7
2020-01-19,パナソニックパンサーズ,7,,久原翼,3,■,■,■,nan,nan,17,9,1,0.5294117647058824,0.47058823529411764,3.00,0,0,0,-,0,-,12,0,0,4,8.3,12,11,1,95.8
2020-01-19,パナソニックパンサーズ,8,,仲本賢優,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-
2020-01-19,パナソニックパンサーズ,9,,今村貴彦,1,nan,nan,□,nan,nan,3,2,0,0.6666666666666666,0.6666666666666666,2.00,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2020-01-19,パナソニックパンサーズ,10,,山内晶大,3,■,■,■,nan,nan,8,6,0,0.75,0.75,2.00,0,0,0,-,0,-,8,0,0,4,12.5,0,0,0,-
2020-01-19,パナソニックパンサーズ,13,,クビアクミハウ,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2020-01-19,パナソニックパンサーズ,14,,劉鴻敏,1,nan,nan,□,nan,nan,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,1,0,0,1,25.0,2,1,0,50.0
2020-01-19,パナソニックパンサーズ,16,L,伊賀亮平,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,10,4,60.0
2020-01-19,パナソニックパンサーズ,20,,新貴裕,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2020-01-19,パナソニックパンサーズ,21,,兒玉康成,3,■,■,■,nan,nan,10,7,0,0.7,0.7,2.33,0,0,0,-,3,1.00,10,0,0,0,0.0,1,0,1,50.0
2020-01-19,パナソニックパンサーズ,22,,小宮雄一郎,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-19,パナソニックパンサーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,79,46,3,0.5822784810126582,0.5443037974683544,15.33,6,4,0,66.7,7,2.33,74,0,8,24,5.4,52,32,8,69.2
