試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,2,,白川佑樹,3,nan,□,□,□,nan,8,4,1,50.0,37.5,1.33,3,2,0,66.7,0,-,6,1,1,1,17.5,0,0,0,-,5
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,3,,原田将志,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,5,,納庄皓仁,4,■,■,■,■,nan,14,9,1,64.3,57.1,2.25,0,0,0,-,5,1.25,10,1,0,1,10.5,3,3,0,100.0,15
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,7,,田中寛人,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,8,,今村雄登,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,10,1,0,3,15.5,0,0,0,-,1
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,9,,竹永大樹,4,■,■,■,■,nan,16,4,3,25.0,6.2,1.00,1,0,1,0.0,1,0.25,16,1,2,4,11.2,14,12,0,85.7,6
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,12,,横山雄大,4,■,■,■,■,nan,27,9,4,33.3,18.5,2.25,1,0,0,0.0,0,-,15,3,1,4,22.7,44,38,0,86.4,12
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,14,L,田渕慎一郎,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,12,0,75.0,0
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,15,,吉田政俊,4,□,□,□,□,nan,4,3,0,75.0,75.0,0.75,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,3
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,16,L,村田峻一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,17,,壇亮太,4,■,■,■,■,nan,11,3,2,27.3,9.1,0.75,0,0,0,-,0,-,8,0,1,1,3.1,2,1,0,50.0,3
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,18,,片ノ坂亮太,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,20,,石原貢,4,■,■,■,■,nan,36,18,2,50.0,44.4,4.50,14,9,0,64.3,0,-,10,0,1,2,5.0,0,0,0,-,18
2016-02-14,兵庫デルフィーノ,奈良ドリーマーズ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,116,50,13,43.1,31.9,12.50,19,11,1,57.9,6,1.50,80,7,7,17,12.3,79,66,0,83.5,63
