試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-11-28,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,2,,白川佑樹,3,□,□,■,nan,nan,13,6,2,46.2,30.8,2.00,2,1,0,50.0,0,-,9,0,1,6,16.7,0,0,0,-,6
2015-11-28,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,3,,原田将志,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0,0,-,0
2015-11-28,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,4,,川合翔太,3,■,■,□,nan,nan,21,13,0,61.9,61.9,4.33,3,2,0,66.7,1,0.33,10,1,3,2,15.0,0,0,0,-,15
2015-11-28,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,8,,今村雄登,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,2,0.67,9,0,2,4,11.1,0,0,0,-,3
2015-11-28,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,9,,竹永大樹,3,■,■,■,nan,nan,14,6,3,42.9,21.4,2.00,1,1,0,100.0,2,0.67,11,0,4,2,4.5,4,1,0,25.0,8
2015-11-28,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,10,,奥長勝之,3,■,■,■,nan,nan,15,6,0,40.0,40.0,2.00,2,1,0,50.0,0,-,13,1,1,5,15.8,30,20,0,66.7,7
2015-11-28,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,11,,野里正幸,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,2,0,66.7,0
2015-11-28,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,14,L,田渕慎一郎,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,6,0,66.7,0
2015-11-28,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,15,,吉田政俊,3,■,■,■,nan,nan,6,3,1,50.0,33.3,1.00,0,0,0,-,2,0.67,8,1,1,4,22.5,1,1,0,100.0,6
2015-11-28,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,16,,村田峻一,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,2,16.7,0,0,0,-,0
2015-11-28,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,17,,壇亮太,3,■,■,■,nan,nan,11,7,0,63.6,63.6,2.33,0,0,0,-,3,1.00,8,0,1,5,15.6,0,0,0,-,10
2015-11-28,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,21,,中倉翼,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-28,兵庫デルフィーノ,東京トヨペットグリーンスパークル,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,81,42,6,51.9,44.4,14.00,8,5,0,62.5,10,3.33,73,3,15,31,14.2,47,30,0,63.8,55
