試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2016-02-07,兵庫デルフィーノ,近畿クラブスフィーダ,1,3,0,2,,白川佑樹,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,2,16.7,0,0,0,-,0
2016-02-07,兵庫デルフィーノ,近畿クラブスフィーダ,1,3,0,3,,原田将志,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,0
2016-02-07,兵庫デルフィーノ,近畿クラブスフィーダ,1,3,0,4,,川合翔太,4,■,■,■,■,nan,57,32,2,56.1,52.6,8.00,20,11,1,55.0,2,0.50,13,0,3,2,3.8,0,0,0,-,34
2016-02-07,兵庫デルフィーノ,近畿クラブスフィーダ,1,3,0,5,,納庄皓仁,4,■,■,■,■,nan,17,6,3,35.3,17.6,1.50,0,0,0,-,0,-,11,0,1,2,4.5,0,0,0,-,6
2016-02-07,兵庫デルフィーノ,近畿クラブスフィーダ,1,3,0,8,,今村雄登,4,■,■,■,■,nan,2,2,0,100.0,100.0,0.50,0,0,0,-,0,-,12,0,2,1,2.1,0,0,0,-,2
2016-02-07,兵庫デルフィーノ,近畿クラブスフィーダ,1,3,0,9,,竹永大樹,4,■,■,■,■,nan,20,5,3,25.0,10.0,1.25,1,1,0,100.0,2,0.50,14,2,1,5,23.2,21,13,0,61.9,9
2016-02-07,兵庫デルフィーノ,近畿クラブスフィーダ,1,3,0,10,,奥長勝之,3,nan,□,□,□,nan,2,1,1,50.0,0.0,0.33,0,0,0,-,0,-,4,0,1,0,0.0,7,6,0,85.7,1
2016-02-07,兵庫デルフィーノ,近畿クラブスフィーダ,1,3,0,12,,横山雄大,4,■,■,■,■,nan,19,6,1,31.6,26.3,1.50,1,0,0,0.0,0,-,17,0,1,7,10.3,29,19,0,65.5,6
2016-02-07,兵庫デルフィーノ,近畿クラブスフィーダ,1,3,0,14,L,田渕慎一郎,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,28,18,0,64.3,0
2016-02-07,兵庫デルフィーノ,近畿クラブスフィーダ,1,3,0,15,,吉田政俊,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,兵庫デルフィーノ,近畿クラブスフィーダ,1,3,0,16,L,村田峻一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,兵庫デルフィーノ,近畿クラブスフィーダ,1,3,0,17,,壇亮太,4,■,■,■,■,nan,8,3,1,37.5,25.0,0.75,0,0,0,-,1,0.25,9,0,3,1,2.8,0,0,0,-,4
2016-02-07,兵庫デルフィーノ,近畿クラブスフィーダ,1,3,0,18,,片ノ坂亮太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,兵庫デルフィーノ,近畿クラブスフィーダ,1,3,0,20,,石原貢,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,兵庫デルフィーノ,近畿クラブスフィーダ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,125,55,11,44.0,35.2,13.75,22,12,1,54.5,5,1.25,85,2,14,20,8.2,85,56,0,65.9,62
