試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-21,ルートインホテルズブリリアントアリーズ,2,,小坂亜未,3,nan,□,■,■,nan,6,3,1,0.5,0.3333333333333333,1.00,0,0,0,-,0,-,6,1,0,0,16.7,7,2,1,35.7
2019-12-21,ルートインホテルズブリリアントアリーズ,3,L,水谷真友,1,●,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,1,0,33.3
2019-12-21,ルートインホテルズブリリアントアリーズ,4,,佐々木里菜,5,■,■,■,■,■,7,4,0,0.5714285714285714,0.5714285714285714,0.80,0,0,0,-,2,0.40,13,0,2,2,0.0,0,0,0,-
2019-12-21,ルートインホテルズブリリアントアリーズ,5,,高橋愛未,2,■,nan,nan,nan,□,7,3,0,0.42857142857142855,0.42857142857142855,1.50,0,0,0,-,0,-,3,0,0,1,8.3,3,1,0,33.3
2019-12-21,ルートインホテルズブリリアントアリーズ,6,,岸村恵実,5,■,■,■,■,■,38,21,2,0.5526315789473685,0.5,4.20,0,0,0,-,2,0.40,12,0,0,2,4.2,4,3,1,87.5
2019-12-21,ルートインホテルズブリリアントアリーズ,7,,平岡みさと,5,■,■,□,■,■,41,13,4,0.3170731707317073,0.21951219512195122,2.60,2,1,0,50.0,2,0.40,13,0,0,3,5.8,13,6,4,61.5
2019-12-21,ルートインホテルズブリリアントアリーズ,8,L,石井彩,5,〇,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,8,2,64.3
2019-12-21,ルートインホテルズブリリアントアリーズ,9,,降籏実可,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-
2019-12-21,ルートインホテルズブリリアントアリーズ,10,,常田美夢,5,■,■,■,■,■,26,7,1,0.2692307692307692,0.23076923076923078,1.40,0,0,0,-,2,0.40,24,1,1,10,13.5,4,2,0,50.0
2019-12-21,ルートインホテルズブリリアントアリーズ,11,,平原果歩,3,□,□,■,nan,nan,19,5,0,0.2631578947368421,0.2631578947368421,1.67,0,0,0,-,1,0.33,5,0,0,2,10.0,6,4,1,75.0
2019-12-21,ルートインホテルズブリリアントアリーズ,12,,綱田愛,4,■,■,nan,□,■,25,9,1,0.36,0.32,2.25,0,0,0,-,1,0.25,13,0,0,5,9.6,25,13,5,62.0
2019-12-21,ルートインホテルズブリリアントアリーズ,13,,白石ふう香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-21,ルートインホテルズブリリアントアリーズ,15,,平野七菜,5,□,■,■,■,■,38,12,0,0.3157894736842105,0.3157894736842105,2.40,0,0,0,-,1,0.20,17,1,0,4,11.8,24,18,2,79.2
2019-12-21,ルートインホテルズブリリアントアリーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,207,77,9,0.3719806763285024,0.3285024154589372,15.40,2,1,0,50.0,11,2.20,110,3,3,29,8.6,103,58,16,64.1
