名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
坂本凱,トヨタ自動車サンホークス,15,16,0,0,0,,,0,0,0,0,18,0,6,4,0,0,0,,0.0,0.0,-2.8,
大保亮太朗,トヨタ自動車サンホークス,9,25,44,14,6,31.8,18.2,0,0,0,8,39,0,0,7,0,0,0,,0.6,0.3,4.5,
大和田賢吾,埼玉アザレア,9,12,38,20,0,52.6,52.6,1,1,0,5,30,1,9,6,0,0,0,100.0,1.7,0.4,0.8,
大西基之,大分三好ヴァイセアドラー,5,4,5,1,0,20.0,20.0,0,0,0,1,9,0,0,1,0,0,0,,0.2,0.2,2.8,
大野充史,埼玉アザレア,26,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大野隆一,警視庁フォートファイターズ,5,36,106,56,8,52.8,45.3,0,0,0,14,69,0,11,8,5,1,1,,1.6,0.4,-1.1,30.0
奥村航,つくばユナイテッドSunGAIA,3,62,243,144,14,59.3,53.5,0,0,0,33,161,7,42,32,18,6,8,,2.3,0.5,2.8,55.6
奥田基嗣,つくばユナイテッドSunGAIA,7,18,40,20,4,50.0,40.0,0,0,0,6,45,1,8,10,5,3,0,,1.1,0.3,3.3,60.0
宮原博明,大同特殊鋼レッドスター,19,12,19,3,4,15.8,-5.3,2,1,1,0,4,0,1,1,15,3,7,50.0,0.2,0.0,0.0,43.3
小島大輝,埼玉アザレア,3,76,414,210,29,50.7,43.7,1,1,0,24,185,2,10,24,7,3,1,100.0,2.8,0.3,3.0,50.0
小川功太,警視庁フォートファイターズ,12,68,485,210,47,43.3,33.6,40,12,9,20,251,8,15,61,438,214,113,30.0,3.1,0.3,7.8,61.8
小川貴大,警視庁フォートファイターズ,1,6,0,0,0,,,0,0,0,0,7,0,1,0,0,0,0,,0.0,0.0,-3.6,
小松柾,大分三好ヴァイセアドラー,2,33,5,5,0,100.0,100.0,0,0,0,11,81,2,12,9,2,0,2,,0.2,0.3,1.5,50.0
小林哲也,VC長野トライデンツ,4,67,546,239,33,43.8,37.7,168,72,14,18,243,11,57,67,1,0,0,42.9,3.6,0.3,5.6,0.0
小林慎平,富士通カワサキレッドスピリッツ,6,14,0,0,0,,,0,0,0,0,0,0,0,0,12,3,5,,0.0,0.0,,45.8
小河原拓磨,VC長野トライデンツ,15,48,0,0,0,,,0,0,0,0,54,1,15,12,0,0,0,,0.0,0.0,0.5,
小針幸,つくばユナイテッドSunGAIA,9,56,424,184,31,43.4,36.1,59,17,11,7,195,8,28,40,185,60,52,28.8,3.3,0.1,5.6,46.5
尾木将,富士通カワサキレッドスピリッツ,19,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
山下輝樹,トヨタ自動車サンホークス,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本憲吾,VC長野トライデンツ,12,82,0,0,0,,,0,0,0,0,0,0,0,0,306,138,89,,0.0,0.0,,59.6
岡村義郎,富士通カワサキレッドスピリッツ,10,67,208,128,10,61.5,56.7,1,0,0,44,202,4,16,32,7,3,0,0.0,1.9,0.7,4.0,42.9
岩井浩二,富士通カワサキレッドスピリッツ,14,76,502,217,27,43.2,37.8,3,1,0,30,261,10,40,55,456,210,129,33.3,2.9,0.4,5.3,60.2
峯村幸太,VC長野トライデンツ,6,83,622,262,37,42.1,36.2,45,16,7,20,315,21,34,92,595,253,144,35.6,3.2,0.2,11.3,54.6
峰尾拓,VC長野トライデンツ,5,20,0,0,0,,,0,0,0,0,0,0,0,0,95,36,22,,0.0,0.0,,49.5
島崎征士郎,大分三好ヴァイセアドラー,17,5,0,0,0,,,0,0,0,0,8,1,2,1,0,0,0,,0.0,0.0,9.4,
嶋津京将,大同特殊鋼レッドスター,21,5,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,,0.0,0.0,0.0,
嶋田希隆,大同特殊鋼レッドスター,11,66,0,0,0,,,0,0,0,0,0,0,0,0,35,16,6,,0.0,0.0,,54.3
川口一貴,大同特殊鋼レッドスター,16,33,18,6,0,33.3,33.3,0,0,0,0,54,3,4,12,0,0,0,,0.2,0.0,9.3,
川崎翔太,埼玉アザレア,27,75,0,0,0,,,0,0,0,0,0,0,0,0,410,195,107,,0.0,0.0,,60.6
川畑貴裕,埼玉アザレア,10,71,397,156,31,39.3,31.5,7,2,3,17,248,8,25,83,206,59,53,28.6,2.2,0.2,9.1,41.5
市川智之,VC長野トライデンツ,1,36,58,30,2,51.7,48.3,0,0,0,7,48,0,8,3,1,0,0,,0.8,0.2,-2.6,0.0
平野晃多,大同特殊鋼レッドスター,5,75,164,84,4,51.2,48.8,0,0,0,48,204,2,6,38,11,5,2,,1.1,0.6,4.9,54.5
後藤滉貴,富士通カワサキレッドスピリッツ,8,64,24,12,3,50.0,37.5,7,4,1,1,100,8,21,29,1,1,0,57.1,0.2,0.0,10.0,100.0
志波京介,富士通カワサキレッドスピリッツ,20,42,0,0,0,,,0,0,0,0,56,0,2,8,0,0,0,,0.0,0.0,2.7,
手塚奨,富士通カワサキレッドスピリッツ,9,22,50,27,4,54.0,46.0,0,0,0,9,47,0,5,10,1,1,0,,1.2,0.4,2.7,100.0
新貴裕,富士通カワサキレッドスピリッツ,16,79,49,30,3,61.2,55.1,3,0,1,28,308,28,62,81,12,0,2,0.0,0.4,0.4,10.6,8.3
曹海倫,つくばユナイテッドSunGAIA,10,65,329,138,29,41.9,33.1,70,25,11,26,210,11,34,43,1,0,1,35.7,2.1,0.4,6.3,50.0
木村拓哉,大同特殊鋼レッドスター,20,65,553,210,56,38.0,27.8,203,78,27,9,224,13,31,70,71,32,15,38.4,3.2,0.1,10.2,55.6
本田幸誠,埼玉アザレア,23,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
杉山嵩樹,VC長野トライデンツ,10,1,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,,0.0,0.0,,100.0
杉本匠,富士通カワサキレッドスピリッツ,13,12,72,32,2,44.4,41.7,4,2,0,1,28,2,5,4,86,40,26,50.0,2.7,0.1,6.2,61.6
東野晴輝,トヨタ自動車サンホークス,7,79,8,5,0,62.5,62.5,2,1,0,5,312,2,4,66,4,0,0,50.0,0.1,0.1,5.6,0.0
松下大悟,トヨタ自動車サンホークス,13,81,814,384,79,47.2,37.5,244,101,30,22,274,13,53,86,795,375,203,41.4,4.7,0.3,7.8,59.9
松坂洸汰,富士通カワサキレッドスピリッツ,2,2,4,0,2,0.0,-50.0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.5,,
松尾敬介,つくばユナイテッドSunGAIA,15,74,0,0,0,,,0,0,0,0,0,0,0,0,416,215,95,,0.0,0.0,,63.1
松山徹,大同特殊鋼レッドスター,2,21,108,36,7,33.3,26.9,36,13,2,5,40,2,4,9,0,0,0,36.1,1.7,0.2,8.1,
松本幸博,警視庁フォートファイターズ,6,23,126,45,11,35.7,27.0,1,1,0,7,67,2,6,18,128,49,52,100.0,2.0,0.3,7.5,58.6
松村文斗,VC長野トライデンツ,17,21,74,30,3,40.5,36.5,3,1,1,3,69,3,11,11,78,25,23,33.3,1.4,0.1,4.3,46.8
林一壽,大分三好ヴァイセアドラー,9,26,31,17,1,54.8,51.6,0,0,0,18,74,3,12,13,2,0,0,,0.7,0.7,4.4,0.0
林佑樹,埼玉アザレア,16,66,348,130,25,37.4,30.2,6,1,1,6,214,12,45,63,548,265,150,16.7,2.0,0.1,7.7,62.0
柳川大知,つくばユナイテッドSunGAIA,16,72,271,152,14,56.1,50.9,0,0,0,23,262,22,72,56,15,10,3,,2.1,0.3,6.9,76.7
柳田百織,富士通カワサキレッドスピリッツ,4,18,145,75,8,51.7,46.2,44,21,6,6,58,1,24,8,0,0,0,47.7,4.2,0.3,-5.2,
栗木勇,VC長野トライデンツ,7,82,579,215,39,37.1,30.4,33,8,6,23,341,14,41,87,417,176,143,24.2,2.6,0.3,7.5,59.4
桝谷周呈,つくばユナイテッドSunGAIA,17,27,0,0,0,,,0,0,0,0,28,0,1,4,3,1,0,,0.0,0.0,2.7,33.3
森崎健史,VC長野トライデンツ,16,83,356,198,29,55.6,47.5,0,0,0,27,260,28,43,71,14,9,2,,2.4,0.3,13.5,71.4
森本浩矢,トヨタ自動車サンホークス,5,81,278,148,15,53.2,47.8,0,0,0,98,215,0,10,34,4,0,2,,1.8,1.2,2.8,25.0
森田貴秀,大同特殊鋼レッドスター,14,20,28,11,2,39.3,32.1,0,0,0,3,15,0,4,2,0,0,0,,0.6,0.2,-3.3,
椿芽久,VC長野トライデンツ,13,3,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
横田圭祐,富士通カワサキレッドスピリッツ,5,57,146,79,4,54.1,51.4,1,0,0,31,131,1,7,17,1,0,0,0.0,1.4,0.5,2.7,0.0
水口直希,トヨタ自動車サンホークス,19,20,3,2,0,66.7,66.7,0,0,0,0,30,0,5,2,0,0,0,,0.1,0.0,-2.5,
池田大輔,埼玉アザレア,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
池田浩基,VC長野トライデンツ,26,17,4,2,0,50.0,50.0,0,0,0,0,21,1,3,1,16,4,10,,0.1,0.0,2.4,56.2
池田龍之介,つくばユナイテッドSunGAIA,8,74,566,225,65,39.8,28.3,50,13,7,12,302,14,59,59,647,329,161,26.0,3.0,0.2,4.6,63.3
河西敦司,警視庁フォートファイターズ,15,84,588,250,51,42.5,33.8,218,84,30,26,298,5,44,39,1,0,0,38.5,3.0,0.3,1.3,0.0
浅川成也,トヨタ自動車サンホークス,3,77,356,147,26,41.3,34.0,5,2,1,10,224,9,43,43,237,67,65,40.0,1.9,0.1,4.0,42.0
浅野卓雅,富士通カワサキレッドスピリッツ,11,75,536,247,30,46.1,40.5,23,9,3,23,338,22,49,75,545,223,177,39.1,3.3,0.3,8.4,57.2
浜田翔太,埼玉アザレア,19,62,111,46,17,41.4,26.1,3,0,1,19,208,1,27,18,155,86,28,0.0,0.7,0.3,-0.6,64.5
清水隆平,トヨタ自動車サンホークス,8,6,18,6,1,33.3,27.8,5,3,0,0,10,0,3,3,5,1,1,60.0,1.0,0.0,0.0,30.0
渕江祥平,トヨタ自動車サンホークス,17,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
渕江陵友,トヨタ自動車サンホークス,2,32,62,28,2,45.2,41.9,0,0,0,4,57,4,8,10,104,41,27,,0.9,0.1,7.9,52.4
濱本豊,大分三好ヴァイセアドラー,16,61,221,111,16,50.2,43.0,32,14,6,5,193,12,34,55,189,57,61,43.8,1.8,0.1,8.9,46.3
瀧澤陽紀,つくばユナイテッドSunGAIA,6,42,227,79,13,34.8,29.1,13,3,2,9,132,8,28,34,161,53,44,23.1,1.9,0.2,7.2,46.6
片桐成基,VC長野トライデンツ,11,35,11,6,0,54.5,54.5,0,0,0,0,82,0,2,10,1,0,0,,0.2,0.0,2.4,0.0
田上佑作,VC長野トライデンツ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
田中尚,大同特殊鋼レッドスター,4,67,283,159,6,56.2,54.1,0,0,0,37,237,5,21,56,8,4,2,,2.4,0.6,5.8,62.5
田中挙章,VC長野トライデンツ,8,73,175,88,8,50.3,45.7,0,0,0,39,204,2,22,36,13,5,7,,1.2,0.5,2.7,65.4
田中紀幸,富士通カワサキレッドスピリッツ,3,7,5,0,0,0.0,0.0,0,0,0,0,3,0,1,1,8,4,1,,0.0,0.0,0.0,56.2
皆川昂太,トヨタ自動車サンホークス,4,6,14,7,1,50.0,42.9,0,0,0,6,10,0,0,1,0,0,0,,1.2,1.0,2.5,
矢貫龍馬,VC長野トライデンツ,14,5,16,8,2,50.0,37.5,0,0,0,1,11,0,1,1,0,0,0,,1.6,0.2,0.0,
矢野利紀哉,大分三好ヴァイセアドラー,1,29,0,0,0,,,0,0,0,0,0,0,0,0,109,31,39,,0.0,0.0,,46.3
石井和希,埼玉アザレア,21,25,115,43,6,37.4,32.2,33,13,2,4,57,5,14,19,3,1,0,39.4,1.7,0.2,11.0,33.3
石垣公也,大分三好ヴァイセアドラー,8,60,75,29,3,38.7,34.7,0,0,0,7,118,5,20,22,312,138,94,,0.5,0.1,4.7,59.3
石川俊輔,警視庁フォートファイターズ,8,80,0,0,0,,,0,0,0,0,0,0,0,0,393,215,104,,0.0,0.0,,67.9
石川裕敏,つくばユナイテッドSunGAIA,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
石橋克哉,大分三好ヴァイセアドラー,12,60,0,0,0,,,0,0,0,0,79,5,16,26,0,0,0,,0.0,0.0,9.5,
石田祐司,埼玉アザレア,15,2,8,2,2,25.0,0.0,0,0,0,1,3,0,0,0,0,0,0,,1.0,0.5,0.0,
石黒拓未,トヨタ自動車サンホークス,12,55,162,85,10,52.5,46.3,0,0,0,23,194,10,25,44,2,2,0,,1.5,0.4,7.6,100.0
神代優司,トヨタ自動車サンホークス,22,48,0,0,0,,,0,0,0,0,77,0,1,12,0,0,0,,0.0,0.0,3.6,
神谷昴紀,警視庁フォートファイターズ,19,5,0,0,0,,,0,0,0,0,0,0,0,0,34,14,11,,0.0,0.0,,57.4
福島孝輝,トヨタ自動車サンホークス,11,81,0,0,0,,,0,0,0,0,0,0,0,0,342,181,86,,0.0,0.0,,65.5
竹浪隼,埼玉アザレア,13,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
笠原啓太,埼玉アザレア,7,7,24,8,4,33.3,16.7,7,3,1,0,12,0,5,1,0,0,0,42.9,1.1,0.0,-8.3,
米村尊,つくばユナイテッドSunGAIA,22,8,0,0,0,,,0,0,0,0,10,0,0,3,4,0,3,,0.0,0.0,7.5,37.5
米田亘希,大分三好ヴァイセアドラー,24,72,604,326,51,54.0,45.5,105,54,10,24,280,28,44,78,320,114,97,51.4,4.5,0.3,13.0,50.8
芳賀広大,富士通カワサキレッドスピリッツ,12,79,0,0,0,,,0,0,0,0,0,0,0,0,312,156,88,,0.0,0.0,,64.1
茂木祐太,埼玉アザレア,17,63,499,219,45,43.9,34.9,127,55,19,11,214,8,31,45,0,0,0,43.3,3.5,0.2,5.4,
草場貴成,大同特殊鋼レッドスター,13,71,0,0,0,,,0,0,0,0,0,0,0,0,375,197,82,,0.0,0.0,,63.5
藤元公貴,大同特殊鋼レッドスター,8,21,34,16,1,47.1,44.1,0,0,0,6,36,2,9,11,2,0,1,,0.8,0.3,6.9,25.0
藤岡諒馬,大分三好ヴァイセアドラー,22,60,12,6,0,50.0,50.0,1,0,0,13,193,5,31,41,0,0,0,0.0,0.1,0.2,3.9,
藤田裕城,大分三好ヴァイセアドラー,23,60,110,62,6,56.4,50.9,0,0,0,57,149,1,38,27,5,2,1,,1.0,1.0,-1.2,50.0
赤澤直樹,大同特殊鋼レッドスター,7,9,1,0,0,0.0,0.0,0,0,0,0,15,0,2,4,0,0,0,,0.0,0.0,3.3,
辰巳佳靖,大同特殊鋼レッドスター,6,21,151,53,11,35.1,27.8,75,27,9,4,45,1,4,7,0,0,0,36.0,2.5,0.2,3.9,
辻口智也,大分三好ヴァイセアドラー,11,61,0,0,0,,,0,0,0,0,0,0,0,0,289,148,76,,0.0,0.0,,64.4
進藤佑一,警視庁フォートファイターズ,9,1,1,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,,0.0,1.0,0.0,
野田周,トヨタ自動車サンホークス,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
金丸真司,埼玉アザレア,20,36,17,4,1,23.5,17.6,0,0,0,6,98,4,14,30,3,1,0,,0.1,0.2,8.2,33.3
長田翼,VC長野トライデンツ,24,66,5,4,1,80.0,60.0,0,0,0,7,173,6,17,36,2,0,0,,0.1,0.1,6.2,0.0
長谷山拓,富士通カワサキレッドスピリッツ,18,3,0,0,0,,,0,0,0,0,5,0,1,2,0,0,0,,0.0,0.0,5.0,
長谷川優太,大同特殊鋼レッドスター,9,79,19,11,0,57.9,57.9,0,0,0,9,333,13,37,87,6,0,0,,0.1,0.1,7.7,0.0
阿部翼,警視庁フォートファイターズ,22,50,180,102,8,56.7,52.2,0,0,0,18,103,1,7,11,5,2,2,,2.0,0.4,1.9,60.0
阿部航平,つくばユナイテッドSunGAIA,4,35,16,7,4,43.8,18.8,0,0,0,2,11,0,0,4,1,1,0,,0.2,0.1,9.1,100.0
須藤優,つくばユナイテッドSunGAIA,11,57,6,3,1,50.0,33.3,0,0,0,6,175,0,7,36,7,0,1,,0.1,0.1,4.1,7.1
高山伸悟,大分三好ヴァイセアドラー,18,73,102,43,13,42.2,29.4,0,0,0,56,226,10,24,40,2,0,1,,0.6,0.8,6.2,25.0
高橋頌,埼玉アザレア,12,51,0,0,0,,,0,0,0,0,0,0,0,0,67,29,17,,0.0,0.0,,56.0
高澤和貴,VC長野トライデンツ,21,9,49,11,4,22.4,14.3,0,0,0,2,27,0,6,6,54,16,20,,1.2,0.2,0.0,48.1
