試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2004-02-27,JTサンダーズ,堺ブレイザーズ,1,,宮下雅寛,4,□,■,■,■,nan,9,2,1,22.2,11.1,0.50,0,0,0,-,6,1.50,22,1,1,6,11.4,1,1,0,100.0,9
2004-02-27,JTサンダーズ,堺ブレイザーズ,2,,平野信孝,3,□,nan,□,■,nan,7,3,0,42.9,42.9,1.00,0,0,0,-,1,0.33,12,0,1,3,6.2,5,2,0,40.0,4
2004-02-27,JTサンダーズ,堺ブレイザーズ,3,,苅谷淳司,4,■,■,■,■,nan,8,6,0,75.0,75.0,1.50,0,0,0,-,6,1.50,15,0,1,1,1.7,1,1,0,100.0,12
2004-02-27,JTサンダーズ,堺ブレイザーズ,6,,臺光章,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,11,0,4,0,0.0,0,0,0,-,1
2004-02-27,JTサンダーズ,堺ブレイザーズ,8,,徳元幸人,3,■,■,■,nan,nan,20,9,2,45.0,35.0,3.00,0,0,0,-,0,-,10,0,0,3,7.5,14,12,0,85.7,9
2004-02-27,JTサンダーズ,堺ブレイザーズ,10,,直弘龍治,4,■,■,■,■,nan,31,12,2,38.7,32.3,3.00,10,5,1,50.0,2,0.50,14,0,0,4,7.1,0,0,0,-,14
2004-02-27,JTサンダーズ,堺ブレイザーズ,11,,前田悟,3,□,nan,□,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0,0,-,0
2004-02-27,JTサンダーズ,堺ブレイザーズ,12,L,山本健之,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,18,0,81.8,0
2004-02-27,JTサンダーズ,堺ブレイザーズ,16,,日高誠,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2004-02-27,JTサンダーズ,堺ブレイザーズ,17,,内冨寛法,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2004-02-27,JTサンダーズ,堺ブレイザーズ,20,,尾上健司,1,■,nan,nan,nan,nan,5,2,0,40.0,40.0,2.00,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,2
2004-02-27,JTサンダーズ,堺ブレイザーズ,21,,サベリエフイリア,4,■,■,■,■,nan,43,22,4,51.2,41.9,5.50,9,4,1,44.4,1,0.25,16,2,3,6,20.6,34,21,0,61.8,25
2004-02-27,JTサンダーズ,堺ブレイザーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,124,56,9,45.2,37.9,14.00,19,9,2,47.4,17,4.25,108,3,11,25,8.4,77,55,0,71.4,76
