大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,ヴィアティン三重,20,74,0,0,0,-,0,0,0,-,-,0,-,2,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0
レギュラーラウンド,ヴィアティン三重,20,74,0,0,0,-,0,0,0,-,-,0,-,2,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0
V.LEAGUE DIVISION3 MEN 2018-19,ヴィアティン三重,20,50,2,1,0,50.0,2,1,0,50.0,0.02,0,-,35,0,1,2,7,6.4,36,17,13,65.3,1,0,1,2
レギュラーラウンド,ヴィアティン三重,20,50,2,1,0,50.0,2,1,0,50.0,0.02,0,-,35,0,1,2,7,6.4,36,17,13,65.3,1,0,1,2
Ｖ・チャレンジリーグⅠ男子 2017/18,つくばユナイテッドSunGAIA,21,8,0,0,0,-,0,0,0,-,-,0,-,10,0,0,0,3,7.5,4,0,3,37.5,0,0,0,0
レギュラーラウンド,つくばユナイテッドSunGAIA,21,8,0,0,0,-,0,0,0,-,-,0,-,10,0,0,0,3,7.5,4,0,3,37.5,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2016/17,つくばユナイテッドSunGAIA,21,43,1,0,0,0.0,1,0,0,0.0,-,0,-,60,0,2,4,18,10.2,71,44,0,62.0,0,0,2,2
レギュラーラウンド,つくばユナイテッドSunGAIA,21,43,1,0,0,0.0,1,0,0,0.0,-,0,-,60,0,2,4,18,10.2,71,44,0,62.0,0,0,2,2
Ｖ・チャレンジリーグⅡ男子 2015/16,奈良ドリーマーズ,18,66,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,402,259,0,64.4,0,0,0,0
レギュラーラウンド,奈良ドリーマーズ,18,66,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,402,259,0,64.4,0,0,0,0
レギュラーシーズン通算,,100,241,3,1,0,33.3,3,1,0,33.3,0.00,0,-,107,0,3,6,28,7.9,514,320,16,63.8,1,0,3,4
通算,,100,241,3,1,0,33.3,3,1,0,33.3,0.00,0,-,107,0,3,6,28,7.9,514,320,16,63.8,1,0,3,4
