試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2017-01-22,NECレッドロケッツ,PFUブルーキャッツ,3,0,1,2,,古賀紗理那,3,■,■,■,nan,nan,25,10,1,40.0,36.0,3.33,3,0,1,0.0,0,-,7,0,1,0,0.0,20,12,0,60.0,10
2017-01-22,NECレッドロケッツ,PFUブルーキャッツ,3,0,1,3,,ニコロバエミリヤ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-01-22,NECレッドロケッツ,PFUブルーキャッツ,3,0,1,4,,山口かなめ,3,■,■,■,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,14,0,0,3,5.4,0,0,0,-,0
2017-01-22,NECレッドロケッツ,PFUブルーキャッツ,3,0,1,5,,大野果奈,3,■,■,■,nan,nan,8,4,0,50.0,50.0,1.33,0,0,0,-,1,0.33,10,2,2,2,25.0,6,6,0,100.0,7
2017-01-22,NECレッドロケッツ,PFUブルーキャッツ,3,0,1,6,,近江あかり,3,■,■,■,nan,nan,18,8,0,44.4,44.4,2.67,0,0,0,-,1,0.33,11,0,1,1,2.3,5,3,0,60.0,9
2017-01-22,NECレッドロケッツ,PFUブルーキャッツ,3,0,1,7,,島村春世,3,■,■,■,nan,nan,22,12,0,54.5,54.5,4.00,0,0,0,-,0,-,10,0,1,5,12.5,4,3,0,75.0,12
2017-01-22,NECレッドロケッツ,PFUブルーキャッツ,3,0,1,8,L,鳥越未玖,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,10,0,71.4,0
2017-01-22,NECレッドロケッツ,PFUブルーキャッツ,3,0,1,9,,正里菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-01-22,NECレッドロケッツ,PFUブルーキャッツ,3,0,1,10,L,岩崎紗也加,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-01-22,NECレッドロケッツ,PFUブルーキャッツ,3,0,1,11,,上野香織,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2017-01-22,NECレッドロケッツ,PFUブルーキャッツ,3,0,1,12,,小山綾菜,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2017-01-22,NECレッドロケッツ,PFUブルーキャッツ,3,0,1,15,,柳田光綺,3,■,■,■,nan,nan,38,18,1,47.4,44.7,6.00,8,4,1,50.0,2,0.67,18,3,1,13,32.5,1,1,0,100.0,23
2017-01-22,NECレッドロケッツ,PFUブルーキャッツ,3,0,1,17,,篠原沙耶香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-01-22,NECレッドロケッツ,PFUブルーキャッツ,3,0,1,18,,廣瀬七海,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2017-01-22,NECレッドロケッツ,PFUブルーキャッツ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,114,52,2,45.6,43.9,17.33,11,4,2,36.4,4,1.33,74,5,7,25,14.7,50,35,0,70.0,61
