試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-09,兵庫デルフィーノ,1,,西澤岳,3,■,■,■,nan,nan,9,2,0,0.2222222222222222,0.2222222222222222,0.67,0,0,0,-,1,0.33,8,1,1,1,12.5,0,0,0,-
2020-02-09,兵庫デルフィーノ,2,,白川佑樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-09,兵庫デルフィーノ,5,L,中野将太,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,7,5,52.8
2020-02-09,兵庫デルフィーノ,7,,田中寛人,3,■,■,■,nan,nan,5,0,1,0.0,-0.2,-,0,0,0,-,1,0.33,6,1,0,3,29.2,0,0,0,-
2020-02-09,兵庫デルフィーノ,9,,玉嶋佑樹,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,-6.2,0,0,0,-
2020-02-09,兵庫デルフィーノ,12,,猪岡恭平,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,2,1,50.0
2020-02-09,兵庫デルフィーノ,13,,仲村鴻輝,2,nan,□,■,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,1,0.50,1,0,0,0,0.0,0,0,0,-
2020-02-09,兵庫デルフィーノ,14,,林優作,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2020-02-09,兵庫デルフィーノ,15,,藤原郷介,2,■,■,nan,nan,nan,21,5,0,0.23809523809523808,0.23809523809523808,2.50,6,0,0,0.0,1,0.50,6,0,1,1,0.0,0,0,0,-
2020-02-09,兵庫デルフィーノ,20,,岡田翔太,3,■,■,■,nan,nan,27,11,2,0.4074074074074074,0.3333333333333333,3.67,7,3,0,42.9,0,-,10,0,2,3,2.5,20,5,7,42.5
2020-02-09,兵庫デルフィーノ,22,,奥田晃,3,■,■,■,nan,nan,1,1,0,1.0,1.0,0.33,0,0,0,-,1,0.33,8,0,0,0,0.0,0,0,0,-
2020-02-09,兵庫デルフィーノ,24,,浅草大燿,3,■,■,■,nan,nan,26,8,3,0.3076923076923077,0.19230769230769232,2.67,9,3,2,33.3,2,0.67,6,0,3,2,-4.2,22,8,8,54.5
2020-02-09,兵庫デルフィーノ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,92,27,6,0.29347826086956524,0.22826086956521738,9.00,22,6,2,27.3,7,2.33,51,2,8,10,4.9,65,22,21,50.0
