試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2003-02-22,シーガルズ,久光製薬スプリングス,0,3,0,2,,山口舞,3,□,□,■,nan,nan,12,7,0,58.3,58.3,2.33,0,0,0,-,0,-,10,1,0,2,15.0,7,3,0,42.9,8
2003-02-22,シーガルズ,久光製薬スプリングス,0,3,0,3,,米村信子,2,□,■,nan,nan,nan,9,3,1,33.3,22.2,1.50,0,0,0,-,0,-,3,0,0,0,0.0,6,6,0,100.0,3
2003-02-22,シーガルズ,久光製薬スプリングス,0,3,0,4,,野村まり,2,■,■,nan,nan,nan,7,2,0,28.6,28.6,1.00,0,0,0,-,1,0.50,3,0,0,0,0.0,0,0,0,-,3
2003-02-22,シーガルズ,久光製薬スプリングス,0,3,0,13,,神蔵なほ子,3,■,■,■,nan,nan,18,4,2,22.2,11.1,1.33,2,0,0,0.0,0,-,6,0,1,2,8.3,16,5,0,31.2,4
2003-02-22,シーガルズ,久光製薬スプリングス,0,3,0,15,,岡野弘子,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,9,1,0,0,8.9,0,0,0,-,1
2003-02-22,シーガルズ,久光製薬スプリングス,0,3,0,16,,河野志保,3,□,□,□,nan,nan,5,4,0,80.0,80.0,1.33,0,0,0,-,0,-,5,0,0,1,5.0,6,2,0,33.3,4
2003-02-22,シーガルズ,久光製薬スプリングス,0,3,0,18,L,金森純子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,6,0,85.7,0
2003-02-22,シーガルズ,久光製薬スプリングス,0,3,0,21,,森和代,3,■,■,■,nan,nan,29,10,2,34.5,27.6,3.33,2,0,0,0.0,2,0.67,7,0,2,1,3.6,17,9,0,52.9,12
2003-02-22,シーガルズ,久光製薬スプリングス,0,3,0,22,,小倉由香,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,1,0,0,0.0,0
2003-02-22,シーガルズ,久光製薬スプリングス,0,3,0,25,,川井梅香,2,■,nan,■,nan,nan,15,2,0,13.3,13.3,1.00,0,0,0,-,1,0.50,5,0,0,1,5.0,5,3,0,60.0,3
2003-02-22,シーガルズ,久光製薬スプリングス,0,3,0,33,,若浦貴子,3,■,■,■,nan,nan,21,5,1,23.8,19.0,1.67,0,0,0,-,0,-,6,0,0,0,0.0,7,3,0,42.9,5
2003-02-22,シーガルズ,久光製薬スプリングス,0,3,0,41,,小菅真弓,2,□,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-02-22,シーガルズ,久光製薬スプリングス,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,117,37,6,31.6,26.5,12.33,4,0,0,0.0,4,1.33,55,2,3,7,6.5,72,37,0,51.4,43
