大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,KUROBEアクアフェアリーズ,17,8,0,0,0,-,0,0,0,-,-,0,-,11,0,0,1,1,0.0,1,0,0,0.0,0,0,0,0
スターカンファレンス,KUROBEアクアフェアリーズ,11,5,0,0,0,-,0,0,0,-,-,0,-,7,0,0,1,1,0.0,0,0,0,-,0,0,0,0
交流戦,KUROBEアクアフェアリーズ,3,2,0,0,0,-,0,0,0,-,-,0,-,3,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0
チャレンジ４,KUROBEアクアフェアリーズ,3,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,0,0.0,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION1 WOMEN 2018-19,KUROBEアクアフェアリーズ,22,24,0,0,0,-,0,0,0,-,-,0,-,33,0,1,0,9,9.8,0,0,0,-,0,0,1,1
Eastern Conference,KUROBEアクアフェアリーズ,10,9,0,0,0,-,0,0,0,-,-,0,-,13,0,0,0,3,5.8,0,0,0,-,0,0,0,0
交流戦,KUROBEアクアフェアリーズ,10,15,0,0,0,-,0,0,0,-,-,0,-,20,0,1,0,6,12.5,0,0,0,-,0,0,1,1
チャレンジステージ,KUROBEアクアフェアリーズ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,34,31,0,0,0,-,0,0,0,-,-,0,-,43,0,1,1,10,7.6,1,0,0,0.0,0,0,1,1
通算,,39,32,0,0,0,-,0,0,0,-,-,0,-,44,0,1,1,10,7.4,1,0,0,0.0,0,0,1,1
