大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
Ｖ・プレミアリーグ女子 2017/18,東レアローズ,24,24,30,11,4,36.7,7,2,3,28.6,0.46,1,0.04,36,2,1,5,10,11.8,4,2,1,62.5,11,1,3,15
レギュラーラウンド,東レアローズ,21,20,25,9,4,36.0,7,2,3,28.6,0.45,1,0.05,27,2,0,4,8,11.1,4,2,1,62.5,9,1,2,12
ファイナル６,東レアローズ,3,4,5,2,0,40.0,0,0,0,-,0.50,0,-,9,0,1,1,2,13.9,0,0,0,-,2,0,1,3
皇后杯全日本選手権大会,,1,3,19,4,1,21.1,4,2,0,50.0,1.33,1,0.33,7,0,0,0,5,17.9,1,0,1,50.0,4,1,0,5
レギュラーラウンド,,1,3,19,4,1,21.1,4,2,0,50.0,1.33,1,0.33,7,0,0,0,5,17.9,1,0,1,50.0,4,1,0,5
Ｖ・プレミアリーグ女子 2016/17,東レアローズ,25,5,12,3,0,25.0,0,0,0,-,0.60,1,0.20,7,0,0,3,0,0.0,0,0,0,-,3,1,0,4
レギュラーラウンド,東レアローズ,20,4,6,2,0,33.3,0,0,0,-,0.50,1,0.25,5,0,0,2,0,0.0,0,0,0,-,2,1,0,3
ファイナル６,東レアローズ,5,1,6,1,0,16.7,0,0,0,-,1.00,0,-,2,0,0,1,0,0.0,0,0,0,-,1,0,0,1
皇后杯全日本選手権大会,,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2015/16,東レアローズ,27,43,9,2,2,22.2,5,0,1,0.0,0.05,1,0.02,66,4,4,12,25,20.4,2,0,0,0.0,2,1,8,11
レギュラーラウンド,東レアローズ,21,37,9,2,2,22.2,5,0,1,0.0,0.05,1,0.03,55,3,4,10,21,20.8,2,0,0,0.0,2,1,7,10
ファイナル６,東レアローズ,5,3,0,0,0,-,0,0,0,-,-,0,-,3,0,0,2,1,8.3,0,0,0,-,0,0,0,0
ファイナル３,東レアローズ,1,3,0,0,0,-,0,0,0,-,-,0,-,8,1,0,0,3,21.9,0,0,0,-,0,0,1,1
Ｖ・プレミアリーグ女子 2014/15,東レアローズ,24,5,14,6,0,42.9,1,0,0,0.0,1.20,0,-,6,0,0,1,1,4.2,0,0,0,-,6,0,0,6
レギュラーラウンド,東レアローズ,19,4,12,5,0,41.7,0,0,0,-,1.25,0,-,5,0,0,1,1,5.0,0,0,0,-,5,0,0,5
ファイナル６,東レアローズ,5,1,2,1,0,50.0,1,0,0,0.0,1.00,0,-,1,0,0,0,0,0.0,0,0,0,-,1,0,0,1
サマーリーグ女子 2014,東レアローズ,3,10,116,49,4,42.2,7,4,0,57.1,4.90,5,0.50,38,0,0,6,13,8.6,0,0,0,-,49,5,0,54
サマーリーグ,東レアローズ,3,10,116,49,4,42.2,7,4,0,57.1,4.90,5,0.50,38,0,0,6,13,8.6,0,0,0,-,49,5,0,54
Ｖ・プレミアリーグ女子 2013/14,東レアローズ,8,1,2,1,1,50.0,0,0,0,-,1.00,0,-,2,0,0,0,0,0.0,1,0,0,0.0,1,0,0,1
レギュラーラウンド,東レアローズ,8,1,2,1,1,50.0,0,0,0,-,1.00,0,-,2,0,0,0,0,0.0,1,0,0,0.0,1,0,0,1
レギュラーシーズン通算,,128,103,113,30,13,26.5,19,4,4,21.1,0.29,7,0.07,143,5,4,23,43,9.8,35,8,7,32.9,30,7,9,46
通算,,168,153,268,93,18,34.7,31,10,4,32.3,0.61,13,0.08,254,7,7,37,79,9.6,47,9,12,31.9,93,13,14,120
