試合日,年月,月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2010-11-27,2010-11,11,大野石油広島オイラーズ,14,,松本茜,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,大野石油広島オイラーズ,15,,吉安遥,3,□,□,□,,,2,1,0,0.5,0.5,0.33,0,0,0,-,0,-,5,0,1,1,5.0,14,6,0,42.9
2010-11-27,2010-11,11,日立リヴァーレ,1,,樽谷真由美,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,日立リヴァーレ,2,,戸崎琴美,3,■,■,■,,,8,3,1,0.375,0.25,1.00,0,0,0,-,2,0.67,11,1,3,4,16.4,0,0,0,-
2010-11-27,2010-11,11,日立リヴァーレ,3,,吉田あい,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0
2010-11-27,2010-11,11,日立リヴァーレ,4,,江畑幸子,3,■,■,■,,,33,18,1,0.5454545454545454,0.5151515151515151,6.00,15,7,1,46.7,2,0.67,13,0,1,6,11.5,0,0,0,-
2010-11-27,2010-11,11,日立リヴァーレ,6,,都澤みどり,3,■,■,■,,,8,6,0,0.75,0.75,2.00,0,0,0,-,0,-,16,2,0,5,19.1,2,2,0,100.0
2010-11-27,2010-11,11,日立リヴァーレ,7,,川原愛璃,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,日立リヴァーレ,8,,佐藤瞳,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,日立リヴァーレ,10,,内田役子,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,7,1,2,3,22.1,0,0,0,-
2010-11-27,2010-11,11,日立リヴァーレ,11,L,中村かおり,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,7,0,77.8
2010-11-27,2010-11,11,日立リヴァーレ,12,,遠井萌仁,3,■,■,■,,,43,14,3,0.32558139534883723,0.2558139534883721,4.67,4,1,1,25.0,1,0.33,11,1,4,3,14.1,17,13,0,76.5
2010-11-27,2010-11,11,日立リヴァーレ,13,,石田小枝,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,日立リヴァーレ,15,,高崎紗緒梨,3,■,■,■,,,8,4,0,0.5,0.5,1.33,0,0,0,-,1,0.33,15,0,1,3,5.0,10,4,0,40.0
2010-11-27,2010-11,11,日立リヴァーレ,16,L,松本朋恵,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,Befcoビービースターズ,1,,門間希,3,■,■,■,,,11,2,1,0.18181818181818185,0.09090909090909093,0.67,0,0,0,-,0,-,9,0,1,3,8.3,2,1,0,50.0
2010-11-27,2010-11,11,Befcoビービースターズ,2,,黄秀京,1,,□,,,,1,0,0,0.0,0.0,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,Befcoビービースターズ,6,,渡辺佑梨子,3,■,■,■,,,12,3,3,0.25,0.0,1.00,0,0,0,-,1,0.33,8,0,2,1,3.1,4,2,0,50.0
2010-11-27,2010-11,11,Befcoビービースターズ,7,,栗田琴恵,3,■,■,■,,,0,0,0,,,-,0,0,0,-,1,0.33,5,0,0,1,5.0,0,0,0,-
2010-11-27,2010-11,11,Befcoビービースターズ,8,L,佐藤みなみ,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,8,0,80.0
2010-11-27,2010-11,11,Befcoビービースターズ,9,,山本摩理,3,■,■,■,,,17,4,1,0.2352941176470588,0.17647058823529413,1.33,0,0,0,-,0,-,4,0,0,2,12.5,16,9,0,56.2
2010-11-27,2010-11,11,Befcoビービースターズ,10,,山崎望,3,■,■,■,,,30,8,2,0.26666666666666666,0.2,2.67,1,0,0,0.0,1,0.33,9,0,2,2,5.6,23,10,0,43.5
2010-11-27,2010-11,11,Befcoビービースターズ,11,,松崎渉,1,,,□,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,Befcoビービースターズ,12,,長池彩代,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,Befcoビービースターズ,13,,眞鍋春佳,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,5,0,0,3,15.0,4,3,0,75.0
2010-11-27,2010-11,11,Befcoビービースターズ,14,,田野倉穂美,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-
2010-11-27,2010-11,11,Befcoビービースターズ,16,,赤西喜代里,3,■,■,■,,,16,3,2,0.1875,0.0625,1.00,0,0,0,-,1,0.33,5,0,0,0,0.0,2,0,0,0.0
2010-11-27,2010-11,11,三洋電機レッドソア,1,,木村有希,3,■,■,■,,,20,8,1,0.4,0.35,2.67,0,0,0,-,1,0.33,14,0,0,6,10.7,23,19,0,82.6
2010-11-27,2010-11,11,三洋電機レッドソア,2,,渡邊彩,3,■,■,■,,,14,6,0,0.42857142857142855,0.42857142857142855,2.00,0,0,0,-,1,0.33,8,0,0,3,9.4,0,0,0,-
2010-11-27,2010-11,11,三洋電機レッドソア,3,,佐々木侑,3,■,■,■,,,32,14,1,0.4375,0.40625,4.67,9,3,1,33.3,3,1.00,13,1,3,4,13.8,4,3,0,75.0
2010-11-27,2010-11,11,三洋電機レッドソア,5,,山田友香,1,,,□,,,5,2,1,0.4,0.2,2.00,0,0,0,-,0,-,0,0,0,0,-,3,2,0,66.7
2010-11-27,2010-11,11,三洋電機レッドソア,6,,佐々木萌,1,,,□,,,6,1,0,0.16666666666666666,0.16666666666666666,1.00,0,0,0,-,0,-,1,0,0,0,0.0,1,1,0,100.0
2010-11-27,2010-11,11,三洋電機レッドソア,7,,徳川恵理,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,三洋電機レッドソア,8,,中野清香,3,■,■,■,,,40,16,3,0.4,0.325,5.33,10,2,1,20.0,0,-,14,0,0,6,10.7,0,0,0,-
2010-11-27,2010-11,11,三洋電機レッドソア,9,,寺沢美香,1,,□,,,,0,0,0,,,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,三洋電機レッドソア,10,L,北上夏希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,三洋電機レッドソア,12,,星亜矢子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,三洋電機レッドソア,14,,林蓉子,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,2,2,0,100.0
2010-11-27,2010-11,11,三洋電機レッドソア,15,L,横江千秋,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,20,0,83.3
2010-11-27,2010-11,11,三洋電機レッドソア,16,,松野由香,3,■,■,■,,,3,2,0,0.6666666666666666,0.6666666666666666,0.67,0,0,0,-,1,0.33,11,0,0,4,9.1,0,0,0,-
2010-11-27,2010-11,11,三洋電機レッドソア,17,,新城友美,3,■,■,■,,,12,4,0,0.3333333333333333,0.3333333333333333,1.33,0,0,0,-,1,0.33,11,0,0,5,11.4,0,0,0,-
2010-11-27,2010-11,11,柏エンゼルクロス,2,L,田部井千夏,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,13,0,68.4
2010-11-27,2010-11,11,柏エンゼルクロス,3,,岡村貴衣,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,柏エンゼルクロス,4,,石橋ちとせ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,柏エンゼルクロス,6,,伊藤綾子,3,■,■,■,,,12,0,1,0.0,-0.08333333333333333,-,0,0,0,-,0,-,8,0,1,1,3.1,0,0,0,-
2010-11-27,2010-11,11,柏エンゼルクロス,7,,江森圭美,3,■,■,■,,,28,12,0,0.42857142857142855,0.42857142857142855,4.00,2,0,0,0.0,0,-,11,0,2,1,2.3,22,12,0,54.5
2010-11-27,2010-11,11,柏エンゼルクロス,10,,山城未沙,3,■,■,■,,,48,14,2,0.2916666666666667,0.25,4.67,2,1,1,50.0,5,1.67,8,1,2,0,12.5,15,8,0,53.3
2010-11-27,2010-11,11,柏エンゼルクロス,11,,丸山祐希,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,9,0,0,2,5.6,0,0,0,-
2010-11-27,2010-11,11,柏エンゼルクロス,12,,佐藤理栄子,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2010-11-27,2010-11,11,柏エンゼルクロス,13,,田中芽衣,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2010-11-27,2010-11,11,柏エンゼルクロス,14,L,菅長愛子,1,,,〇,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,3,0,75.0
2010-11-27,2010-11,11,柏エンゼルクロス,15,,仲本知佳,3,■,■,■,,,13,3,0,0.2307692307692308,0.2307692307692308,1.00,0,0,0,-,1,0.33,9,0,0,0,0.0,0,0,0,-
2010-11-27,2010-11,11,柏エンゼルクロス,16,,鈴木悠佳子,3,□,□,□,,,9,3,0,0.3333333333333333,0.3333333333333333,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,柏エンゼルクロス,18,,佐藤由香,3,■,■,■,,,18,7,1,0.3888888888888889,0.3333333333333333,2.33,0,0,0,-,2,0.67,12,0,0,5,10.4,10,5,0,50.0
2010-11-27,2010-11,11,健祥会レッドハーツ,1,,谷口由美恵,5,■,■,■,■,■,53,22,3,0.4150943396226415,0.3584905660377358,4.40,1,0,1,0.0,3,0.60,17,0,4,10,14.7,34,13,0,38.2
2010-11-27,2010-11,11,健祥会レッドハーツ,5,,長野仁美,3,□,□,,□,,1,1,0,1.0,1.0,0.33,0,0,0,-,1,0.33,8,0,0,6,18.8,0,0,0,-
2010-11-27,2010-11,11,健祥会レッドハーツ,6,,萩生田弘美,5,■,■,■,■,■,7,4,0,0.5714285714285714,0.5714285714285714,0.80,0,0,0,-,0,-,21,1,2,10,16.7,0,0,0,-
2010-11-27,2010-11,11,健祥会レッドハーツ,7,,田巻由貴子,5,■,■,■,■,■,17,7,1,0.4117647058823529,0.35294117647058826,1.40,0,0,0,-,3,0.60,15,1,0,9,20.3,1,0,0,0.0
2010-11-27,2010-11,11,健祥会レッドハーツ,8,,服部晃佳,5,■,■,■,■,■,39,15,1,0.38461538461538464,0.35897435897435903,3.00,0,0,0,-,0,-,14,0,2,8,14.3,36,11,0,30.6
2010-11-27,2010-11,11,健祥会レッドハーツ,10,,高橋めぐみ,5,■,■,■,■,■,16,3,0,0.1875,0.1875,0.60,0,0,0,-,5,1.00,14,0,7,5,8.9,6,3,0,50.0
2010-11-27,2010-11,11,健祥会レッドハーツ,11,L,松田直子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,9,0,42.9
2010-11-27,2010-11,11,健祥会レッドハーツ,12,,長野友紀,5,■,■,■,■,■,34,16,2,0.4705882352941176,0.4117647058823529,3.20,1,0,0,0.0,0,-,24,1,2,7,10.6,8,1,0,12.5
2010-11-27,2010-11,11,健祥会レッドハーツ,15,,滝沢ひとみ,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-
2010-11-27,2010-11,11,四国Eighty8Queen,1,,高橋潤子,5,■,■,■,■,■,35,14,4,0.4,0.2857142857142857,2.80,2,1,1,50.0,3,0.60,17,3,1,7,24.4,2,1,0,50.0
2010-11-27,2010-11,11,四国Eighty8Queen,5,,中島美菜子,5,■,■,■,■,■,4,1,0,0.25,0.25,0.20,0,0,0,-,3,0.60,16,0,1,11,17.2,0,0,0,-
2010-11-27,2010-11,11,四国Eighty8Queen,7,,仁里奈那美,4,□,□,□,,□,0,0,0,,,-,0,0,0,-,0,-,5,0,1,1,5.0,5,2,0,40.0
2010-11-27,2010-11,11,四国Eighty8Queen,10,,上村麻衣,5,■,■,■,■,■,7,2,0,0.2857142857142857,0.2857142857142857,0.40,0,0,0,-,2,0.40,16,0,1,12,18.8,0,0,0,-
2010-11-27,2010-11,11,四国Eighty8Queen,11,,石田早織,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,1,0.20,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,四国Eighty8Queen,12,,乾鈴惠,5,■,■,■,■,■,20,9,2,0.45,0.35,1.80,0,0,0,-,2,0.40,23,1,1,14,19.6,36,20,0,55.6
2010-11-27,2010-11,11,四国Eighty8Queen,13,,大須賀咲香,5,■,■,■,■,■,44,20,1,0.4545454545454545,0.4318181818181818,4.00,0,0,0,-,3,0.60,24,2,2,11,18.1,23,12,0,52.2
2010-11-27,2010-11,11,四国Eighty8Queen,14,,王亜辰,5,■,■,■,■,■,51,19,3,0.3725490196078432,0.3137254901960784,3.80,0,0,0,-,4,0.80,15,0,2,8,13.3,0,0,0,-
2010-11-27,2010-11,11,四国Eighty8Queen,15,L,木村沙織,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,29,3,0,10.3
2010-11-27,2010-11,11,PFUブルーキャッツ,1,,餅田千佳,3,■,■,■,,,23,11,1,0.4782608695652174,0.43478260869565216,3.67,1,0,0,0.0,3,1.00,12,1,0,5,18.8,22,18,0,81.8
2010-11-27,2010-11,11,PFUブルーキャッツ,2,,松永真果,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,PFUブルーキャッツ,3,,大久保梨紗,3,□,■,■,,,18,8,1,0.4444444444444444,0.3888888888888889,2.67,6,2,1,33.3,1,0.33,9,0,0,1,2.8,5,2,0,40.0
2010-11-27,2010-11,11,PFUブルーキャッツ,6,,佐々木夏希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,PFUブルーキャッツ,7,,東山由香,3,■,■,■,,,3,1,0,0.3333333333333333,0.3333333333333333,0.33,0,0,0,-,0,-,16,0,0,6,9.4,0,0,0,-
2010-11-27,2010-11,11,PFUブルーキャッツ,8,,足立史織,1,■,,,,,6,2,0,0.3333333333333333,0.3333333333333333,2.00,2,0,0,0.0,1,1.00,2,0,0,2,25.0,4,2,0,50.0
2010-11-27,2010-11,11,PFUブルーキャッツ,9,,松下琴美,3,■,■,■,,,16,5,1,0.3125,0.25,1.67,1,0,0,0.0,3,1.00,7,0,1,2,7.1,0,0,0,-
2010-11-27,2010-11,11,PFUブルーキャッツ,10,L,小酒翔子,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,13,0,76.5
2010-11-27,2010-11,11,PFUブルーキャッツ,11,,佐藤奈美,3,■,■,■,,,8,8,0,1.0,1.0,2.67,0,0,0,-,3,1.00,14,1,1,6,16.4,0,0,0,-
2010-11-27,2010-11,11,PFUブルーキャッツ,12,,砂田遥,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,PFUブルーキャッツ,13,,武笠麻衣子,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2010-11-27,2010-11,11,PFUブルーキャッツ,14,,清水亜寿里,3,■,■,■,,,20,8,1,0.4,0.35,2.67,1,0,1,0.0,1,0.33,14,0,1,5,8.9,3,2,0,66.7
2010-11-27,2010-11,11,PFUブルーキャッツ,15,,川上真央,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,PFUブルーキャッツ,18,L,渡邊沙織,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,GSS東京サンビームズ,3,,大場知英,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,1,1,0,100.0
2010-11-27,2010-11,11,GSS東京サンビームズ,7,L,村木満由子,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,17,0,70.8
2010-11-27,2010-11,11,GSS東京サンビームズ,8,,岩本理恵,3,■,■,■,,,17,4,0,0.2352941176470588,0.2352941176470588,1.33,2,0,0,0.0,0,-,16,0,2,3,4.7,29,17,0,58.6
2010-11-27,2010-11,11,GSS東京サンビームズ,9,,遠藤りつこ,3,■,■,■,,,3,2,0,0.6666666666666666,0.6666666666666666,0.67,0,0,0,-,0,-,9,0,2,2,5.6,0,0,0,-
2010-11-27,2010-11,11,GSS東京サンビームズ,10,,山口弥緒,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,GSS東京サンビームズ,12,,山下みなみ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,GSS東京サンビームズ,15,,鈴木亜矢子,3,■,■,■,,,32,14,1,0.4375,0.40625,4.67,3,2,1,66.7,3,1.00,8,1,0,2,16.2,1,0,0,0.0
2010-11-27,2010-11,11,GSS東京サンビームズ,16,,菊地めぐみ,3,■,■,■,,,19,4,1,0.21052631578947367,0.15789473684210525,1.33,0,0,0,-,1,0.33,6,0,1,1,4.2,0,0,0,-
2010-11-27,2010-11,11,GSS東京サンビームズ,17,,大田美恵子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,GSS東京サンビームズ,18,,小岩美麻,3,■,■,■,,,14,4,1,0.2857142857142857,0.21428571428571427,1.33,1,0,0,0.0,0,-,11,1,3,1,9.5,0,0,0,-
2010-11-27,2010-11,11,GSS東京サンビームズ,21,,須江はるか,3,■,■,■,,,42,15,2,0.35714285714285715,0.30952380952380953,5.00,10,4,0,40.0,0,-,7,0,4,2,7.1,10,4,0,40.0
2010-11-27,2010-11,11,フォレストリーヴズ熊本,2,,山口尚美,3,■,■,■,,,15,5,1,0.3333333333333333,0.26666666666666666,1.67,0,0,0,-,0,-,13,0,3,2,3.8,0,0,0,-
2010-11-27,2010-11,11,フォレストリーヴズ熊本,3,,福田優,1,■,,,,,5,1,1,0.2,0.0,1.00,0,0,0,-,0,-,3,1,0,0,26.7,3,1,0,33.3
2010-11-27,2010-11,11,フォレストリーヴズ熊本,4,,木村亜沙美,3,■,■,■,,,34,11,3,0.3235294117647059,0.2352941176470588,3.67,0,0,0,-,1,0.33,5,0,1,2,10.0,0,0,0,-
2010-11-27,2010-11,11,フォレストリーヴズ熊本,6,,山口いよな,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,フォレストリーヴズ熊本,7,,梅野早也佳,3,□,■,■,,,19,5,1,0.2631578947368421,0.21052631578947367,1.67,0,0,0,-,1,0.33,8,0,2,3,9.4,2,1,0,50.0
2010-11-27,2010-11,11,フォレストリーヴズ熊本,8,,丸山香菜子,3,■,■,■,,,26,7,1,0.2692307692307692,0.2307692307692308,2.33,0,0,0,-,0,-,9,1,1,2,14.4,19,9,0,47.4
2010-11-27,2010-11,11,フォレストリーヴズ熊本,9,,松田亜也,3,■,■,■,,,16,5,1,0.3125,0.25,1.67,0,0,0,-,0,-,11,1,2,4,16.4,15,8,0,53.3
2010-11-27,2010-11,11,フォレストリーヴズ熊本,10,,山口有香,2,□,□,,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2010-11-27,2010-11,11,フォレストリーヴズ熊本,11,,永溝友美子,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2010-11-27,2010-11,11,フォレストリーヴズ熊本,12,,城奈津希,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-11-27,2010-11,11,フォレストリーヴズ熊本,13,,和多桃子,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,6,0,4,1,4.2,2,0,0,0.0
2010-11-27,2010-11,11,フォレストリーヴズ熊本,15,L,久保みゆき,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,9,0,42.9
2010-11-27,2010-11,11,KUROBEアクアフェアリーズ,1,,伊藤智美,3,□,□,□,,,2,1,0,0.5,0.5,0.33,0,0,0,-,0,-,3,0,0,2,16.7,2,0,0,0.0
2010-11-27,2010-11,11,KUROBEアクアフェアリーズ,3,,伊藤睦美,2,□,,□,,,8,2,1,0.25,0.125,1.00,0,0,0,-,0,-,1,0,1,0,0.0,1,1,0,100.0
2010-11-27,2010-11,11,KUROBEアクアフェアリーズ,5,,色摩知巳,3,■,■,■,,,32,16,3,0.5,0.40625,5.33,4,2,2,50.0,1,0.33,12,0,0,8,16.7,9,4,0,44.4
2010-11-27,2010-11,11,KUROBEアクアフェアリーズ,6,,井西彩乃,3,■,■,■,,,21,5,0,0.2380952380952381,0.2380952380952381,1.67,3,0,0,0.0,1,0.33,12,0,3,2,4.2,5,3,0,60.0
2010-11-27,2010-11,11,KUROBEアクアフェアリーズ,7,,田中弓貴,3,■,■,■,,,5,1,0,0.2,0.2,0.33,0,0,0,-,2,0.67,16,1,4,8,17.5,10,7,0,70.0
2010-11-27,2010-11,11,KUROBEアクアフェアリーズ,9,,位田愛,0,,,,,,2,2,0,1.0,1.0,INF,0,0,0,-,1,INF,8,0,1,3,9.4,0,0,0,-
