試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-12-06,兵庫デルフィーノ,1,,西澤岳,4,■,■,■,■,nan,38,14,4,36.8,26.3,3.50,9,3,2,33.3,2,0.50,13,0,3,1,-3.8,2,2,0,100.0,,,,,,,,
2020-12-06,兵庫デルフィーノ,2,,白川佑樹,3,nan,□,□,□,nan,5,2,0,40.0,40.0,0.67,1,0,0,0.0,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2020-12-06,兵庫デルフィーノ,3,,逢沢亘,4,■,■,■,■,nan,23,7,3,30.4,17.4,1.75,0,0,0,-,1,0.25,13,1,2,4,11.5,1,1,0,100.0,,,,,,,,
2020-12-06,兵庫デルフィーノ,5,,中野将太,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,15,1,1,3,10.0,0,0,0,-,,,,,,,,
2020-12-06,兵庫デルフィーノ,7,,田中寛人,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-06,兵庫デルフィーノ,8,,加藤遼太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-06,兵庫デルフィーノ,11,,澁谷杜斗,4,■,■,■,■,nan,30,9,4,30.0,16.7,2.25,3,0,1,0.0,0,-,14,0,2,3,1.8,25,10,6,52.0,,,,,,,,
2020-12-06,兵庫デルフィーノ,12,L,猪岡恭平,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,3,4,50.0,,,,,,,,
2020-12-06,兵庫デルフィーノ,13,,仲村鴻輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-06,兵庫デルフィーノ,14,,林優作,3,nan,□,■,■,nan,3,2,0,66.7,66.7,0.67,1,0,0,0.0,2,0.67,6,0,3,1,-8.3,0,0,0,-,,,,,,,,
2020-12-06,兵庫デルフィーノ,16,,井上周二,4,■,■,■,■,nan,13,3,0,23.1,23.1,0.75,0,0,0,-,0,-,11,0,0,4,9.1,49,26,15,68.4,,,,,,,,
2020-12-06,兵庫デルフィーノ,21,,マシューパロット,2,■,■,nan,nan,nan,27,10,4,37.0,22.2,5.00,8,4,1,50.0,0,-,5,0,0,1,5.0,0,0,0,-,,,,,,,,
2020-12-06,兵庫デルフィーノ,22,,奥田晃,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-12-06,兵庫デルフィーノ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,139,47,15,33.8,23.0,11.75,22,7,4,31.8,5,1.25,80,2,12,17,4.1,87,42,25,62.6,120,51,14,42.5,10,2.50,6.2,61.0
