試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-13,兵庫デルフィーノ,1,,西澤岳,3,■,■,■,nan,nan,18,4,4,22.2,0.0,1.33,3,0,1,0.0,2,0.67,5,0,3,0,-15.0,0,0,0,-,,,,,,,,
2021-02-13,兵庫デルフィーノ,2,,白川佑樹,3,□,■,■,nan,nan,10,4,1,40.0,30.0,1.33,4,1,1,25.0,0,-,6,1,2,1,12.5,0,0,0,-,,,,,,,,
2021-02-13,兵庫デルフィーノ,5,,中野将太,2,■,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,,,,,,,,
2021-02-13,兵庫デルフィーノ,6,,浅草大燿,3,□,□,□,nan,nan,2,0,1,0.0,-50.0,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,,,,,,,,
2021-02-13,兵庫デルフィーノ,8,,加藤遼太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-13,兵庫デルフィーノ,9,L,玉嶋佑樹,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-13,兵庫デルフィーノ,11,,澁谷杜斗,3,■,■,■,nan,nan,15,5,1,33.3,26.7,1.67,0,0,0,-,0,-,6,0,1,1,0.0,18,5,4,38.9,,,,,,,,
2021-02-13,兵庫デルフィーノ,12,L,猪岡恭平,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,5,3,38.2,,,,,,,,
2021-02-13,兵庫デルフィーノ,13,,仲村鴻輝,1,■,nan,nan,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-13,兵庫デルフィーノ,14,,林優作,3,■,■,■,nan,nan,4,1,1,25.0,0.0,0.33,0,0,0,-,0,-,9,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-13,兵庫デルフィーノ,21,,マシューパロット,3,■,■,■,nan,nan,17,6,4,35.3,11.8,2.00,7,2,2,28.6,1,0.33,6,0,2,0,-8.3,24,6,10,45.8,,,,,,,,
2021-02-13,兵庫デルフィーノ,22,,奥田晃,3,□,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,1,0.33,4,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-13,兵庫デルフィーノ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,70,21,12,30.0,12.9,7.00,14,3,4,21.4,4,1.33,42,1,9,3,-1.2,59,16,17,41.5,69,37,3,53.6,8,2.67,10.8,78.1
