試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-10-17,2015-10,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,18,L,戸江真奈,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-17,2015-10,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,21,,金森晴香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-17,2015-10,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,23,,石橋里紗,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2015-10-17,2015-10,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,24,,中大路絢野,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2015-10-17,2015-10,埼玉上尾メディックス,久光製薬スプリングス,1,3,0,1,,土田望未,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,17,2,1,2,13.5,0,0,0,-,2
2015-10-17,2015-10,埼玉上尾メディックス,久光製薬スプリングス,1,3,0,2,,冨永こよみ,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-17,2015-10,埼玉上尾メディックス,久光製薬スプリングス,1,3,0,3,,吉村志穂,4,■,■,■,■,nan,32,12,1,37.5,34.4,3.00,4,1,0,25.0,1,0.25,12,0,0,5,10.4,23,14,0,60.9,13
2015-10-17,2015-10,埼玉上尾メディックス,久光製薬スプリングス,1,3,0,4,,近藤志歩,3,■,■,■,nan,nan,16,5,0,31.2,31.2,1.67,0,0,0,-,0,-,9,0,1,1,2.8,21,11,0,52.4,5
2015-10-17,2015-10,埼玉上尾メディックス,久光製薬スプリングス,1,3,0,6,,有田沙織,2,nan,□,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,1,1,0,100.0,0
2015-10-17,2015-10,埼玉上尾メディックス,久光製薬スプリングス,1,3,0,7,L,山岸あかね,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,14,0,70.0,0
2015-10-17,2015-10,埼玉上尾メディックス,久光製薬スプリングス,1,3,0,8,,松本亜弥華,3,■,■,■,nan,nan,15,7,0,46.7,46.7,2.33,0,0,0,-,2,0.67,13,1,0,3,11.9,1,0,0,0.0,10
2015-10-17,2015-10,埼玉上尾メディックス,久光製薬スプリングス,1,3,0,9,,三浦茉実,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-17,2015-10,埼玉上尾メディックス,久光製薬スプリングス,1,3,0,11,,青柳京古,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-17,2015-10,埼玉上尾メディックス,久光製薬スプリングス,1,3,0,12,,荒木絵里香,4,■,■,■,■,nan,19,9,3,47.4,31.6,2.25,0,0,0,-,0,-,16,0,0,7,10.9,2,2,0,100.0,9
2015-10-17,2015-10,埼玉上尾メディックス,久光製薬スプリングス,1,3,0,15,,マーフィーケリー,4,■,■,■,■,nan,44,19,3,43.2,36.4,4.75,11,5,1,45.5,1,0.25,8,1,0,3,19.4,0,0,0,-,21
2015-10-17,2015-10,埼玉上尾メディックス,久光製薬スプリングス,1,3,0,19,,荒木夕貴,2,nan,nan,□,■,nan,16,7,0,43.8,43.8,3.50,1,0,0,0.0,1,0.50,5,0,0,2,10.0,21,9,0,42.9,8
2015-10-17,2015-10,埼玉上尾メディックス,久光製薬スプリングス,1,3,0,20,,丸山裕子,3,nan,□,□,■,nan,4,0,1,0.0,-25.0,-,0,0,0,-,2,0.67,4,0,0,1,6.2,1,1,0,100.0,2
2015-10-17,2015-10,埼玉上尾メディックス,久光製薬スプリングス,1,3,0,23,L,大室璃紗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-17,2015-10,岡山シーガルズ,デンソーエアリービーズ,2,3,0,1,L,吉田みなみ,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-17,2015-10,岡山シーガルズ,デンソーエアリービーズ,2,3,0,2,,山口舞,3,nan,nan,□,■,■,7,2,0,28.6,28.6,0.67,0,0,0,-,1,0.33,4,0,0,1,6.2,1,1,0,100.0,3
2015-10-17,2015-10,岡山シーガルズ,デンソーエアリービーズ,2,3,0,5,,宇賀神みずき,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2015-10-17,2015-10,岡山シーガルズ,デンソーエアリービーズ,2,3,0,6,,浅津ゆうこ,5,■,■,■,■,■,41,14,3,34.1,26.8,2.80,2,1,0,50.0,1,0.20,8,0,0,4,12.5,11,5,0,45.5,15
2015-10-17,2015-10,岡山シーガルズ,デンソーエアリービーズ,2,3,0,7,,佐々木萌,5,■,■,□,□,■,44,11,2,25.0,20.5,2.20,2,0,0,0.0,0,-,7,0,0,3,10.7,9,5,0,55.6,11
2015-10-17,2015-10,岡山シーガルズ,デンソーエアリービーズ,2,3,0,8,,川畑愛希,3,nan,□,■,■,nan,31,12,2,38.7,32.3,4.00,1,0,0,0.0,0,-,9,1,0,4,20.0,5,3,0,60.0,13
2015-10-17,2015-10,岡山シーガルズ,デンソーエアリービーズ,2,3,0,11,,香野晶子,3,■,■,■,nan,nan,6,4,1,66.7,50.0,1.33,0,0,0,-,2,0.67,11,0,0,4,9.1,0,0,0,-,6
2015-10-17,2015-10,岡山シーガルズ,デンソーエアリービーズ,2,3,0,12,,居村杏奈,2,nan,nan,nan,□,□,6,3,0,50.0,50.0,1.50,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,3
2015-10-17,2015-10,岡山シーガルズ,デンソーエアリービーズ,2,3,0,14,,宮下遥,5,■,■,■,■,■,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,15,0,1,5,8.3,0,0,0,-,0
2015-10-17,2015-10,岡山シーガルズ,デンソーエアリービーズ,2,3,0,17,,林日向子,2,nan,□,nan,□,nan,5,0,2,0.0,-40.0,-,0,0,0,-,1,0.50,1,0,0,0,0.0,4,1,0,25.0,1
2015-10-17,2015-10,岡山シーガルズ,デンソーエアリービーズ,2,3,0,18,,金田修佳,5,■,■,■,■,■,55,16,4,29.1,21.8,3.20,2,1,0,50.0,1,0.20,15,0,0,4,6.7,53,39,0,73.6,17
2015-10-17,2015-10,岡山シーガルズ,デンソーエアリービーズ,2,3,0,20,L,丸山亜季,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,12,0,85.7,0
2015-10-17,2015-10,岡山シーガルズ,デンソーエアリービーズ,2,3,0,28,,川島亜依美,5,■,■,■,■,■,21,8,2,38.1,28.6,1.60,1,0,0,0.0,2,0.40,21,1,0,8,14.3,1,0,0,0.0,11
2015-10-17,2015-10,岡山シーガルズ,デンソーエアリービーズ,2,3,0,55,,泉夏子,3,nan,□,nan,□,□,3,2,1,66.7,33.3,0.67,0,0,0,-,0,-,3,0,1,0,0.0,5,3,0,60.0,2
2015-10-17,2015-10,デンソーエアリービーズ,岡山シーガルズ,3,2,1,3,,坂本奈々香,3,nan,nan,□,■,■,26,9,1,34.6,30.8,3.00,0,0,0,-,1,0.33,6,0,1,0,0.0,1,0,0,0.0,10
2015-10-17,2015-10,デンソーエアリービーズ,岡山シーガルズ,3,2,1,5,,石井里沙,5,■,■,■,■,■,19,5,1,26.3,21.1,1.00,1,0,0,0.0,2,0.40,9,0,1,1,2.8,24,14,0,58.3,7
2015-10-17,2015-10,デンソーエアリービーズ,岡山シーガルズ,3,2,1,6,,鈴木裕子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2015-10-17,2015-10,デンソーエアリービーズ,岡山シーガルズ,3,2,1,9,L,小口樹葉,3,nan,nan,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,6,0,54.5,0
2015-10-17,2015-10,デンソーエアリービーズ,岡山シーガルズ,3,2,1,10,,森田麻実子,5,■,■,■,■,■,2,1,0,50.0,50.0,0.20,0,0,0,-,0,-,14,1,0,4,12.9,0,0,0,-,2
2015-10-17,2015-10,デンソーエアリービーズ,岡山シーガルズ,3,2,1,12,,大竹里歩,5,■,■,■,■,■,49,23,2,46.9,42.9,4.60,3,0,0,0.0,2,0.40,13,0,0,6,11.5,1,1,0,100.0,25
2015-10-17,2015-10,デンソーエアリービーズ,岡山シーガルズ,3,2,1,13,L,山田美花,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,6,0,42.9,0
2015-10-17,2015-10,デンソーエアリービーズ,岡山シーガルズ,3,2,1,14,,橋本涼加,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-17,2015-10,デンソーエアリービーズ,岡山シーガルズ,3,2,1,15,,鍋谷友理枝,5,■,■,■,■,■,37,11,0,29.7,29.7,2.20,2,0,0,0.0,2,0.40,29,1,0,6,7.9,25,19,0,76.0,14
2015-10-17,2015-10,デンソーエアリービーズ,岡山シーガルズ,3,2,1,16,,堀江彩,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,8,0,0,3,9.4,0,0,0,-,0
2015-10-17,2015-10,デンソーエアリービーズ,岡山シーガルズ,3,2,1,17,,田原愛里,3,□,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,5,1,0,2,26.0,0,0,0,-,1
2015-10-17,2015-10,デンソーエアリービーズ,岡山シーガルズ,3,2,1,18,,丸元美緒,3,□,nan,nan,□,□,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2015-10-17,2015-10,デンソーエアリービーズ,岡山シーガルズ,3,2,1,22,,石田瑞穂,5,■,■,■,■,■,45,16,2,35.6,31.1,3.20,7,0,1,0.0,2,0.40,17,1,1,9,17.9,16,13,0,81.2,19
2015-10-17,2015-10,デンソーエアリービーズ,岡山シーガルズ,3,2,1,88,,ミアイエルコフ,3,■,■,■,nan,nan,38,7,4,18.4,7.9,2.33,4,0,2,0.0,0,-,4,0,0,0,0.0,4,2,0,50.0,7
2015-10-18,2015-10,NECレッドロケッツ,トヨタ車体クインシーズ,0,3,0,1,,白垣里紗,3,■,□,■,nan,nan,26,9,2,34.6,26.9,3.00,5,1,0,20.0,0,-,7,0,0,2,7.1,0,0,0,-,9
2015-10-18,2015-10,NECレッドロケッツ,トヨタ車体クインシーズ,0,3,0,2,,古賀紗理那,3,■,■,■,nan,nan,27,14,2,51.9,44.4,4.67,6,4,0,66.7,2,0.67,10,0,1,4,10.0,8,3,0,37.5,16
2015-10-18,2015-10,NECレッドロケッツ,トヨタ車体クインシーズ,0,3,0,3,,イエリズバシャ,3,□,■,□,nan,nan,12,2,2,16.7,0.0,0.67,1,0,0,0.0,1,0.33,4,0,0,3,18.8,0,0,0,-,3
2015-10-18,2015-10,NECレッドロケッツ,トヨタ車体クインシーズ,0,3,0,4,,山口かなめ,3,■,■,■,nan,nan,5,3,0,60.0,60.0,1.00,0,0,0,-,2,0.67,12,0,1,3,6.2,0,0,0,-,5
2015-10-18,2015-10,NECレッドロケッツ,トヨタ車体クインシーズ,0,3,0,5,,大野果奈,3,■,■,■,nan,nan,20,5,2,25.0,15.0,1.67,0,0,0,-,0,-,9,0,0,3,8.3,2,1,0,50.0,5
2015-10-18,2015-10,NECレッドロケッツ,トヨタ車体クインシーズ,0,3,0,6,,近江あかり,3,■,■,■,nan,nan,12,5,1,41.7,33.3,1.67,0,0,0,-,0,-,11,0,0,6,13.6,40,24,0,60.0,5
2015-10-18,2015-10,NECレッドロケッツ,トヨタ車体クインシーズ,0,3,0,7,,島村春世,3,■,■,■,nan,nan,12,1,1,8.3,0.0,0.33,1,0,1,0.0,3,1.00,7,0,0,2,7.1,7,3,0,42.9,4
2015-10-18,2015-10,NECレッドロケッツ,トヨタ車体クインシーズ,0,3,0,8,,鳥越未玖,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,1,0,0,0.0,0
2015-10-18,2015-10,NECレッドロケッツ,トヨタ車体クインシーズ,0,3,0,9,L,松崎美歌,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-18,2015-10,NECレッドロケッツ,トヨタ車体クインシーズ,0,3,0,10,L,岩崎紗也加,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,7,0,58.3,0
2015-10-18,2015-10,NECレッドロケッツ,トヨタ車体クインシーズ,0,3,0,11,,上野香織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-18,2015-10,NECレッドロケッツ,トヨタ車体クインシーズ,0,3,0,12,,小山綾菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-18,2015-10,NECレッドロケッツ,トヨタ車体クインシーズ,0,3,0,13,,家高七央子,2,nan,□,□,nan,nan,5,1,0,20.0,20.0,0.50,0,0,0,-,1,0.50,4,0,0,1,6.2,0,0,0,-,2
2015-10-18,2015-10,NECレッドロケッツ,トヨタ車体クインシーズ,0,3,0,16,,奥山優奈,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2015-10-18,2015-10,トヨタ車体クインシーズ,NECレッドロケッツ,3,0,1,1,,竹田沙希,3,■,■,■,nan,nan,18,7,0,38.9,38.9,2.33,0,0,0,-,1,0.33,8,0,1,3,9.4,6,5,0,83.3,8
2015-10-18,2015-10,トヨタ車体クインシーズ,NECレッドロケッツ,3,0,1,2,,熊本比奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-18,2015-10,トヨタ車体クインシーズ,NECレッドロケッツ,3,0,1,3,,高橋沙織,3,■,■,■,nan,nan,25,11,1,44.0,40.0,3.67,4,2,1,50.0,0,-,12,0,0,5,10.4,29,18,0,62.1,11
2015-10-18,2015-10,トヨタ車体クインシーズ,NECレッドロケッツ,3,0,1,4,,藤田夏未,3,■,■,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,11,1,1,2,11.8,0,0,0,-,1
2015-10-18,2015-10,トヨタ車体クインシーズ,NECレッドロケッツ,3,0,1,5,,平松美有紀,3,■,■,■,nan,nan,10,5,0,50.0,50.0,1.67,0,0,0,-,2,0.67,7,0,0,1,3.6,0,0,0,-,7
2015-10-18,2015-10,トヨタ車体クインシーズ,NECレッドロケッツ,3,0,1,6,,衛藤智美,3,■,■,■,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,2,0.67,21,2,1,7,16.0,0,0,0,-,4
2015-10-18,2015-10,トヨタ車体クインシーズ,NECレッドロケッツ,3,0,1,7,,竹内彩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-18,2015-10,トヨタ車体クインシーズ,NECレッドロケッツ,3,0,1,9,,山田侑樹,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2015-10-18,2015-10,トヨタ車体クインシーズ,NECレッドロケッツ,3,0,1,11,,竹内あか里,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2015-10-18,2015-10,トヨタ車体クインシーズ,NECレッドロケッツ,3,0,1,12,L,山田真里,2,●,●,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,12,0,52.2,0
2015-10-18,2015-10,トヨタ車体クインシーズ,NECレッドロケッツ,3,0,1,15,L,佐藤澪,2,nan,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,5,0,100.0,0
2015-10-18,2015-10,トヨタ車体クインシーズ,NECレッドロケッツ,3,0,1,17,,ポリーナラヒモワ,3,■,■,■,nan,nan,67,31,6,46.3,37.3,10.33,22,9,2,40.9,2,0.67,15,2,3,8,25.3,0,0,0,-,35
2015-10-18,2015-10,トヨタ車体クインシーズ,NECレッドロケッツ,3,0,1,18,,比金桃子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-18,2015-10,トヨタ車体クインシーズ,NECレッドロケッツ,3,0,1,19,,志智真梨奈,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,3,1,0,33.3,0
2015-10-18,2015-10,日立リヴァーレ,東レアローズ,1,3,0,1,,間橋香織,3,nan,□,□,■,nan,18,4,3,22.2,5.6,1.33,3,0,2,0.0,0,-,4,0,1,1,6.2,2,0,0,0.0,4
2015-10-18,2015-10,日立リヴァーレ,東レアローズ,1,3,0,2,,小野寺友香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-18,2015-10,日立リヴァーレ,東レアローズ,1,3,0,3,,井上奈々朱,4,■,■,■,■,nan,14,5,0,35.7,35.7,1.25,0,0,0,-,2,0.50,16,2,0,9,24.1,3,1,0,33.3,9
2015-10-18,2015-10,日立リヴァーレ,東レアローズ,1,3,0,4,,橋本直子,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-18,2015-10,日立リヴァーレ,東レアローズ,1,3,0,5,L,佐藤あり紗,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,6,0,60.0,0
2015-10-18,2015-10,日立リヴァーレ,東レアローズ,1,3,0,7,,パオリーニローレン,4,■,■,■,■,nan,27,13,2,48.1,40.7,3.25,0,0,0,-,1,0.25,14,0,0,9,16.1,5,2,0,40.0,14
2015-10-18,2015-10,日立リヴァーレ,東レアローズ,1,3,0,8,,佐藤美弥,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,14,1,1,11,26.8,0,0,0,-,2
2015-10-18,2015-10,日立リヴァーレ,東レアローズ,1,3,0,9,,渡邊久惠,4,■,■,■,□,nan,42,14,2,33.3,28.6,3.50,14,3,1,21.4,2,0.50,14,0,0,5,8.9,20,8,0,40.0,16
2015-10-18,2015-10,日立リヴァーレ,東レアローズ,1,3,0,10,,内瀬戸真実,4,■,■,■,■,nan,23,4,4,17.4,0.0,1.00,1,0,0,0.0,1,0.25,14,1,2,3,11.1,28,15,0,53.6,6
2015-10-18,2015-10,日立リヴァーレ,東レアローズ,1,3,0,12,,遠井萌仁,1,nan,nan,nan,□,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2015-10-18,2015-10,日立リヴァーレ,東レアローズ,1,3,0,14,,佐々木美麗,4,■,■,■,■,nan,47,16,2,34.0,29.8,4.00,5,2,0,40.0,1,0.25,11,0,2,3,6.8,18,7,0,38.9,17
2015-10-18,2015-10,日立リヴァーレ,東レアローズ,1,3,0,16,,東原枝里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-18,2015-10,日立リヴァーレ,東レアローズ,1,3,0,17,,斎田杏,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-18,2015-10,日立リヴァーレ,東レアローズ,1,3,0,18,L,小池杏菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-18,2015-10,東レアローズ,日立リヴァーレ,3,1,1,2,,高田ありさ,4,■,■,■,■,nan,33,11,3,33.3,24.2,2.75,0,0,0,-,0,-,15,0,1,11,18.3,13,6,0,46.2,11
2015-10-18,2015-10,東レアローズ,日立リヴァーレ,3,1,1,3,,木村沙織,4,■,■,■,■,nan,44,15,3,34.1,27.3,3.75,3,1,0,33.3,1,0.25,16,0,1,7,10.9,28,14,0,50.0,16
2015-10-18,2015-10,東レアローズ,日立リヴァーレ,3,1,1,4,,迫田さおり,4,■,■,■,■,nan,44,21,1,47.7,45.5,5.25,7,3,1,42.9,0,-,19,0,1,10,13.2,0,0,0,-,21
2015-10-18,2015-10,東レアローズ,日立リヴァーレ,3,1,1,6,,峯村沙紀,3,□,nan,□,□,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2015-10-18,2015-10,東レアローズ,日立リヴァーレ,3,1,1,7,,田代佳奈美,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,1,0.25,16,0,1,10,15.6,1,0,0,0.0,2
2015-10-18,2015-10,東レアローズ,日立リヴァーレ,3,1,1,8,L,木村美里,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,36,15,0,41.7,0
2015-10-18,2015-10,東レアローズ,日立リヴァーレ,3,1,1,9,,堀川真理,3,nan,□,□,□,nan,5,2,1,40.0,20.0,0.67,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,2
2015-10-18,2015-10,東レアローズ,日立リヴァーレ,3,1,1,11,,大野果歩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-18,2015-10,東レアローズ,日立リヴァーレ,3,1,1,12,L,下平夏奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-18,2015-10,東レアローズ,日立リヴァーレ,3,1,1,13,,野村明日香,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-18,2015-10,東レアローズ,日立リヴァーレ,3,1,1,15,,伊藤望,4,■,■,■,■,nan,27,10,1,37.0,33.3,2.50,0,0,0,-,1,0.25,13,0,2,5,9.6,2,1,0,50.0,11
2015-10-18,2015-10,東レアローズ,日立リヴァーレ,3,1,1,16,,杉原若葉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-18,2015-10,東レアローズ,日立リヴァーレ,3,1,1,19,,白井美沙紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-10-18,2015-10,東レアローズ,日立リヴァーレ,3,1,1,21,,テトリディクソン,4,■,■,■,■,nan,15,8,0,53.3,53.3,2.00,0,0,0,-,3,0.75,13,0,2,4,7.7,0,0,0,-,11
2015-10-24,2015-10,埼玉上尾メディックス,東レアローズ,1,3,0,1,,土田望未,4,□,□,■,■,nan,0,0,0,,,-,0,0,0,-,2,0.50,12,0,2,1,2.1,0,0,0,-,2
2015-10-24,2015-10,埼玉上尾メディックス,東レアローズ,1,3,0,2,,冨永こよみ,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,1,0.50,3,0,0,2,16.7,0,0,0,-,1
2015-10-24,2015-10,埼玉上尾メディックス,東レアローズ,1,3,0,3,,吉村志穂,4,■,■,■,■,nan,38,11,3,28.9,21.1,2.75,2,1,0,50.0,0,-,21,1,2,4,8.6,34,17,0,50.0,12
2015-10-24,2015-10,埼玉上尾メディックス,東レアローズ,1,3,0,4,,近藤志歩,4,□,■,■,■,nan,32,10,1,31.2,28.1,2.50,3,0,0,0.0,1,0.25,13,0,1,2,3.8,28,19,0,67.9,11
2015-10-24,2015-10,埼玉上尾メディックス,東レアローズ,1,3,0,6,,有田沙織,2,nan,□,■,nan,nan,4,1,1,25.0,0.0,0.50,0,0,0,-,0,-,2,0,0,1,12.5,1,1,0,100.0,1
2015-10-24,2015-10,埼玉上尾メディックス,東レアローズ,1,3,0,7,L,山岸あかね,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,9,0,56.2,0
