試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-28,KUROBEアクアフェアリーズ,1,,丸山紗季,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,2,0,0,0.0
2019-12-28,KUROBEアクアフェアリーズ,3,,間橋香織,2,■,■,nan,nan,nan,26,9,2,0.34615384615384615,0.2692307692307692,4.50,0,0,0,-,0,-,9,0,0,2,5.6,22,12,0,54.5
2019-12-28,KUROBEアクアフェアリーズ,4,L,馬場ゆりか,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,8,0,88.9
2019-12-28,KUROBEアクアフェアリーズ,5,,白崎麻友香,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2019-12-28,KUROBEアクアフェアリーズ,7,,雪丸梢,3,■,■,■,nan,nan,16,5,1,0.3125,0.25,1.67,0,0,0,-,3,1.00,6,0,1,0,-4.2,2,2,0,100.0
2019-12-28,KUROBEアクアフェアリーズ,9,,舛田紗淑,1,■,nan,nan,nan,nan,1,0,1,0.0,-1.0,-,0,0,0,-,0,-,1,0,0,0,0.0,4,1,0,25.0
2019-12-28,KUROBEアクアフェアリーズ,10,,リーシモーン,3,■,■,■,nan,nan,43,8,0,0.18604651162790697,0.18604651162790697,2.67,10,3,0,30.0,1,0.33,8,0,0,3,9.4,7,2,0,28.6
2019-12-28,KUROBEアクアフェアリーズ,11,,杉原若葉,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-28,KUROBEアクアフェアリーズ,12,,浮島杏加子,3,□,□,■,nan,nan,16,4,0,0.25,0.25,1.33,0,0,0,-,1,0.33,1,0,0,0,0.0,1,0,0,0.0
2019-12-28,KUROBEアクアフェアリーズ,13,,梅津憂理,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-28,KUROBEアクアフェアリーズ,14,,細沼綾,3,■,■,■,nan,nan,12,2,2,0.16666666666666666,0.0,0.67,0,0,0,-,0,-,11,0,3,3,0.0,3,3,0,100.0
2019-12-28,KUROBEアクアフェアリーズ,15,,小西愛衣,3,■,■,■,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,8,0,1,1,0.0,0,0,0,-
2019-12-28,KUROBEアクアフェアリーズ,16,,星加輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-28,KUROBEアクアフェアリーズ,17,,白岩蘭奈,3,□,■,■,nan,nan,24,8,2,0.3333333333333333,0.25,2.67,0,0,0,-,0,-,10,0,1,2,2.5,16,10,0,62.5
2019-12-28,KUROBEアクアフェアリーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,141,36,8,0.2553191489361702,0.19858156028368795,12.00,10,3,0,30.0,5,1.67,59,0,6,11,2.1,66,38,0,57.6
