月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,7,,八子大輔,2,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,2,0,0,1,12.5,0,0,0,
11,7,,八子大輔,12,0,0,0,0,1,15,8,1,53.333333333333336,46.666666666666664,1.25,1,1,0,100.0,1,0.08333333333333333,9,0,2,2,0.0,12,3,5,45.833333333333336
12,7,,八子大輔,2,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,2,0,0,0,0.0,0,0,0,
01,7,,八子大輔,9,0,0,1,1,0,30,19,1,63.33333333333333,60.0,3.3333333333333335,6,3,0,50.0,1,0.1111111111111111,13,1,2,4,11.538461538461538,17,6,7,55.88235294117647
02,7,,八子大輔,6,0,0,0,0,0,3,0,0,0.0,0.0,0.5,0,0,0,,0,0.0,6,0,3,0,-12.5,0,0,0,
