月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,8,,武智洸史,2,0,0,0,0,0,1,0,0,0.0,0.0,0.5,0,0,0,,0,0.0,1,0,1,0,-25.0,4,1,2,50.0
11,8,,武智洸史,18,2,2,4,3,1,46,18,6,39.130434782608695,26.08695652173913,2.5555555555555554,4,1,0,25.0,3,0.16666666666666666,49,0,8,10,1.0204081632653061,112,57,10,55.357142857142854
12,8,,武智洸史,15,0,1,1,1,1,24,10,2,41.66666666666667,33.33333333333333,1.6,3,2,0,66.66666666666666,1,0.06666666666666667,25,2,1,9,16.0,20,16,3,87.5
01,8,,武智洸史,13,3,3,2,1,0,42,20,4,47.61904761904761,38.095238095238095,3.230769230769231,0,0,0,,2,0.15384615384615385,36,1,5,10,6.25,43,27,8,72.09302325581395
11,8,,武智洸史,10,0,0,1,0,0,15,8,1,53.333333333333336,46.666666666666664,1.5,1,0,0,0.0,0,0.0,11,0,1,4,6.818181818181818,25,10,4,48.0
