名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
太田有紀,トヨタ自動車サンホークス,1,45,375,178,55,47.5,32.8,75,34,18,15,132,7,51,26,280,189,0,45.3,4.0,0.3,0.6,67.5
奥田晃,東京ヴェルディ,12,18,14,7,0,50.0,50.0,0,0,0,6,55,0,2,4,0,0,0,,0.4,0.3,0.9,
宮下彰展,警視庁フォートファイターズ,23,6,7,3,1,42.9,28.6,0,0,0,0,3,0,1,1,4,2,0,,0.5,0.0,0.0,50.0
寺嶋大樹,ジェイテクトSTINGS,7,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小口創一郎,富士通カワサキレッドスピリッツ,3,57,151,71,15,47.0,37.1,12,3,2,42,163,13,34,36,3,3,0,25.0,1.2,0.7,8.3,100.0
小川将司,つくばユナイテッドSunGAIA,4,65,483,210,57,43.5,31.7,96,26,30,19,290,10,40,65,105,61,0,27.1,3.2,0.3,5.6,58.1
小川直紀,富士通カワサキレッドスピリッツ,18,9,0,0,0,,,0,0,0,0,10,0,4,1,3,2,0,,0.0,0.0,-7.5,66.7
小松高則,東京ヴェルディ,3,66,227,123,9,54.2,50.2,0,0,0,37,194,1,9,48,8,5,0,,1.9,0.6,5.5,62.5
小林清紀,FC東京,5,8,0,0,0,,,0,0,0,0,0,0,0,0,49,32,0,,0.0,0.0,,65.3
小林雅也,大同特殊鋼レッドスター,15,67,231,133,15,57.6,51.1,0,0,0,42,197,4,9,58,1,1,0,,2.0,0.6,8.2,100.0
小橋口祐嗣,つくばユナイテッドSunGAIA,8,22,27,12,1,44.4,40.7,0,0,0,1,15,0,3,4,6,4,0,,0.5,0.0,1.7,66.7
属昌弘,富士通カワサキレッドスピリッツ,8,16,0,0,0,,,0,0,0,0,26,0,3,11,0,0,0,,0.0,0.0,7.7,
山下博幸,兵庫デルフィーノ,24,13,21,6,2,28.6,19.0,0,0,0,0,15,0,2,3,52,32,0,,0.5,0.0,1.7,61.5
山内隆宏,FC東京,6,58,25,9,0,36.0,36.0,2,1,0,23,317,9,12,102,3,0,0,50.0,0.2,0.4,9.9,0.0
山口将史,兵庫デルフィーノ,17,4,0,0,0,,,0,0,0,0,1,0,0,0,49,35,0,,0.0,0.0,0.0,71.4
山崎数幸,兵庫デルフィーノ,23,29,99,36,14,36.4,22.2,6,1,1,3,61,1,9,15,27,17,0,16.7,1.2,0.1,4.1,63.0
山本一総,トヨタ自動車サンホークス,8,44,161,46,20,28.6,16.1,0,0,0,5,130,5,16,19,143,60,0,,1.0,0.1,4.4,42.0
山本雄史,FC東京,18,41,166,89,8,53.6,48.8,0,0,0,37,131,0,7,36,0,0,0,,2.2,0.9,5.5,
山根孝行,つくばユナイテッドSunGAIA,15,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
岡西航佑,近畿クラブスフィーダ,6,4,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,,0.0,0.0,6.2,
岩下剣士,トヨタ自動車サンホークス,6,45,123,56,5,45.5,41.5,0,0,0,22,114,1,3,25,3,3,0,,1.2,0.5,5.7,100.0
岩下忠正,東京ヴェルディ,29,21,0,0,0,,,0,0,0,0,35,2,0,7,0,0,0,,0.0,0.0,10.7,
岩井浩二,富士通カワサキレッドスピリッツ,14,68,521,252,40,48.4,40.7,101,38,10,22,301,10,38,69,182,116,0,37.6,3.7,0.3,5.9,63.7
岩知道呂夫,警視庁フォートファイターズ,10,6,2,1,0,50.0,50.0,0,0,0,0,10,2,3,0,0,0,0,,0.2,0.0,12.5,
岩谷徹也,トヨタ自動車サンホークス,7,54,10,5,2,50.0,30.0,0,0,0,6,181,2,1,38,2,0,0,,0.1,0.1,6.2,0.0
川北陽介,トヨタ自動車サンホークス,5,17,91,31,14,34.1,18.7,0,0,0,1,48,1,1,7,59,33,0,,1.8,0.1,5.2,55.9
川越裕康,近畿クラブスフィーダ,1,62,205,116,15,56.6,49.3,1,0,0,22,193,3,37,36,42,29,0,0.0,1.9,0.4,1.4,69.0
川野喜平,大同特殊鋼レッドスター,10,38,59,16,5,27.1,18.6,1,1,0,4,84,2,5,21,62,34,0,100.0,0.4,0.1,7.1,54.8
巴特,FC東京,4,6,5,1,0,20.0,20.0,0,0,0,1,0,0,0,0,0,0,0,,0.2,0.2,,
平井銀次,大同特殊鋼レッドスター,11,67,0,0,0,,,0,0,0,0,0,0,0,0,349,264,0,,0.0,0.0,,75.6
平林康裕,警視庁フォートファイターズ,5,19,62,33,5,53.2,45.2,0,0,0,9,56,0,3,13,3,3,0,,1.7,0.5,4.5,100.0
平澤徹,富士通カワサキレッドスピリッツ,9,69,227,113,16,49.8,42.7,0,0,0,44,214,2,22,68,3,1,0,,1.6,0.6,6.3,33.3
幸田英知,警視庁フォートファイターズ,21,50,203,85,17,41.9,33.5,6,1,0,8,166,2,10,40,294,209,0,16.7,1.7,0.2,5.7,71.1
後藤大輔,ジェイテクトSTINGS,14,46,0,0,0,,,0,0,0,0,65,1,5,15,0,0,0,,0.0,0.0,5.4,
戸田昭宏,警視庁フォートファイターズ,13,6,0,0,0,,,0,0,0,0,11,0,1,5,1,0,0,,0.0,0.0,9.1,0.0
折井拓也,近畿クラブスフィーダ,5,43,0,0,0,,,0,0,0,0,9,0,2,2,233,174,0,,0.0,0.0,0.0,74.7
新友宏,兵庫デルフィーノ,20,19,32,10,3,31.2,21.9,5,1,1,0,33,1,8,7,11,10,0,20.0,0.5,0.0,2.3,90.9
明名雄大,兵庫デルフィーノ,8,9,0,0,0,,,0,0,0,0,16,0,4,3,0,0,0,,0.0,0.0,-1.6,
木原恵一,兵庫デルフィーノ,14,13,1,0,0,0.0,0.0,0,0,0,1,6,0,0,4,68,42,0,,0.0,0.1,16.7,61.8
木村友宣,トヨタ自動車サンホークス,15,61,0,0,0,,,0,0,0,0,0,0,0,0,567,398,0,,0.0,0.0,,70.2
木村有希,警視庁フォートファイターズ,16,5,0,0,0,,,0,0,0,0,9,0,3,2,9,6,0,,0.0,0.0,-2.8,66.7
本多尚也,近畿クラブスフィーダ,16,21,62,23,4,37.1,30.6,0,0,0,4,48,1,8,10,126,78,0,,1.1,0.2,3.1,61.9
東健司,近畿クラブスフィーダ,13,62,505,221,36,43.8,36.6,144,61,18,25,208,4,21,32,8,6,0,42.4,3.6,0.4,3.2,75.0
松原広輔,ジェイテクトSTINGS,10,62,384,184,31,47.9,39.8,23,12,2,14,220,14,46,53,302,210,0,52.2,3.0,0.2,7.2,69.5
松本健作,富士通カワサキレッドスピリッツ,12,24,0,0,0,,,0,0,0,2,59,2,6,22,1,0,0,,0.0,0.1,10.2,0.0
松本幸博,警視庁フォートファイターズ,6,64,413,201,33,48.7,40.7,16,7,5,23,223,4,8,47,404,310,0,43.8,3.1,0.4,6.2,76.7
松田智人,ジェイテクトSTINGS,1,43,300,102,26,34.0,25.3,80,24,10,15,136,4,19,39,1,1,0,30.0,2.4,0.3,6.6,100.0
松野昭博,富士通カワサキレッドスピリッツ,19,5,17,11,3,64.7,47.1,2,1,1,0,8,0,3,4,0,0,0,50.0,2.2,0.0,3.1,
栗栖徹,兵庫デルフィーノ,12,23,20,7,0,35.0,35.0,0,0,0,0,19,0,2,7,114,68,0,,0.3,0.0,6.6,59.6
橋場正裕,FC東京,17,23,22,13,2,59.1,50.0,5,3,1,1,36,2,13,7,15,13,0,60.0,0.6,0.0,1.4,86.7
橋満裕也,大同特殊鋼レッドスター,8,31,65,34,4,52.3,46.2,1,1,0,8,85,0,4,17,0,0,0,100.0,1.1,0.3,3.8,
武本泰幸,近畿クラブスフィーダ,4,10,0,0,0,,,0,0,0,0,11,0,1,4,0,0,0,,0.0,0.0,6.8,
毛利光生,近畿クラブスフィーダ,11,62,30,11,4,36.7,23.3,0,0,0,6,212,6,29,60,2,0,0,,0.2,0.1,6.5,0.0
池ノ上宏之,警視庁フォートファイターズ,14,61,31,13,1,41.9,38.7,4,0,1,9,239,7,16,91,0,0,0,0.0,0.2,0.1,10.8,
泉川正幸,ジェイテクトSTINGS,33,43,161,64,16,39.8,29.8,21,8,5,12,127,3,4,28,1,0,0,38.1,1.5,0.3,7.1,0.0
浜口知良,警視庁フォートファイターズ,19,51,190,104,6,54.7,51.6,0,0,0,27,193,3,9,43,2,2,0,,2.0,0.5,6.0,100.0
浜田悠歩,つくばユナイテッドSunGAIA,14,24,0,0,0,,,0,0,0,0,35,2,6,10,0,0,0,,0.0,0.0,8.6,
浦田哲平,つくばユナイテッドSunGAIA,12,27,1,0,0,0.0,0.0,0,0,0,0,40,1,4,18,1,1,0,,0.0,0.0,11.2,100.0
淡田智行,大同特殊鋼レッドスター,9,64,32,16,6,50.0,31.2,1,1,0,11,227,7,23,38,1,0,0,100.0,0.2,0.2,4.7,0.0
清水大輔,警視庁フォートファイターズ,2,61,137,80,6,58.4,54.0,0,0,0,36,125,0,8,37,7,4,0,,1.3,0.6,5.8,57.1
渡邊友嗣,東京ヴェルディ,7,62,272,121,20,44.5,37.1,16,4,4,19,191,2,8,34,592,399,0,25.0,2.0,0.3,4.5,67.4
溝口信二,東京ヴェルディ,27,58,149,68,13,45.6,36.9,0,0,0,41,192,7,22,39,4,1,0,,1.2,0.7,5.9,25.0
濱口純一,東京ヴェルディ,1,1,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,,0.0,0.0,12.5,
片岡拓磨,トヨタ自動車サンホークス,17,1,0,0,0,,,0,0,0,0,0,0,0,0,3,2,0,,0.0,0.0,,66.7
田中則雄,トヨタ自動車サンホークス,16,26,33,6,4,18.2,6.1,0,0,0,11,59,1,2,16,0,0,0,,0.2,0.4,7.6,
田中飛鳥,ジェイテクトSTINGS,17,27,20,8,1,40.0,35.0,1,0,0,10,74,3,4,13,1,1,0,0.0,0.3,0.4,7.1,100.0
田内卓,近畿クラブスフィーダ,12,18,1,1,0,100.0,100.0,0,0,0,0,6,1,0,3,0,0,0,,0.1,0.0,29.2,
畑守克信,兵庫デルフィーノ,19,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
益永泰裕,FC東京,13,12,29,14,5,48.3,31.0,5,2,1,1,14,2,4,1,12,9,0,40.0,1.2,0.1,8.9,75.0
矢作拓也,東京ヴェルディ,26,2,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,,0.0,0.0,0.0,
矢島優一,近畿クラブスフィーダ,9,43,0,0,0,,,0,0,0,0,15,1,1,6,240,166,0,,0.0,0.0,15.0,69.2
石川俊輔,警視庁フォートファイターズ,8,58,0,0,0,,,0,0,0,0,0,0,0,0,304,232,0,,0.0,0.0,,76.3
石川健,つくばユナイテッドSunGAIA,5,58,227,135,11,59.5,54.6,0,0,0,52,174,2,31,45,5,3,0,,2.3,0.9,3.2,60.0
石木裕也,兵庫デルフィーノ,18,4,6,3,0,50.0,50.0,0,0,0,0,5,0,1,2,0,0,0,,0.8,0.0,5.0,
石本裕樹,近畿クラブスフィーダ,7,62,180,79,12,43.9,37.2,0,0,0,23,147,2,12,48,1,1,0,,1.3,0.4,7.5,100.0
石田敬喜,ジェイテクトSTINGS,9,63,514,228,72,44.4,30.4,40,15,9,17,239,6,21,49,458,329,0,37.5,3.6,0.3,5.4,71.8
石田裕矢,トヨタ自動車サンホークス,3,58,134,62,15,46.3,35.1,0,0,0,25,198,3,13,56,4,4,0,,1.1,0.4,6.9,100.0
石黒大悟,近畿クラブスフィーダ,8,48,298,125,30,41.9,31.9,43,19,7,16,130,3,9,38,343,223,0,44.2,2.6,0.3,7.9,65.0
神山哲郎,富士通カワサキレッドスピリッツ,1,39,270,129,32,47.8,35.9,55,25,12,16,115,2,9,23,118,78,0,45.5,3.3,0.4,4.8,66.1
福田健太,警視庁フォートファイターズ,4,33,114,54,9,47.4,39.5,11,5,2,24,71,2,3,25,1,1,0,45.5,1.6,0.7,10.6,100.0
福田誉,FC東京,3,53,343,173,31,50.4,41.4,50,25,12,25,212,5,37,57,332,243,0,50.0,3.3,0.5,4.7,73.2
立田哲雄,警視庁フォートファイターズ,9,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
竹内徳彦,富士通カワサキレッドスピリッツ,4,31,34,15,6,44.1,26.5,0,0,0,6,35,1,3,12,0,0,0,,0.5,0.2,9.3,
竹田昭徳,東京ヴェルディ,28,19,23,10,3,43.5,30.4,0,0,0,6,29,0,1,8,0,0,0,,0.5,0.3,6.0,
筆脇ウィリアン,近畿クラブスフィーダ,15,26,181,75,16,41.4,32.6,19,5,3,3,78,4,9,12,49,26,0,26.3,2.9,0.1,6.1,53.1
篠村矩行,つくばユナイテッドSunGAIA,10,28,30,11,2,36.7,30.0,0,0,0,6,19,0,0,7,5,5,0,,0.4,0.2,9.2,100.0
紺野圭佑,東京ヴェルディ,24,21,38,14,2,36.8,31.6,0,0,0,2,47,1,8,7,110,61,0,,0.7,0.1,1.6,55.5
興梠亮,ジェイテクトSTINGS,12,65,0,0,0,,,0,0,0,0,0,0,0,0,384,301,0,,0.0,0.0,,78.4
若山智昭,大同特殊鋼レッドスター,6,67,656,299,60,45.6,36.4,196,83,26,31,239,13,44,68,572,375,0,42.3,4.5,0.5,7.9,65.6
菊池孝一,つくばユナイテッドSunGAIA,1,64,284,138,17,48.6,42.6,1,0,1,47,198,9,63,47,8,7,0,0.0,2.2,0.7,2.5,87.5
藤森圭,富士通カワサキレッドスピリッツ,17,58,0,0,0,,,0,0,0,0,0,0,0,0,322,229,0,,0.0,0.0,,71.1
西久保亮太,大同特殊鋼レッドスター,7,17,0,0,0,,,0,0,0,0,27,2,3,8,22,11,0,,0.0,0.0,12.0,50.0
西畑達也,近畿クラブスフィーダ,3,51,283,120,34,42.4,30.4,7,3,2,9,188,3,12,47,186,129,0,42.9,2.4,0.2,6.2,69.4
豊田昇平,ジェイテクトSTINGS,5,37,9,5,0,55.6,55.6,0,0,0,7,105,2,3,14,1,0,0,,0.1,0.2,4.5,0.0
赤木貴雅,つくばユナイテッドSunGAIA,13,65,0,0,0,,,0,0,0,0,0,0,0,0,433,349,0,,0.0,0.0,,80.6
酒巻宝久,兵庫デルフィーノ,16,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
野中信也,FC東京,16,14,12,5,1,41.7,33.3,4,2,0,1,34,1,2,11,7,6,0,50.0,0.4,0.1,9.6,85.7
野沢憲治,ジェイテクトSTINGS,4,19,6,2,0,33.3,33.3,0,0,0,2,51,1,2,10,0,0,0,,0.1,0.1,5.9,
金丸晃大,ジェイテクトSTINGS,2,29,101,48,6,47.5,41.6,0,0,0,36,77,1,5,23,1,0,0,,1.7,1.2,7.1,0.0
金子健太郎,富士通カワサキレッドスピリッツ,2,22,102,48,11,47.1,36.3,4,0,1,4,58,1,10,19,58,33,0,0.0,2.2,0.2,5.6,56.9
金近潤,兵庫デルフィーノ,9,35,197,79,12,40.1,34.0,8,1,2,11,121,6,10,38,76,43,0,12.5,2.3,0.3,10.7,56.6
鈴木康晋,兵庫デルフィーノ,4,26,81,34,7,42.0,33.3,1,1,0,17,77,1,14,19,13,8,0,100.0,1.3,0.7,2.9,61.5
鈴木雅史,警視庁フォートファイターズ,20,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
長友真伍,ジェイテクトSTINGS,16,3,13,4,3,30.8,7.7,4,1,2,0,8,0,0,1,0,0,0,25.0,1.3,0.0,3.1,
門田卓,トヨタ自動車サンホークス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
阿部友幸,つくばユナイテッドSunGAIA,19,65,224,113,10,50.4,46.0,2,1,0,14,277,4,14,83,700,553,0,50.0,1.7,0.2,7.7,79.0
阿部篤史,FC東京,12,57,498,250,28,50.2,44.6,200,107,17,28,214,5,27,42,0,0,0,53.5,4.4,0.5,4.1,
飯塚俊彦,東京ヴェルディ,14,31,43,20,2,46.5,41.9,7,6,0,1,56,3,9,13,19,10,0,85.7,0.6,0.0,7.1,52.6
高取諒平,FC東京,11,33,23,12,4,52.2,34.8,11,4,3,2,47,2,20,8,0,0,0,36.4,0.4,0.1,-2.1,
高橋洋史,東京ヴェルディ,6,63,26,15,1,57.7,53.8,0,0,0,5,188,4,2,49,1,0,0,,0.2,0.1,8.4,0.0
鬼頭浩幸,ジェイテクトSTINGS,18,41,76,35,3,46.1,42.1,0,0,0,15,80,1,4,23,1,0,0,,0.9,0.4,7.2,0.0
黒木陸,ジェイテクトSTINGS,19,9,21,5,2,23.8,14.3,11,3,2,2,11,1,3,3,0,0,0,27.3,0.6,0.2,9.1,
齋藤義人,大同特殊鋼レッドスター,14,50,42,18,4,42.9,33.3,0,0,0,4,136,3,11,42,2,1,0,,0.4,0.1,7.9,50.0
