大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,警視庁フォートファイターズ,21,66,491,202,41,41.1,96,32,15,33.3,3.06,21,0.32,294,11,4,44,67,7.1,471,230,114,60.9,202,21,15,238
レギュラーラウンド,警視庁フォートファイターズ,21,66,491,202,41,41.1,96,32,15,33.3,3.06,21,0.32,294,11,4,44,67,7.1,471,230,114,60.9,202,21,15,238
V.LEAGUE DIVISION2 MEN 2018-19,警視庁フォートファイターズ,24,79,636,238,48,37.4,71,29,6,40.8,3.01,38,0.48,317,3,13,55,83,7.3,378,176,97,59.4,238,38,16,292
レギュラーラウンド,警視庁フォートファイターズ,24,79,636,238,48,37.4,71,29,6,40.8,3.01,38,0.48,317,3,13,55,83,7.3,378,176,97,59.4,238,38,16,292
Ｖ・チャレンジリーグⅠ男子 2017/18,警視庁フォートファイターズ,21,83,738,313,40,42.4,110,37,13,33.6,3.77,47,0.57,340,17,9,45,78,10.1,536,276,137,64.3,313,47,26,386
レギュラーラウンド,警視庁フォートファイターズ,21,83,738,313,40,42.4,110,37,13,33.6,3.77,47,0.57,340,17,9,45,78,10.1,536,276,137,64.3,313,47,26,386
Ｖ・チャレンジリーグⅠ男子 2016/17,警視庁フォートファイターズ,21,75,822,348,79,42.3,328,135,39,41.2,4.64,19,0.25,266,5,6,43,105,13.6,35,24,0,68.6,348,19,11,378
レギュラーラウンド,警視庁フォートファイターズ,21,75,822,348,79,42.3,328,135,39,41.2,4.64,19,0.25,266,5,6,43,105,13.6,35,24,0,68.6,348,19,11,378
チャレンジリーグ入替戦男子2016/17,,2,6,51,29,5,56.9,14,8,1,57.1,4.83,5,0.83,17,0,0,4,5,7.4,0,0,0,-,29,5,0,34
チャレンジマッチ,,2,6,51,29,5,56.9,14,8,1,57.1,4.83,5,0.83,17,0,0,4,5,7.4,0,0,0,-,29,5,0,34
Ｖ・チャレンジリーグⅠ男子 2015/16,警視庁フォートファイターズ,21,75,503,195,39,38.8,56,19,10,33.9,2.60,38,0.51,311,7,17,45,119,16.2,469,309,0,65.9,195,38,24,257
レギュラーラウンド,警視庁フォートファイターズ,21,75,503,195,39,38.8,56,19,10,33.9,2.60,38,0.51,311,7,17,45,119,16.2,469,309,0,65.9,195,38,24,257
Ｖ・チャレンジリーグ男子 2014/15,警視庁フォートファイターズ,22,74,546,253,32,46.3,91,34,7,37.4,3.42,40,0.54,303,8,18,52,91,14.9,448,301,0,67.2,253,40,26,319
レギュラーラウンド,警視庁フォートファイターズ,22,74,546,253,32,46.3,91,34,7,37.4,3.42,40,0.54,303,8,18,52,91,14.9,448,301,0,67.2,253,40,26,319
Ｖ・チャレンジリーグ男子 2013/14,警視庁フォートファイターズ,20,77,571,257,42,45.0,77,30,10,39.0,3.34,27,0.35,318,11,15,57,124,17.0,533,373,0,70.0,257,27,26,310
レギュラーラウンド,警視庁フォートファイターズ,20,77,571,257,42,45.0,77,30,10,39.0,3.34,27,0.35,318,11,15,57,124,17.0,533,373,0,70.0,257,27,26,310
チャレンジマッチ男子2013/14,警視庁フォートファイターズ,2,6,52,20,2,38.5,10,4,0,40.0,3.33,0,-,22,1,0,3,9,14.8,44,29,0,65.9,20,0,1,21
チャレンジマッチ,警視庁フォートファイターズ,2,6,52,20,2,38.5,10,4,0,40.0,3.33,0,-,22,1,0,3,9,14.8,44,29,0,65.9,20,0,1,21
Ｖ・チャレンジリーグ男子 2012/13,警視庁フォートファイターズ,20,63,37,16,6,43.2,7,3,3,42.9,0.25,4,0.06,118,4,5,20,50,17.4,32,15,0,46.9,16,4,9,29
レギュラーラウンド,警視庁フォートファイターズ,20,63,37,16,6,43.2,7,3,3,42.9,0.25,4,0.06,118,4,5,20,50,17.4,32,15,0,46.9,16,4,9,29
Ｖ・チャレンジリーグ男子 2011/12,警視庁フォートファイターズ,9,17,72,28,9,38.9,10,0,3,0.0,1.65,2,0.12,46,1,1,12,11,9.9,52,34,0,65.4,28,2,2,32
レギュラーラウンド,警視庁フォートファイターズ,7,17,72,28,9,38.9,10,0,3,0.0,1.65,2,0.12,46,1,1,12,11,9.9,52,34,0,65.4,28,2,2,32
上位リーグ,警視庁フォートファイターズ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグ男子 2010/11,警視庁フォートファイターズ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,警視庁フォートファイターズ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,178,609,4416,1850,336,41.9,846,319,106,37.7,3.04,236,0.39,2313,67,88,373,728,10.5,2954,1738,348,64.7,1850,236,155,2241
通算,,184,621,4519,1899,343,42.0,870,331,107,38.0,3.06,241,0.39,2352,68,88,380,742,10.5,2998,1767,348,64.7,1899,241,156,2296
