大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,警視庁フォートファイターズ,21,75,443,171,45,38.6,34,6,6,17.6,2.28,22,0.29,243,6,7,45,87,9.7,423,194,103,58.0,171,22,13,206
レギュラーラウンド,警視庁フォートファイターズ,21,75,443,171,45,38.6,34,6,6,17.6,2.28,22,0.29,243,6,7,45,87,9.7,423,194,103,58.0,171,22,13,206
V.LEAGUE DIVISION2 MEN 2018-19,警視庁フォートファイターズ,21,23,3,0,0,0.0,0,0,0,-,-,0,-,49,2,2,16,9,4.6,0,0,0,-,0,0,4,4
レギュラーラウンド,警視庁フォートファイターズ,21,23,3,0,0,0.0,0,0,0,-,-,0,-,49,2,2,16,9,4.6,0,0,0,-,0,0,4,4
Ｖ・チャレンジリーグⅠ男子 2017/18,警視庁フォートファイターズ,21,84,20,12,0,60.0,0,0,0,-,0.14,23,0.27,399,12,14,62,139,11.3,7,1,1,21.4,12,23,26,61
レギュラーラウンド,警視庁フォートファイターズ,21,84,20,12,0,60.0,0,0,0,-,0.14,23,0.27,399,12,14,62,139,11.3,7,1,1,21.4,12,23,26,61
Ｖ・チャレンジリーグⅠ男子 2016/17,警視庁フォートファイターズ,21,84,29,17,0,58.6,0,0,0,-,0.20,21,0.25,368,12,13,81,142,15.7,10,0,0,0.0,17,21,25,63
レギュラーラウンド,警視庁フォートファイターズ,21,84,29,17,0,58.6,0,0,0,-,0.20,21,0.25,368,12,13,81,142,15.7,10,0,0,0.0,17,21,25,63
チャレンジリーグ入替戦男子2016/17,,2,6,2,0,0,0.0,2,0,0,0.0,-,0,-,32,0,0,6,10,7.8,1,0,0,0.0,0,0,0,0
チャレンジマッチ,,2,6,2,0,0,0.0,2,0,0,0.0,-,0,-,32,0,0,6,10,7.8,1,0,0,0.0,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2015/16,警視庁フォートファイターズ,21,77,29,12,2,41.4,0,0,0,-,0.16,15,0.19,359,4,18,53,163,16.5,5,0,0,0.0,12,15,22,49
レギュラーラウンド,警視庁フォートファイターズ,21,77,29,12,2,41.4,0,0,0,-,0.16,15,0.19,359,4,18,53,163,16.5,5,0,0,0.0,12,15,22,49
Ｖ・チャレンジリーグ男子 2014/15,警視庁フォートファイターズ,22,75,14,7,3,50.0,1,0,0,0.0,0.09,24,0.32,373,11,22,71,149,17.7,3,0,0,0.0,7,24,33,64
レギュラーラウンド,警視庁フォートファイターズ,22,75,14,7,3,50.0,1,0,0,0.0,0.09,24,0.32,373,11,22,71,149,17.7,3,0,0,0.0,7,24,33,64
Ｖ・チャレンジリーグ男子 2013/14,警視庁フォートファイターズ,20,77,22,14,1,63.6,0,0,0,-,0.18,22,0.29,383,10,11,52,197,17.8,3,0,0,0.0,14,22,21,57
レギュラーラウンド,警視庁フォートファイターズ,20,77,22,14,1,63.6,0,0,0,-,0.18,22,0.29,383,10,11,52,197,17.8,3,0,0,0.0,14,22,21,57
チャレンジマッチ男子2013/14,警視庁フォートファイターズ,2,6,4,0,1,0.0,0,0,0,-,-,0,-,22,0,0,6,9,10.2,1,0,0,0.0,0,0,0,0
チャレンジマッチ,警視庁フォートファイターズ,2,6,4,0,1,0.0,0,0,0,-,-,0,-,22,0,0,6,9,10.2,1,0,0,0.0,0,0,0,0
Ｖ・チャレンジリーグ男子 2012/13,警視庁フォートファイターズ,20,71,504,232,51,46.0,23,11,3,47.8,3.27,16,0.23,281,6,8,55,124,15.4,437,248,0,56.8,232,16,14,262
