大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,警視庁フォートファイターズ,21,37,56,22,6,39.3,23,7,4,30.4,0.59,0,-,59,0,0,5,12,3.0,0,0,0,-,22,0,0,22
レギュラーラウンド,警視庁フォートファイターズ,21,37,56,22,6,39.3,23,7,4,30.4,0.59,0,-,59,0,0,5,12,3.0,0,0,0,-,22,0,0,22
V.LEAGUE DIVISION2 MEN 2018-19,警視庁フォートファイターズ,24,77,502,217,43,43.2,150,54,19,36.0,2.82,16,0.21,252,1,4,12,54,6.2,1,1,0,100.0,217,16,5,238
レギュラーラウンド,警視庁フォートファイターズ,24,77,502,217,43,43.2,150,54,19,36.0,2.82,16,0.21,252,1,4,12,54,6.2,1,1,0,100.0,217,16,5,238
Ｖ・チャレンジリーグⅠ男子 2017/18,警視庁フォートファイターズ,21,6,0,0,0,-,0,0,0,-,-,0,-,7,0,0,1,0,-3.6,0,0,0,-,0,0,0,0
レギュラーラウンド,警視庁フォートファイターズ,21,6,0,0,0,-,0,0,0,-,-,0,-,7,0,0,1,0,-3.6,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2016/17,警視庁フォートファイターズ,21,38,56,18,4,32.1,15,2,4,13.3,0.47,3,0.08,73,1,2,6,27,12.8,0,0,0,-,18,3,3,24
レギュラーラウンド,警視庁フォートファイターズ,21,38,56,18,4,32.1,15,2,4,13.3,0.47,3,0.08,73,1,2,6,27,12.8,0,0,0,-,18,3,3,24
チャレンジリーグ入替戦男子2016/17,,2,3,0,0,0,-,0,0,0,-,-,0,-,9,0,0,1,2,5.6,0,0,0,-,0,0,0,0
チャレンジマッチ,,2,3,0,0,0,-,0,0,0,-,-,0,-,9,0,0,1,2,5.6,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,87,158,614,257,53,41.9,188,63,27,33.5,1.63,19,0.12,391,2,6,24,93,6.5,1,1,0,100.0,257,19,8,284
通算,,89,161,614,257,53,41.9,188,63,27,33.5,1.60,19,0.12,400,2,6,25,95,6.4,1,1,0,100.0,257,19,8,284
