大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,警視庁フォートファイターズ,21,53,0,0,0,-,0,0,0,-,-,0,-,6,0,0,0,1,4.2,4,1,1,37.5,0,0,0,0
レギュラーラウンド,警視庁フォートファイターズ,21,53,0,0,0,-,0,0,0,-,-,0,-,6,0,0,0,1,4.2,4,1,1,37.5,0,0,0,0
V.LEAGUE DIVISION2 MEN 2018-19,警視庁フォートファイターズ,24,98,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,816,315,249,53.9,0,0,0,0
レギュラーラウンド,警視庁フォートファイターズ,24,98,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,816,315,249,53.9,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2017/18,警視庁フォートファイターズ,21,5,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,34,14,11,57.4,0,0,0,0
レギュラーラウンド,警視庁フォートファイターズ,21,5,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,34,14,11,57.4,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2016/17,警視庁フォートファイターズ,21,46,0,0,0,-,0,0,0,-,-,0,-,56,0,0,1,20,8.9,39,21,0,53.8,0,0,0,0
レギュラーラウンド,警視庁フォートファイターズ,21,46,0,0,0,-,0,0,0,-,-,0,-,56,0,0,1,20,8.9,39,21,0,53.8,0,0,0,0
チャレンジリーグ入替戦男子2016/17,,2,3,0,0,0,-,0,0,0,-,-,0,-,5,0,0,0,0,0.0,0,0,0,-,0,0,0,0
チャレンジマッチ,,2,3,0,0,0,-,0,0,0,-,-,0,-,5,0,0,0,0,0.0,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,87,202,0,0,0,-,0,0,0,-,-,0,-,62,0,0,1,21,8.1,893,351,261,53.9,0,0,0,0
通算,,89,205,0,0,0,-,0,0,0,-,-,0,-,67,0,0,1,21,7.5,893,351,261,53.9,0,0,0,0
