大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,警視庁フォートファイターズ,21,51,133,65,12,48.9,0,0,0,-,1.27,33,0.65,147,1,1,13,32,4.6,2,1,1,75.0,65,33,2,100
レギュラーラウンド,警視庁フォートファイターズ,21,51,133,65,12,48.9,0,0,0,-,1.27,33,0.65,147,1,1,13,32,4.6,2,1,1,75.0,65,33,2,100
V.LEAGUE DIVISION2 MEN 2018-19,警視庁フォートファイターズ,24,37,92,34,14,37.0,0,0,0,-,0.92,28,0.76,96,1,0,11,19,3.1,4,2,2,75.0,34,28,1,63
レギュラーラウンド,警視庁フォートファイターズ,24,37,92,34,14,37.0,0,0,0,-,0.92,28,0.76,96,1,0,11,19,3.1,4,2,2,75.0,34,28,1,63
Ｖ・チャレンジリーグⅠ男子 2017/18,警視庁フォートファイターズ,21,84,270,137,13,50.7,0,0,0,-,1.63,57,0.68,213,1,2,12,34,4.0,6,2,2,50.0,137,57,3,197
レギュラーラウンド,警視庁フォートファイターズ,21,84,270,137,13,50.7,0,0,0,-,1.63,57,0.68,213,1,2,12,34,4.0,6,2,2,50.0,137,57,3,197
Ｖ・チャレンジリーグⅠ男子 2016/17,警視庁フォートファイターズ,21,80,265,119,19,44.9,0,0,0,-,1.49,58,0.72,139,4,3,9,51,13.8,2,0,0,0.0,119,58,7,184
レギュラーラウンド,警視庁フォートファイターズ,21,80,265,119,19,44.9,0,0,0,-,1.49,58,0.72,139,4,3,9,51,13.8,2,0,0,0.0,119,58,7,184
チャレンジリーグ入替戦男子2016/17,,2,6,18,10,0,55.6,0,0,0,-,1.67,6,1.0,13,1,1,2,4,21.5,0,0,0,-,10,6,2,18
チャレンジマッチ,,2,6,18,10,0,55.6,0,0,0,-,1.67,6,1.0,13,1,1,2,4,21.5,0,0,0,-,10,6,2,18
Ｖ・チャレンジリーグⅠ男子 2015/16,警視庁フォートファイターズ,21,77,216,96,14,44.4,1,0,0,0.0,1.25,41,0.53,186,1,2,14,42,7.0,6,4,0,66.7,96,41,3,140
レギュラーラウンド,警視庁フォートファイターズ,21,77,216,96,14,44.4,1,0,0,0.0,1.25,41,0.53,186,1,2,14,42,7.0,6,4,0,66.7,96,41,3,140
レギュラーシーズン通算,,108,329,976,451,72,46.2,1,0,0,0.0,1.37,217,0.66,781,8,8,59,178,5.9,20,9,5,57.5,451,217,16,684
通算,,110,335,994,461,72,46.4,1,0,0,0.0,1.38,223,0.67,794,9,9,61,182,6.1,20,9,5,57.5,461,223,18,702
