大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,警視庁フォートファイターズ,19,20,28,6,3,21.4,0,0,0,-,0.30,0,-,48,0,0,3,14,5.7,30,13,8,56.7,6,0,0,6
レギュラーラウンド,警視庁フォートファイターズ,19,20,28,6,3,21.4,0,0,0,-,0.30,0,-,48,0,0,3,14,5.7,30,13,8,56.7,6,0,0,6
V.LEAGUE DIVISION2 MEN 2018-19,警視庁フォートファイターズ,24,69,1,1,0,100.0,0,0,0,-,0.01,0,-,109,0,2,9,24,5.3,0,0,0,-,1,0,2,3
レギュラーラウンド,警視庁フォートファイターズ,24,69,1,1,0,100.0,0,0,0,-,0.01,0,-,109,0,2,9,24,5.3,0,0,0,-,1,0,2,3
Ｖ・チャレンジリーグⅠ男子 2016/17,警視庁フォートファイターズ,21,19,60,21,10,35.0,6,1,0,16.7,1.11,1,0.05,28,1,0,2,15,17.0,6,2,0,33.3,21,1,1,23
レギュラーラウンド,警視庁フォートファイターズ,21,19,60,21,10,35.0,6,1,0,16.7,1.11,1,0.05,28,1,0,2,15,17.0,6,2,0,33.3,21,1,1,23
チャレンジリーグ入替戦男子2016/17,,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
チャレンジマッチ,,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2015/16,警視庁フォートファイターズ,21,47,172,69,27,40.1,67,21,16,31.3,1.47,2,0.04,110,1,1,4,38,10.3,0,0,0,-,69,2,2,73
レギュラーラウンド,警視庁フォートファイターズ,21,47,172,69,27,40.1,67,21,16,31.3,1.47,2,0.04,110,1,1,4,38,10.3,0,0,0,-,69,2,2,73
レギュラーシーズン通算,,85,155,261,97,40,37.2,73,22,16,30.1,0.63,3,0.02,295,2,3,18,91,7.9,36,15,8,52.8,97,3,5,105
通算,,87,155,261,97,40,37.2,73,22,16,30.1,0.63,3,0.02,295,2,3,18,91,7.9,36,15,8,52.8,97,3,5,105
