大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,警視庁フォートファイターズ,21,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,警視庁フォートファイターズ,21,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION2 MEN 2018-19,警視庁フォートファイターズ,16,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,0,0.0,0,0,0,-,0,0,0,0
レギュラーラウンド,警視庁フォートファイターズ,16,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,0,0.0,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2016/17,警視庁フォートファイターズ,11,20,62,24,6,38.7,0,0,0,-,1.20,7,0.35,57,1,3,2,25,16.9,1,0,0,0.0,24,7,4,35
レギュラーラウンド,警視庁フォートファイターズ,11,20,62,24,6,38.7,0,0,0,-,1.20,7,0.35,57,1,3,2,25,16.9,1,0,0,0.0,24,7,4,35
Ｖ・チャレンジリーグⅠ男子 2015/16,警視庁フォートファイターズ,16,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,警視庁フォートファイターズ,16,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,64,23,62,24,6,38.7,0,0,0,-,1.04,7,0.30,58,1,3,2,25,16.8,1,0,0,0.0,24,7,4,35
通算,,64,23,62,24,6,38.7,0,0,0,-,1.04,7,0.30,58,1,3,2,25,16.8,1,0,0,0.0,24,7,4,35
