試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-03-07,JTマーヴェラス,4,,橘井友香,5,□,□,□,□,■,24,6,1,25.0,20.8,1.20,0,0,0,-,0,-,11,0,0,2,4.5,10,6,1,65.0,,,,,,,,
2021-03-07,JTマーヴェラス,5,,柴田真果,5,■,■,■,■,■,3,2,0,66.7,66.7,0.40,0,0,0,-,1,0.20,16,0,0,6,9.4,0,0,0,-,,,,,,,,
2021-03-07,JTマーヴェラス,6,,田中瑞稀,5,■,■,■,■,■,52,22,3,42.3,36.5,4.40,2,1,0,50.0,1,0.20,18,1,5,1,0.0,31,11,6,45.2,,,,,,,,
2021-03-07,JTマーヴェラス,7,,ヌクジャンタットダオ,5,■,■,■,■,■,17,6,1,35.3,29.4,1.20,1,0,0,0.0,1,0.20,10,0,1,4,7.5,0,0,0,-,,,,,,,,
2021-03-07,JTマーヴェラス,9,,榊原菜那,2,nan,nan,nan,□,■,2,0,0,0.0,0.0,-,0,0,0,-,2,1.00,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-03-07,JTマーヴェラス,11,L,目黒優佳,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,10,4,85.7,,,,,,,,
2021-03-07,JTマーヴェラス,12,,深萱知代,3,□,□,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,6,0,0,2,8.3,2,2,0,100.0,,,,,,,,
2021-03-07,JTマーヴェラス,13,,西川有喜,5,■,■,■,■,■,37,14,1,37.8,35.1,2.80,8,2,0,25.0,3,0.60,12,1,1,6,18.8,0,0,0,-,,,,,,,,
2021-03-07,JTマーヴェラス,14,,ヒックマンジャスティス,4,■,■,■,■,nan,16,6,5,37.5,6.2,1.50,2,1,1,50.0,4,1.00,12,1,2,2,8.3,28,17,4,67.9,,,,,,,,
2021-03-07,JTマーヴェラス,16,,和田由紀子,1,nan,nan,nan,□,nan,6,1,0,16.7,16.7,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-03-07,JTマーヴェラス,17,,神田さくら,3,■,■,■,nan,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,0,-,11,1,1,3,13.6,1,1,0,100.0,,,,,,,,
2021-03-07,JTマーヴェラス,18,,橋本梨紗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-07,JTマーヴェラス,19,,高橋茉莉奈,2,nan,nan,□,■,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-,,,,,,,,
2021-03-07,JTマーヴェラス,20,,西崎愛菜,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-03-07,JTマーヴェラス,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,161,59,11,36.6,29.8,11.80,13,4,1,30.8,12,2.40,105,4,11,27,7.6,86,47,15,63.4,171,65,13,38.0,5,1.00,5.4,55.4
