試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-03-06,JTマーヴェラス,4,,橘井友香,4,□,□,□,■,nan,21,8,0,38.1,38.1,2.00,0,0,0,-,0,-,10,1,1,6,22.5,0,0,0,-,,,,,,,,
2021-03-06,JTマーヴェラス,5,,柴田真果,4,■,■,■,■,nan,2,2,0,100.0,100.0,0.50,0,0,0,-,1,0.25,12,0,2,2,0.0,0,0,0,-,,,,,,,,
2021-03-06,JTマーヴェラス,6,,田中瑞稀,4,■,■,■,■,nan,44,17,1,38.6,36.4,4.25,4,2,0,50.0,1,0.25,12,0,1,3,4.2,17,7,6,58.8,,,,,,,,
2021-03-06,JTマーヴェラス,7,,ヌクジャンタットダオ,4,■,■,■,■,nan,24,14,1,58.3,54.2,3.50,0,0,0,-,3,0.75,17,1,0,9,19.1,0,0,0,-,,,,,,,,
2021-03-06,JTマーヴェラス,9,,榊原菜那,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,JTマーヴェラス,11,L,目黒優佳,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,5,6,57.1,,,,,,,,
2021-03-06,JTマーヴェラス,12,,深萱知代,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,2,0,2,50.0,,,,,,,,
2021-03-06,JTマーヴェラス,13,,西川有喜,4,■,■,■,□,nan,37,17,0,45.9,45.9,4.25,6,3,0,50.0,0,-,4,0,0,2,12.5,1,0,0,0.0,,,,,,,,
2021-03-06,JTマーヴェラス,14,,ヒックマンジャスティス,4,■,■,■,■,nan,32,8,1,25.0,21.9,2.00,3,1,1,33.3,1,0.25,14,0,0,3,5.4,42,21,13,65.5,,,,,,,,
2021-03-06,JTマーヴェラス,16,,和田由紀子,2,nan,nan,□,□,nan,4,1,0,25.0,25.0,0.50,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,,,,,,,,
2021-03-06,JTマーヴェラス,17,,神田さくら,2,nan,nan,□,■,nan,4,2,0,50.0,50.0,1.00,0,0,0,-,0,-,8,0,0,1,3.1,0,0,0,-,,,,,,,,
2021-03-06,JTマーヴェラス,18,,橋本梨紗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,JTマーヴェラス,19,,高橋茉莉奈,3,■,■,■,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,2,0.67,8,0,1,1,0.0,0,0,0,-,,,,,,,,
2021-03-06,JTマーヴェラス,20,,西崎愛菜,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0,0,-,,,,,,,,
2021-03-06,JTマーヴェラス,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,172,69,3,40.1,38.4,17.25,13,6,1,46.2,8,2.00,94,2,7,29,8.0,76,33,27,61.2,163,55,8,33.7,11,2.75,5.1,54.1
