名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
ジルソンベルナルド,2002-02,サントリーサンバーズ,16,14,23,302,176,29,58.3,48.7,122,72,13,10,114,19,34,44,0,0,0,205,59.0,7.65,0.43,18.9,
ジルソンベルナルド,2002-03,サントリーサンバーズ,16,6,7,89,49,10,55.1,43.8,32,17,2,4,26,2,11,9,0,0,0,55,53.1,7.0,0.57,5.8,
ダジルバカルロス,2001-12,東レアローズ,9,48,14,130,67,17,51.5,38.5,44,21,8,10,47,3,14,4,3,0,0,80,47.7,4.79,0.71,1.1,0.0
ダジルバカルロス,2002-01,東レアローズ,9,5,22,218,98,18,45.0,36.7,82,33,10,13,75,3,16,14,1,0,0,114,40.2,4.45,0.59,3.3,0.0
ダジルバカルロス,2002-02,東レアローズ,9,14,27,266,115,28,43.2,32.7,100,48,13,14,101,3,13,16,10,4,0,132,48.0,4.26,0.52,3.7,40.0
ダジルバカルロス,2002-03,東レアローズ,9,6,8,66,32,5,48.5,40.9,22,10,1,3,25,0,5,1,5,5,0,35,45.5,4.0,0.38,-4.0,100.0
ビデンクールナウベルチ,2001-12,パナソニックパンサーズ,16,24,9,57,23,5,40.4,31.6,13,3,1,7,32,0,9,9,56,47,0,30,23.1,2.56,0.78,0.0,83.9
ビデンクールナウベルチ,2002-01,パナソニックパンサーズ,16,7,26,181,84,10,46.4,40.9,33,16,4,12,134,11,18,50,195,155,0,107,48.5,3.23,0.46,14.2,79.5
ビデンクールナウベルチ,2002-02,パナソニックパンサーズ,16,14,27,172,78,14,45.3,37.2,22,10,4,9,111,3,26,44,236,181,0,90,45.5,2.89,0.33,6.8,76.7
ビデンクールナウベルチ,2002-03,パナソニックパンサーズ,16,3,4,22,10,2,45.5,36.4,3,1,0,1,17,0,2,8,26,18,0,11,33.3,2.5,0.25,8.8,69.2
ベアードデビッド,2001-12,日立国分トルメンタ,15,36,9,67,18,7,26.9,16.4,8,4,1,2,25,1,6,7,41,34,0,21,50.0,2.0,0.22,5.0,82.9
ベアードデビッド,2002-01,日立国分トルメンタ,15,6,24,154,69,9,44.8,39.0,17,8,2,10,89,2,13,19,106,76,0,81,47.1,2.88,0.42,3.9,71.7
ベアードデビッド,2002-02,日立国分トルメンタ,15,14,26,159,66,12,41.5,34.0,16,5,3,12,94,1,16,10,139,109,0,79,31.2,2.54,0.46,-0.5,78.4
ベアードデビッド,2002-03,日立国分トルメンタ,15,6,8,44,18,6,40.9,27.3,5,2,1,4,28,1,2,3,37,28,0,23,40.0,2.25,0.5,4.5,75.7
ロドリゲスアンデルソン,2001-12,NECブルーロケッツ,18,60,19,174,103,12,59.2,52.3,67,41,4,9,69,6,30,16,4,4,0,118,61.2,5.42,0.47,3.6,100.0
ロドリゲスアンデルソン,2002-01,NECブルーロケッツ,18,4,15,157,90,18,57.3,45.9,70,32,13,11,69,6,19,31,8,5,0,107,45.7,6.0,0.73,13.0,62.5
ロドリゲスアンデルソン,2002-02,NECブルーロケッツ,18,12,27,299,159,32,53.2,42.5,121,58,19,19,104,10,36,28,6,1,0,188,47.9,5.89,0.7,7.7,16.7
ロドリゲスアンデルソン,2002-03,NECブルーロケッツ,18,9,10,79,43,6,54.4,46.8,33,19,1,6,37,4,15,13,3,2,0,53,57.6,4.3,0.6,9.5,66.7
上田芳裕,2002-01,サントリーサンバーズ,9,3,4,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
上田芳裕,2002-02,サントリーサンバーズ,9,2,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
上田芳裕,2002-03,サントリーサンバーズ,9,6,5,3,1,0,33.3,33.3,0,0,0,0,10,1,2,2,0,0,0,2,,0.2,0.0,10.0,
下村英士,2001-12,JTサンダーズ,16,60,11,0,0,0,,,0,0,0,0,14,0,0,3,0,0,0,0,,0.0,0.0,5.4,
下村英士,2002-01,JTサンダーズ,16,4,6,0,0,0,,,0,0,0,0,8,0,0,1,0,0,0,0,,0.0,0.0,3.1,
下村英士,2002-02,JTサンダーズ,16,14,14,3,0,0,0.0,0.0,0,0,0,1,25,0,1,1,0,0,0,1,,0.0,0.07,0.0,
下村英士,2002-03,JTサンダーズ,16,6,4,1,0,0,0.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,,0.0,0.0,0.0,
下田悟,2001-12,JTサンダーズ,7,60,4,4,1,0,25.0,25.0,0,0,0,0,4,1,2,0,9,4,0,2,,0.25,0.0,12.5,44.4
下田悟,2002-01,JTサンダーズ,7,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
下田悟,2002-02,JTサンダーズ,7,14,18,72,30,5,41.7,34.7,1,0,0,3,49,1,7,7,148,100,0,34,0.0,1.67,0.17,2.0,67.6
下田悟,2002-03,JTサンダーズ,7,6,9,37,14,5,37.8,24.3,0,0,0,1,31,1,3,3,77,60,0,16,,1.56,0.11,3.2,77.9
中垣内祐一,2002-01,堺ブレイザーズ,4,2,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
中垣内祐一,2002-02,堺ブレイザーズ,4,8,13,87,38,5,43.7,37.9,28,10,2,5,35,0,3,3,18,13,0,43,35.7,2.92,0.38,0.0,72.2
中垣内祐一,2002-03,堺ブレイザーズ,4,9,6,22,5,2,22.7,13.6,3,1,0,2,7,0,2,0,3,1,0,7,33.3,0.83,0.33,-7.1,33.3
中川一,2001-12,NTT西日本レグルス,1,24,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
中川一,2002-01,NTT西日本レグルス,1,7,23,55,32,4,58.2,50.9,0,0,0,9,53,3,11,11,7,5,0,44,,1.39,0.39,5.7,71.4
中川一,2002-02,NTT西日本レグルス,1,18,30,35,18,0,51.4,51.4,1,1,0,7,33,1,8,3,0,0,0,26,100.0,0.6,0.23,-0.8,
丸山利明,2001-12,旭化成スパーキッズ,9,48,14,80,35,4,43.8,38.8,21,5,1,7,62,1,9,13,69,55,0,43,23.8,2.5,0.5,3.2,79.7
丸山利明,2002-01,旭化成スパーキッズ,9,5,18,101,57,3,56.4,53.5,14,7,2,7,73,4,14,18,99,73,0,68,50.0,3.17,0.39,6.8,73.7
丸山利明,2002-02,旭化成スパーキッズ,9,14,27,126,57,12,45.2,35.7,18,8,3,5,98,2,15,16,152,115,0,64,44.4,2.11,0.19,2.3,75.7
丸山利明,2002-03,旭化成スパーキッズ,9,6,7,42,20,5,47.6,35.7,8,1,2,2,26,1,5,3,28,27,0,23,12.5,2.86,0.29,1.9,96.4
久保尚志,2002-03,パナソニックパンサーズ,11,6,9,0,0,0,,,0,0,0,0,13,1,4,4,5,1,0,1,,0.0,0.0,7.7,20.0
五十里朗,2001-12,NTT西日本レグルス,15,24,8,15,6,0,40.0,40.0,0,0,0,6,18,0,1,3,0,0,0,12,,0.75,0.75,2.8,
五十里朗,2002-01,NTT西日本レグルス,15,7,18,8,3,1,37.5,25.0,0,0,0,1,3,0,0,0,0,0,0,4,,0.17,0.06,0.0,
五十里朗,2002-02,NTT西日本レグルス,15,18,31,74,41,2,55.4,52.7,1,0,0,10,69,0,6,7,18,15,0,51,0.0,1.32,0.32,0.4,83.3
井上譲,2001-12,日立国分トルメンタ,16,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
今井啓介,2002-02,パナソニックパンサーズ,4,6,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
伊勢隆一,2001-12,JTサンダーズ,14,60,19,35,18,4,51.4,40.0,0,0,0,7,57,1,5,8,0,0,0,26,,0.95,0.37,3.1,
伊勢隆一,2002-01,JTサンダーズ,14,4,6,6,4,0,66.7,66.7,0,0,0,4,13,0,0,1,0,0,0,8,,0.67,0.67,1.9,
伊勢隆一,2002-02,JTサンダーズ,14,6,4,3,1,1,33.3,0.0,0,0,0,0,11,0,1,2,0,0,0,1,,0.25,0.0,2.3,
伊勢隆一,2002-03,JTサンダーズ,14,6,3,0,0,0,,,0,0,0,3,8,0,0,1,0,0,0,3,,0.0,1.0,3.1,
伊藤信博,2001-12,堺ブレイザーズ,15,24,3,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,0,,0.0,0.0,-8.3,
伊藤信博,2002-01,堺ブレイザーズ,15,7,22,41,20,3,48.8,41.5,1,1,0,17,85,6,14,23,1,0,0,43,100.0,0.91,0.77,9.7,0.0
伊藤信博,2002-02,堺ブレイザーズ,15,10,9,22,9,1,40.9,36.4,0,0,0,5,21,0,8,2,0,0,0,14,,1.0,0.56,-7.1,
伊藤信博,2002-03,堺ブレイザーズ,15,9,2,0,0,0,,,0,0,0,0,4,1,1,1,0,0,0,1,,0.0,0.0,25.0,
佐々木太一,2001-12,サントリーサンバーズ,2,36,14,37,18,3,48.6,40.5,0,0,0,11,57,0,9,7,1,1,0,29,,1.29,0.79,-0.9,100.0
佐々木太一,2002-01,サントリーサンバーズ,2,6,21,72,45,3,62.5,58.3,1,1,0,5,78,2,17,16,3,1,0,52,100.0,2.14,0.24,2.2,33.3
佐々木太一,2002-02,サントリーサンバーズ,2,14,23,75,52,4,69.3,64.0,0,0,0,13,92,5,17,29,2,0,0,70,,2.26,0.57,8.7,0.0
佐々木太一,2002-03,サントリーサンバーズ,2,6,9,20,15,1,75.0,70.0,0,0,0,2,36,0,5,9,4,3,0,17,,1.67,0.22,2.8,75.0
佐藤宝男,2001-12,NECブルーロケッツ,16,60,3,17,9,1,52.9,47.1,2,1,1,0,15,0,1,4,14,11,0,9,50.0,3.0,0.0,5.0,78.6
佐藤宝男,2002-01,NECブルーロケッツ,16,4,4,19,6,2,31.6,21.1,3,1,1,1,10,0,1,1,14,7,0,7,33.3,1.5,0.25,0.0,50.0
佐藤宝男,2002-02,NECブルーロケッツ,16,6,2,8,5,1,62.5,50.0,0,0,0,1,6,0,1,0,6,2,0,6,,2.5,0.5,-4.2,33.3
佐藤宝男,2002-03,NECブルーロケッツ,16,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
倉内哲,2001-12,富士フイルム・プラネッツ,15,48,2,4,3,0,75.0,75.0,0,0,0,0,6,0,0,1,0,0,0,3,,1.5,0.0,4.2,
倉内哲,2002-01,富士フイルム・プラネッツ,15,5,2,3,2,0,66.7,66.7,0,0,0,0,3,0,1,0,0,0,0,2,,1.0,0.0,-8.3,
倉内哲,2002-02,富士フイルム・プラネッツ,15,18,8,26,14,2,53.8,46.2,0,0,0,2,24,0,1,3,0,0,0,16,,1.75,0.25,2.1,
八代昌之,2001-12,日立国分トルメンタ,12,36,9,0,0,0,,,0,0,0,0,0,0,0,0,56,35,0,0,,0.0,0.0,,62.5
八代昌之,2002-01,日立国分トルメンタ,12,6,24,0,0,0,,,0,0,0,0,0,0,0,0,191,126,0,0,,0.0,0.0,,66.0
八代昌之,2002-02,日立国分トルメンタ,12,14,26,0,0,0,,,0,0,0,0,0,0,0,0,230,165,0,0,,0.0,0.0,,71.7
八代昌之,2002-03,日立国分トルメンタ,12,6,8,0,0,0,,,0,0,0,0,0,0,0,0,69,57,0,0,,0.0,0.0,,82.6
其田大輔,2001-12,NTT西日本レグルス,2,24,6,0,0,0,,,0,0,0,0,7,0,2,1,0,0,0,0,,0.0,0.0,-3.6,
其田大輔,2002-01,NTT西日本レグルス,2,7,17,0,0,0,,,0,0,0,0,32,0,2,9,0,0,0,0,,0.0,0.0,5.5,
其田大輔,2002-02,NTT西日本レグルス,2,16,17,3,1,1,33.3,0.0,0,0,0,0,43,0,2,4,0,0,0,1,,0.06,0.0,1.2,
前田悟,2001-12,NTT西日本レグルス,5,24,8,9,7,0,77.8,77.8,0,0,0,2,24,1,9,7,0,0,0,10,,0.88,0.25,2.1,
前田悟,2002-01,NTT西日本レグルス,5,7,23,18,10,2,55.6,44.4,1,0,1,8,67,4,20,17,1,0,0,22,0.0,0.43,0.35,4.9,0.0
前田悟,2002-02,NTT西日本レグルス,5,18,23,14,9,2,64.3,50.0,0,0,0,5,64,2,14,19,2,1,0,16,,0.39,0.22,5.1,50.0
加々見安洋,2002-02,NTT西日本レグルス,16,2,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
加藤陽一,2001-12,東レアローズ,3,48,14,80,33,5,41.2,35.0,23,9,1,5,59,5,8,12,55,41,0,43,39.1,2.36,0.36,10.2,74.5
加藤陽一,2002-01,東レアローズ,3,5,22,119,53,16,44.5,31.1,29,14,4,0,80,3,9,32,80,52,0,56,48.3,2.41,0.0,10.9,65.0
加藤陽一,2002-02,東レアローズ,3,14,26,163,78,8,47.9,42.9,34,16,1,11,88,8,12,17,109,80,0,97,47.1,3.0,0.42,10.5,73.4
加藤陽一,2002-03,東レアローズ,3,6,8,65,38,3,58.5,53.8,8,5,1,4,28,0,5,3,26,23,0,42,62.5,4.75,0.5,-1.8,88.5
北川祐介,2001-12,パナソニックパンサーズ,9,24,9,32,20,3,62.5,53.1,1,0,0,8,25,1,4,6,2,2,0,29,0.0,2.22,0.89,6.0,100.0
北川祐介,2002-01,パナソニックパンサーズ,9,7,26,89,56,6,62.9,56.2,0,0,0,18,66,1,11,11,3,1,0,75,,2.15,0.69,1.5,33.3
北川祐介,2002-02,パナソニックパンサーズ,9,14,27,90,53,5,58.9,53.3,1,0,0,30,69,3,4,12,4,3,0,86,0.0,1.96,1.11,7.2,75.0
北川祐介,2002-03,パナソニックパンサーズ,9,6,9,20,12,1,60.0,55.0,0,0,0,2,17,1,3,3,1,1,0,15,,1.33,0.22,5.9,100.0
千葉進也,2001-12,堺ブレイザーズ,6,24,4,23,11,3,47.8,34.8,3,0,2,2,13,1,1,2,23,21,0,14,0.0,2.75,0.5,9.6,91.3
千葉進也,2002-01,堺ブレイザーズ,6,7,23,180,89,14,49.4,41.7,34,10,4,9,78,4,8,28,115,61,0,102,29.4,3.87,0.39,11.5,53.0
千葉進也,2002-02,堺ブレイザーズ,6,12,18,118,63,10,53.4,44.9,33,22,2,5,48,2,10,10,30,24,0,70,66.7,3.5,0.28,4.2,80.0
千葉進也,2002-03,堺ブレイザーズ,6,9,10,49,26,4,53.1,44.9,12,4,2,1,39,2,6,9,17,12,0,29,33.3,2.6,0.1,7.1,70.6
半田剛史,2001-12,NTT西日本レグルス,17,24,8,21,8,1,38.1,33.3,0,0,0,6,39,1,4,7,1,0,0,15,,1.0,0.75,4.5,0.0
半田剛史,2002-01,NTT西日本レグルス,17,7,24,77,38,7,49.4,40.3,1,0,0,17,88,3,7,10,11,8,0,58,0.0,1.58,0.71,4.3,72.7
半田剛史,2002-02,NTT西日本レグルス,17,18,30,90,40,9,44.4,34.4,4,1,0,15,88,0,8,20,10,7,0,55,25.0,1.33,0.5,3.4,70.0
南克幸,2001-12,旭化成スパーキッズ,23,48,14,93,47,12,50.5,37.6,41,18,9,14,53,3,7,7,1,1,0,64,43.9,3.36,1.0,5.7,100.0
南克幸,2002-01,旭化成スパーキッズ,23,5,19,77,38,4,49.4,44.2,7,3,1,11,72,2,17,16,3,3,0,51,42.9,2.0,0.58,2.4,100.0
南克幸,2002-02,旭化成スパーキッズ,23,14,28,126,62,10,49.2,41.3,22,9,4,17,116,10,21,25,10,7,0,89,40.9,2.21,0.61,9.5,70.0
南克幸,2002-03,旭化成スパーキッズ,23,6,7,29,15,1,51.7,48.3,2,1,0,7,24,1,4,3,1,1,0,23,50.0,2.14,1.0,3.1,100.0
南裕之,2001-12,旭化成スパーキッズ,5,24,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
南裕之,2002-01,旭化成スパーキッズ,5,5,11,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,1,,0.09,0.0,,
南裕之,2002-03,旭化成スパーキッズ,5,6,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
古城弘路,2002-02,NTT西日本レグルス,13,2,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
古田博幸,2001-12,旭化成スパーキッズ,15,48,9,35,12,2,34.3,28.6,0,0,0,4,25,0,0,3,49,36,0,16,,1.33,0.44,3.0,73.5
古田博幸,2002-01,旭化成スパーキッズ,15,5,7,31,16,2,51.6,45.2,2,1,0,0,26,0,3,4,45,29,0,16,50.0,2.29,0.0,1.0,64.4
古田博幸,2002-02,旭化成スパーキッズ,15,14,10,30,15,3,50.0,40.0,3,3,0,2,24,0,0,3,24,18,0,17,100.0,1.5,0.2,3.1,75.0
古田博幸,2002-03,旭化成スパーキッズ,15,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉永文幸,2002-01,富士フイルム・プラネッツ,9,5,7,0,0,0,,,0,0,0,1,20,1,0,3,0,0,0,2,,0.0,0.14,8.8,
吉永文幸,2002-02,富士フイルム・プラネッツ,9,18,4,0,0,0,,,0,0,0,1,8,0,1,2,0,0,0,1,,0.0,0.25,3.1,
吉田竜児,2001-12,旭化成スパーキッズ,12,12,3,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,0,,0.0,0.0,-8.3,
吉田竜児,2002-01,旭化成スパーキッズ,12,1,5,0,0,0,,,0,0,0,0,5,0,2,1,0,0,0,0,,0.0,0.0,-5.0,
吉田竜児,2002-02,旭化成スパーキッズ,12,2,3,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,0,,0.0,0.0,-8.3,
和田一彦,2001-12,NTT西日本レグルス,6,24,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
和田一彦,2002-01,NTT西日本レグルス,6,4,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
和田一彦,2002-02,NTT西日本レグルス,6,2,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
坂本雄一郎,2001-12,日立国分トルメンタ,3,12,2,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
坂本雄一郎,2002-01,日立国分トルメンタ,3,5,20,44,16,2,36.4,31.8,1,0,0,11,41,2,0,9,1,0,0,29,0.0,0.8,0.55,10.4,0.0
坂本雄一郎,2002-02,日立国分トルメンタ,3,14,26,69,28,3,40.6,36.2,0,0,0,12,92,0,5,14,1,1,0,40,,1.08,0.46,2.4,100.0
坂本雄一郎,2002-03,日立国分トルメンタ,3,6,8,24,12,3,50.0,37.5,1,0,0,6,18,1,1,1,1,1,0,19,0.0,1.5,0.75,5.6,100.0
増成一志,2001-12,堺ブレイザーズ,12,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
増成一志,2002-01,堺ブレイザーズ,12,7,9,0,0,0,,,0,0,0,0,31,1,2,6,0,0,0,1,,0.0,0.0,6.5,
増成一志,2002-02,堺ブレイザーズ,12,12,18,1,1,0,100.0,100.0,0,0,0,1,62,1,2,9,1,0,0,3,,0.06,0.06,4.4,0.0
増成一志,2002-03,堺ブレイザーズ,12,9,12,2,0,0,0.0,0.0,0,0,0,0,40,0,2,7,0,0,0,0,,0.0,0.0,3.1,
増村雅尚,2001-12,富士フイルム・プラネッツ,3,48,13,67,29,9,43.3,29.9,30,9,7,5,19,1,3,4,0,0,0,35,30.0,2.23,0.38,6.6,
増村雅尚,2002-01,富士フイルム・プラネッツ,3,5,16,103,46,5,44.7,39.8,39,20,1,7,32,3,7,5,10,7,0,56,51.3,2.88,0.44,7.8,70.0
増村雅尚,2002-02,富士フイルム・プラネッツ,3,18,33,230,97,16,42.2,35.2,87,43,8,10,89,2,8,15,51,30,0,109,49.4,2.94,0.3,4.2,58.8
大坪史明,2001-12,旭化成スパーキッズ,14,12,3,0,0,0,,,0,0,0,0,6,0,1,1,0,0,0,0,,0.0,0.0,0.0,
大坪史明,2002-01,旭化成スパーキッズ,14,5,19,132,74,6,56.1,51.5,47,28,3,6,76,6,11,17,2,1,0,86,59.6,3.89,0.32,9.9,50.0
大坪史明,2002-02,旭化成スパーキッズ,14,14,26,193,83,22,43.0,31.6,85,39,11,7,105,8,22,37,7,5,0,98,45.9,3.19,0.27,11.2,71.4
大坪史明,2002-03,旭化成スパーキッズ,14,6,7,50,23,2,46.0,42.0,19,9,1,1,29,2,4,6,1,1,0,26,47.4,3.29,0.14,8.6,100.0
大平啓輔,2002-01,日立国分トルメンタ,1,6,2,0,0,0,,,0,0,0,0,2,0,1,1,0,0,0,0,,0.0,0.0,0.0,
大平啓輔,2002-02,日立国分トルメンタ,1,14,7,11,5,1,45.5,36.4,0,0,0,1,10,0,0,0,15,14,0,6,,0.71,0.14,0.0,93.3
大平啓輔,2002-03,日立国分トルメンタ,1,6,5,25,7,2,28.0,20.0,0,0,0,1,14,0,0,3,30,19,0,8,,1.4,0.2,5.4,63.3
大村悟,2001-12,NECブルーロケッツ,20,60,17,5,1,2,20.0,-20.0,0,0,0,0,25,1,3,6,7,5,0,2,,0.06,0.0,7.0,71.4
大村悟,2002-01,NECブルーロケッツ,20,4,12,36,20,4,55.6,44.4,7,5,0,0,27,0,4,4,34,26,0,20,71.4,1.67,0.0,0.0,76.5
大村悟,2002-02,NECブルーロケッツ,20,12,18,81,39,12,48.1,33.3,4,0,2,6,54,2,5,11,75,50,0,47,0.0,2.17,0.33,6.5,66.7
大村悟,2002-03,NECブルーロケッツ,20,9,12,58,27,9,46.6,31.0,7,3,1,9,36,1,3,16,56,36,0,37,42.9,2.25,0.75,11.8,64.3
大森陽祐,2001-12,NECブルーロケッツ,3,60,19,0,0,0,,,0,0,0,0,0,0,0,0,91,74,0,0,,0.0,0.0,,81.3
大森陽祐,2002-01,NECブルーロケッツ,3,2,8,0,0,0,,,0,0,0,0,0,0,0,0,51,33,0,0,,0.0,0.0,,64.7
大関元樹,2001-12,NECブルーロケッツ,5,48,14,38,22,1,57.9,55.3,1,0,0,11,39,2,10,11,3,2,0,35,0.0,1.57,0.79,5.8,66.7
大関元樹,2002-01,NECブルーロケッツ,5,4,11,18,10,0,55.6,55.6,0,0,0,6,28,1,6,4,1,0,0,17,,0.91,0.55,1.8,0.0
大関元樹,2002-02,NECブルーロケッツ,5,12,17,46,27,2,58.7,54.3,0,0,0,9,32,0,6,5,4,4,0,36,,1.59,0.53,-0.8,100.0
大関元樹,2002-03,NECブルーロケッツ,5,9,8,19,11,1,57.9,52.6,0,0,0,9,18,1,3,2,1,1,0,21,,1.38,1.12,4.2,100.0
奥田晃,2001-12,NECブルーロケッツ,12,60,2,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
奥田晃,2002-01,NECブルーロケッツ,12,4,1,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
奥田晃,2002-02,NECブルーロケッツ,12,12,5,0,0,0,,,0,0,0,1,20,0,1,3,0,0,0,1,,0.0,0.2,2.5,
奥田晃,2002-03,NECブルーロケッツ,12,9,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
宇佐美大輔,2001-12,NECブルーロケッツ,21,60,19,7,3,0,42.9,42.9,1,0,0,12,64,4,21,12,0,0,0,19,0.0,0.16,0.63,2.7,
宇佐美大輔,2002-01,NECブルーロケッツ,21,4,15,12,4,2,33.3,16.7,2,0,0,5,68,3,17,23,1,0,0,12,0.0,0.27,0.33,6.6,0.0
宇佐美大輔,2002-02,NECブルーロケッツ,21,12,25,10,5,0,50.0,50.0,0,0,0,12,77,6,20,19,4,0,0,23,,0.2,0.48,7.5,0.0
宇佐美大輔,2002-03,NECブルーロケッツ,21,9,13,7,4,0,57.1,57.1,0,0,0,10,53,7,13,16,0,0,0,21,,0.31,0.77,14.6,
守屋信次郎,2002-03,サントリーサンバーズ,7,3,3,4,1,1,25.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.33,0.0,0.0,
安野忍,2001-12,日立国分トルメンタ,2,36,9,27,10,3,37.0,25.9,0,0,0,7,24,0,7,2,0,0,0,17,,1.11,0.78,-5.2,
安野忍,2002-01,日立国分トルメンタ,2,2,4,9,5,1,55.6,44.4,0,0,0,0,7,0,1,0,0,0,0,5,,1.25,0.0,-3.6,
安野忍,2002-02,日立国分トルメンタ,2,2,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
宮下雅寛,2001-12,JTサンダーズ,1,60,11,14,7,1,50.0,42.9,0,0,0,4,22,1,4,4,0,0,0,12,,0.64,0.36,4.5,
宮下雅寛,2002-01,JTサンダーズ,1,4,13,38,24,3,63.2,55.3,0,0,0,5,54,2,8,15,1,1,0,31,,1.85,0.38,6.9,100.0
宮下雅寛,2002-02,JTサンダーズ,1,14,29,55,27,3,49.1,43.6,0,0,0,17,94,5,17,18,1,1,0,49,,0.93,0.59,5.6,100.0
宮下雅寛,2002-03,JTサンダーズ,1,6,9,23,14,1,60.9,56.5,0,0,0,7,31,2,5,2,0,0,0,23,,1.56,0.78,4.0,
宮崎謙彦,2001-12,パナソニックパンサーズ,1,24,6,34,15,5,44.1,29.4,14,6,1,0,19,3,4,2,1,1,0,18,42.9,2.5,0.0,13.2,100.0
