試合日,年月,月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2018-11-10,2018-11,11,長野GaRons,1,,渡邉稜,4,■,■,■,■,,11,6,0,0.5454545454545454,0.5454545454545454,1.50,0,0,0,-,3,0.75,19,2,3,3,10.5,0,0,0,-
2018-11-10,2018-11,11,長野GaRons,2,,松橋拓也,4,■,■,■,■,,22,9,1,0.4090909090909091,0.3636363636363637,2.25,1,0,0,0.0,0,-,16,1,5,4,4.7,1,1,0,100.0
2018-11-10,2018-11,11,長野GaRons,3,,清水一生,4,■,■,■,■,,45,12,3,0.26666666666666666,0.2,3.00,0,0,0,-,1,0.25,14,2,2,5,19.6,26,14,5,63.5
2018-11-10,2018-11,11,長野GaRons,4,,藤井啓太,4,■,■,■,■,,24,8,4,0.3333333333333333,0.16666666666666666,2.00,6,1,2,16.7,1,0.25,15,0,3,7,6.7,19,9,6,63.2
2018-11-10,2018-11,11,長野GaRons,5,L,夏目真吾,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-10,2018-11,11,長野GaRons,6,,浅岡一志,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-10,2018-11,11,長野GaRons,10,,坂口舜,4,■,■,■,■,,8,2,1,0.25,0.125,0.50,0,0,0,-,1,0.25,10,1,0,5,22.5,0,0,0,-
2018-11-10,2018-11,11,長野GaRons,11,,青木宏門,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0
2018-11-10,2018-11,11,長野GaRons,14,,市川一樹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-10,2018-11,11,長野GaRons,15,,横瀬将,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-10,2018-11,11,長野GaRons,16,,北沢健,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-10,2018-11,11,長野GaRons,19,L,山田広大,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,29,21,3,77.6
2018-11-10,2018-11,11,長野GaRons,20,,鰐川怜児,4,■,■,■,■,,14,6,1,0.42857142857142855,0.35714285714285715,1.50,0,0,0,-,3,0.75,10,0,2,3,2.5,1,1,0,100.0
2018-11-10,2018-11,11,大同特殊鋼レッドスター,1,,伊澤啓生,4,■,■,■,■,,34,15,2,0.4411764705882353,0.38235294117647056,3.75,6,3,0,50.0,0,-,19,1,3,2,3.9,8,5,1,68.8
2018-11-10,2018-11,11,大同特殊鋼レッドスター,3,,久保田雅人,4,■,■,■,■,,28,11,3,0.3928571428571429,0.2857142857142857,2.75,0,0,0,-,0,-,13,1,3,2,5.8,26,16,3,67.3
2018-11-10,2018-11,11,大同特殊鋼レッドスター,4,,田中尚,4,■,■,■,■,,11,5,0,0.4545454545454545,0.4545454545454545,1.25,0,0,0,-,4,1.00,10,0,0,3,7.5,1,1,0,100.0
2018-11-10,2018-11,11,大同特殊鋼レッドスター,5,,平野晃多,2,,,□,■,,5,2,0,0.4,0.4,1.00,0,0,0,-,1,0.50,5,0,0,1,5.0,1,1,0,100.0
2018-11-10,2018-11,11,大同特殊鋼レッドスター,8,,藤元公貴,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-10,2018-11,11,大同特殊鋼レッドスター,9,,長谷川優太,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,2,0.50,16,1,2,0,3.1,0,0,0,-
2018-11-10,2018-11,11,大同特殊鋼レッドスター,10,,二五田大輔,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2018-11-10,2018-11,11,大同特殊鋼レッドスター,11,L,嶋田希隆,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,34,22,5,72.1
2018-11-10,2018-11,11,大同特殊鋼レッドスター,14,,森田貴秀,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-10,2018-11,11,大同特殊鋼レッドスター,16,,川口一貴,3,■,■,■,,,6,3,0,0.5,0.5,1.00,0,0,0,-,1,0.33,10,0,1,2,2.5,0,0,0,-
2018-11-10,2018-11,11,大同特殊鋼レッドスター,17,,舩倉拓登,2,,□,,□,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-
2018-11-10,2018-11,11,大同特殊鋼レッドスター,18,,寺尾壮太,2,,□,,□,,1,0,0,0.0,0.0,-,0,0,0,-,1,0.50,0,0,0,0,-,0,0,0,-
2018-11-10,2018-11,11,大同特殊鋼レッドスター,19,,宮原博明,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-10,2018-11,11,大同特殊鋼レッドスター,20,,木村拓哉,4,■,■,■,■,,31,11,2,0.3548387096774194,0.2903225806451613,2.75,12,5,0,41.7,2,0.50,18,1,1,2,6.9,0,0,0,-
2018-11-10,2018-11,11,埼玉アザレア,1,L,川崎翔太,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,17,4,86.4
2018-11-10,2018-11,11,埼玉アザレア,2,,加藤克貴,4,■,■,■,■,,19,6,3,0.3157894736842105,0.15789473684210525,1.50,2,1,1,50.0,1,0.25,16,1,1,4,10.9,33,16,10,63.6
2018-11-10,2018-11,11,埼玉アザレア,3,,小島大輝,4,■,■,■,■,,24,15,0,0.625,0.625,3.75,0,0,0,-,1,0.25,14,0,1,1,0.0,0,0,0,-
2018-11-10,2018-11,11,埼玉アザレア,6,,浜田翔太,4,■,■,■,■,,8,1,0,0.125,0.125,0.25,0,0,0,-,3,0.75,11,1,1,1,9.1,0,0,0,-
2018-11-10,2018-11,11,埼玉アザレア,7,,笠原啓太,4,■,■,□,■,,11,7,1,0.6363636363636364,0.5454545454545454,1.75,0,0,0,-,0,-,9,0,2,2,0.0,0,0,0,-
2018-11-10,2018-11,11,埼玉アザレア,10,,川畑貴裕,2,□,,■,,,6,1,2,0.16666666666666666,-0.16666666666666666,0.50,0,0,0,-,0,-,1,0,0,0,0.0,4,0,2,25.0
2018-11-10,2018-11,11,埼玉アザレア,12,,高橋頌,2,,□,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0
2018-11-10,2018-11,11,埼玉アザレア,14,,阪本龍一,1,,,■,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2018-11-10,2018-11,11,埼玉アザレア,16,,林佑樹,4,■,■,□,■,,21,7,3,0.3333333333333333,0.19047619047619047,1.75,2,1,0,50.0,0,-,13,0,5,3,-3.8,22,17,4,86.4
2018-11-10,2018-11,11,埼玉アザレア,17,,茂木祐太,3,,□,■,■,,20,9,4,0.45,0.25,3.00,6,2,1,33.3,0,-,11,1,0,3,15.9,0,0,0,-
2018-11-10,2018-11,11,埼玉アザレア,18,,前田将武,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,-25.0,0,0,0,-
2018-11-10,2018-11,11,埼玉アザレア,21,,石井和希,3,■,■,,□,,23,10,4,0.43478260869565216,0.2608695652173913,3.33,5,3,1,60.0,0,-,6,0,1,2,4.2,0,0,0,-
2018-11-10,2018-11,11,埼玉アザレア,24,,冨永航一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-10,2018-11,11,つくばユナイテッドSunGAIA,2,,浜崎勇矢,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-
2018-11-10,2018-11,11,つくばユナイテッドSunGAIA,3,,奥村航,4,■,■,■,■,,18,10,1,0.5555555555555556,0.5,2.50,0,0,0,-,2,0.50,10,0,5,1,-10.0,0,0,0,-
2018-11-10,2018-11,11,つくばユナイテッドSunGAIA,4,,阿部航平,3,□,,□,□,,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-10,2018-11,11,つくばユナイテッドSunGAIA,6,,瀧澤陽紀,4,■,■,■,■,,23,11,0,0.4782608695652174,0.4782608695652174,2.75,1,1,0,100.0,0,-,12,1,2,6,16.7,10,6,0,60.0
2018-11-10,2018-11,11,つくばユナイテッドSunGAIA,7,,奥田基嗣,4,■,■,■,■,,8,5,2,0.625,0.375,1.25,0,0,0,-,1,0.25,18,1,2,5,9.7,1,0,0,0.0
2018-11-10,2018-11,11,つくばユナイテッドSunGAIA,9,,小針幸,4,■,■,■,■,,25,12,1,0.48,0.44,3.00,3,1,1,33.3,1,0.25,16,0,1,3,3.1,38,13,16,55.3
2018-11-10,2018-11,11,つくばユナイテッドSunGAIA,10,,曹海倫,4,■,■,■,■,,35,15,1,0.42857142857142855,0.4,3.75,4,3,0,75.0,4,1.00,14,0,1,5,7.1,0,0,0,-
2018-11-10,2018-11,11,つくばユナイテッドSunGAIA,11,,須藤優,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,0,-,17,0,0,7,10.3,0,0,0,-
2018-11-10,2018-11,11,つくばユナイテッドSunGAIA,12,,土井友登,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2018-11-10,2018-11,11,つくばユナイテッドSunGAIA,14,,勝本真太郎,1,,□,,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-10,2018-11,11,つくばユナイテッドSunGAIA,17,L,桝谷周呈,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,7,7,50.0
2018-11-10,2018-11,11,つくばユナイテッドSunGAIA,19,,内海聡太,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,0,2,50.0
2018-11-10,2018-11,11,つくばユナイテッドSunGAIA,21,,佐藤隼一,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2018-11-10,2018-11,11,東京ヴェルディ,2,L,浅岡遥太,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,6,3,53.6
2018-11-10,2018-11,11,東京ヴェルディ,3,L,冷水亮,1,,,,〇,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-10,2018-11,11,東京ヴェルディ,4,,宮田航輔,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2018-11-10,2018-11,11,東京ヴェルディ,5,,田尻信太郎,4,■,■,■,■,,2,1,0,0.5,0.5,0.25,0,0,0,-,0,-,16,1,4,2,3.1,1,0,0,0.0
2018-11-10,2018-11,11,東京ヴェルディ,6,,中野壮一朗,4,■,■,■,■,,12,5,1,0.4166666666666667,0.3333333333333333,1.25,0,0,0,-,2,0.50,15,0,1,4,5.0,3,3,0,100.0
2018-11-10,2018-11,11,東京ヴェルディ,7,,倉田真,4,■,■,■,■,,35,19,1,0.5428571428571428,0.5142857142857142,4.75,5,2,0,40.0,2,0.50,11,1,7,2,-2.3,13,5,5,57.7
2018-11-10,2018-11,11,東京ヴェルディ,8,,北崎文弥,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-10,2018-11,11,東京ヴェルディ,9,,井上浩太,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-10,2018-11,11,東京ヴェルディ,10,,三浦拓也,4,■,■,■,□,,14,7,0,0.5,0.5,1.75,0,0,0,-,0,-,15,1,2,3,8.3,42,19,9,56.0
2018-11-10,2018-11,11,東京ヴェルディ,15,,工藤巧,4,■,■,■,■,,39,18,5,0.4615384615384616,0.3333333333333333,4.50,10,5,2,50.0,0,-,13,0,0,4,7.7,3,2,0,66.7
2018-11-10,2018-11,11,東京ヴェルディ,18,,大下将,2,,,□,□,,1,1,0,1.0,1.0,0.50,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2018-11-10,2018-11,11,東京ヴェルディ,20,,中村龍哉,4,■,■,■,■,,8,3,2,0.375,0.125,0.75,0,0,0,-,2,0.50,8,0,0,3,9.4,0,0,0,-
2018-11-10,2018-11,11,東京ヴェルディ,24,,増田純平,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,7,0,0,2,7.1,0,0,0,-
2018-11-10,2018-11,11,東京ヴェルディ,25,,與崎風人,1,,,,■,,5,0,1,0.0,-0.2,-,0,0,0,-,0,-,1,0,0,1,25.0,8,3,0,37.5
2018-11-11,2018-11,11,トヨタ自動車サンホークス,2,,渕江陵友,4,■,■,■,■,,13,5,2,0.38461538461538464,0.2307692307692308,1.25,0,0,0,-,0,-,24,0,2,5,3.1,21,12,6,71.4
2018-11-11,2018-11,11,トヨタ自動車サンホークス,3,,浅川成也,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-11,2018-11,11,トヨタ自動車サンホークス,4,,皆川昂太,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2018-11-11,2018-11,11,トヨタ自動車サンホークス,5,,森本浩矢,4,■,■,■,■,,16,5,2,0.3125,0.1875,1.25,0,0,0,-,2,0.50,13,0,0,3,5.8,0,0,0,-
2018-11-11,2018-11,11,トヨタ自動車サンホークス,7,,東野晴輝,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,0,-,11,0,0,2,4.5,0,0,0,-
2018-11-11,2018-11,11,トヨタ自動車サンホークス,11,L,福島孝輝,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,13,1,96.4
2018-11-11,2018-11,11,トヨタ自動車サンホークス,12,,石黒拓未,4,■,■,■,■,,12,4,1,0.3333333333333333,0.25,1.00,0,0,0,-,1,0.25,11,0,1,5,9.1,0,0,0,-
2018-11-11,2018-11,11,トヨタ自動車サンホークス,13,,松下大悟,4,■,■,■,■,,26,11,1,0.4230769230769231,0.38461538461538464,2.75,7,2,0,28.6,1,0.25,13,0,5,4,-1.9,29,17,6,69.0
2018-11-11,2018-11,11,トヨタ自動車サンホークス,15,,坂本凱,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-11,2018-11,11,トヨタ自動車サンホークス,16,,吉岡衛,4,■,■,■,■,,44,23,9,0.5227272727272727,0.3181818181818182,5.75,6,4,0,66.7,0,-,17,1,2,5,10.3,0,0,0,-
2018-11-11,2018-11,11,トヨタ自動車サンホークス,17,,渕江祥平,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2018-11-11,2018-11,11,トヨタ自動車サンホークス,18,,上坂将輝,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-11,2018-11,11,トヨタ自動車サンホークス,19,,水口直希,1,□,,,,,0,0,0,,,-,0,0,0,-,1,1.00,1,0,0,1,25.0,0,0,0,-
2018-11-11,2018-11,11,トヨタ自動車サンホークス,22,,神代優司,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-11,2018-11,11,きんでんトリニティーブリッツ,1,,岡本侑,4,■,■,■,■,,31,15,3,0.4838709677419355,0.3870967741935484,3.75,10,2,3,20.0,0,-,15,0,0,0,0.0,9,7,1,83.3
2018-11-11,2018-11,11,きんでんトリニティーブリッツ,3,L,長濱裕,2,●,●,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,4,3,39.3
2018-11-11,2018-11,11,きんでんトリニティーブリッツ,5,L,大賀惠介,3,,〇,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,32,19,8,71.9
2018-11-11,2018-11,11,きんでんトリニティーブリッツ,6,,塩大地,1,,,,■,,3,1,0,0.3333333333333333,0.3333333333333333,1.00,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2018-11-11,2018-11,11,きんでんトリニティーブリッツ,7,,田畑翔伍,4,■,■,■,■,,20,7,5,0.35,0.1,1.75,1,1,0,100.0,1,0.25,11,0,3,0,-6.8,15,6,5,56.7
2018-11-11,2018-11,11,きんでんトリニティーブリッツ,9,,内園徹,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,5,0,1,1,0.0,1,0,0,0.0
2018-11-11,2018-11,11,きんでんトリニティーブリッツ,10,,福吉慎也,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-11,2018-11,11,きんでんトリニティーブリッツ,11,,毛利光生,4,■,■,■,■,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,14,0,2,2,0.0,0,0,0,-
2018-11-11,2018-11,11,きんでんトリニティーブリッツ,12,,新谷俊揮,2,,,□,■,,7,6,0,0.8571428571428571,0.8571428571428571,3.00,1,1,0,100.0,0,-,6,0,3,0,-12.5,11,2,2,27.3
2018-11-11,2018-11,11,きんでんトリニティーブリッツ,15,,小野義隆,3,□,,□,□,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2018-11-11,2018-11,11,きんでんトリニティーブリッツ,16,,山本寛生,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-11,2018-11,11,きんでんトリニティーブリッツ,17,,和治裕太,3,■,■,■,,,29,13,7,0.4482758620689655,0.20689655172413796,4.33,11,4,4,36.4,0,-,9,0,4,4,0.0,0,0,0,-
2018-11-11,2018-11,11,きんでんトリニティーブリッツ,18,,松田祐和,3,■,■,■,,,11,4,1,0.3636363636363637,0.2727272727272727,1.33,0,0,0,-,1,0.33,8,0,1,1,0.0,0,0,0,-
2018-11-11,2018-11,11,きんでんトリニティーブリッツ,19,,黒木隆生,4,■,■,■,■,,17,7,1,0.4117647058823529,0.35294117647058826,1.75,0,0,0,-,0,-,7,0,3,1,-7.1,0,0,0,-
2018-11-11,2018-11,11,警視庁フォートファイターズ,1,,小川貴大,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2018-11-11,2018-11,11,警視庁フォートファイターズ,2,,伊藤裕之介,4,■,■,■,■,,4,2,0,0.5,0.5,0.50,0,0,0,-,0,-,15,0,0,2,3.3,0,0,0,-
2018-11-11,2018-11,11,警視庁フォートファイターズ,3,,水野貴文,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-11,2018-11,11,警視庁フォートファイターズ,4,,加藤啓,3,■,■,■,,,13,4,3,0.3076923076923077,0.07692307692307693,1.33,0,0,0,-,2,0.67,10,0,2,3,2.5,0,0,0,-
2018-11-11,2018-11,11,警視庁フォートファイターズ,5,,大野隆一,1,,,,■,,4,0,1,0.0,-0.25,-,0,0,0,-,1,1.00,7,0,0,0,0.0,0,0,0,-
2018-11-11,2018-11,11,警視庁フォートファイターズ,6,,松本幸博,1,,,,■,,9,5,1,0.5555555555555556,0.4444444444444444,5.00,0,0,0,-,0,-,5,0,1,2,5.0,9,2,5,50.0
2018-11-11,2018-11,11,警視庁フォートファイターズ,10,,豊田将人,2,,□,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-
2018-11-11,2018-11,11,警視庁フォートファイターズ,12,,小川功太,4,■,■,■,■,,38,27,5,0.7105263157894737,0.5789473684210527,6.75,3,1,1,33.3,1,0.25,15,2,1,5,20.0,19,13,4,78.9
2018-11-11,2018-11,11,警視庁フォートファイターズ,13,,中村航太朗,3,■,■,■,,,24,8,0,0.3333333333333333,0.3333333333333333,2.67,2,1,0,50.0,1,0.33,12,0,3,1,-4.2,15,8,1,56.7
2018-11-11,2018-11,11,警視庁フォートファイターズ,14,,中道元貴,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-11,2018-11,11,警視庁フォートファイターズ,15,,河西敦司,4,■,■,■,■,,35,11,3,0.3142857142857143,0.22857142857142854,2.75,13,5,1,38.5,1,0.25,18,0,4,1,-4.2,0,0,0,-
2018-11-11,2018-11,11,警視庁フォートファイターズ,19,L,神谷昴紀,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,38,19,12,65.8
2018-11-11,2018-11,11,警視庁フォートファイターズ,21,L,古田彰紀,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-11,2018-11,11,警視庁フォートファイターズ,22,,阿部翼,4,■,■,■,■,,10,5,2,0.5,0.3,1.25,0,0,0,-,0,-,11,0,1,2,2.3,5,4,1,90.0
2018-11-11,2018-11,11,埼玉アザレア,1,L,川崎翔太,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,17,1,87.5
2018-11-11,2018-11,11,埼玉アザレア,2,,加藤克貴,4,■,■,■,■,,26,10,1,0.38461538461538464,0.3461538461538461,2.50,1,1,0,100.0,0,-,21,0,1,3,2.4,35,19,8,65.7
2018-11-11,2018-11,11,埼玉アザレア,3,,小島大輝,2,■,■,,,,7,4,1,0.5714285714285714,0.42857142857142855,2.00,0,0,0,-,0,-,6,0,0,0,0.0,0,0,0,-
2018-11-11,2018-11,11,埼玉アザレア,6,,浜田翔太,4,■,■,■,■,,5,1,0,0.2,0.2,0.25,0,0,0,-,2,0.50,17,0,2,1,-1.5,0,0,0,-
2018-11-11,2018-11,11,埼玉アザレア,7,,笠原啓太,4,■,■,■,■,,10,5,0,0.5,0.5,1.25,0,0,0,-,3,0.75,18,0,1,4,4.2,1,0,1,50.0
2018-11-11,2018-11,11,埼玉アザレア,10,,川畑貴裕,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-11,2018-11,11,埼玉アザレア,12,,高橋頌,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0
2018-11-11,2018-11,11,埼玉アザレア,14,,阪本龍一,3,,□,■,■,,14,2,2,0.14285714285714285,0.0,0.67,0,0,0,-,1,0.33,7,1,0,2,21.4,1,1,0,100.0
2018-11-11,2018-11,11,埼玉アザレア,16,,林佑樹,4,■,■,■,■,,25,10,1,0.4,0.36,2.50,1,0,0,0.0,0,-,12,0,5,4,-2.1,24,14,4,66.7
2018-11-11,2018-11,11,埼玉アザレア,17,,茂木祐太,4,■,■,■,■,,44,20,6,0.4545454545454545,0.3181818181818182,5.00,13,8,2,61.5,2,0.50,15,0,1,3,3.3,0,0,0,-
2018-11-11,2018-11,11,埼玉アザレア,18,,前田将武,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-11,2018-11,11,埼玉アザレア,21,,石井和希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-11,2018-11,11,埼玉アザレア,24,,冨永航一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2018-11-11,2018-11,11,つくばユナイテッドSunGAIA,2,,浜崎勇矢,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-
2018-11-11,2018-11,11,つくばユナイテッドSunGAIA,3,,奥村航,3,■,■,■,,,16,5,1,0.3125,0.25,1.67,0,0,0,-,0,-,6,0,3,0,-12.5,0,0,0,-
2018-11-11,2018-11,11,つくばユナイテッドSunGAIA,4,,阿部航平,3,■,■,■,,,9,2,1,0.2222222222222222,0.1111111111111111,0.67,0,0,0,-,1,0.33,8,0,2,2,0.0,0,0,0,-
2018-11-11,2018-11,11,つくばユナイテッドSunGAIA,6,,瀧澤陽紀,3,■,■,■,,,10,3,0,0.3,0.3,1.00,0,0,0,-,0,-,11,1,0,6,22.7,21,14,1,69.0
2018-11-11,2018-11,11,つくばユナイテッドSunGAIA,7,,奥田基嗣,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
