試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-01-19,NECレッドロケッツ,埼玉上尾メディックス,1,,島村春世,5,■,■,■,■,■,30,11,1,36.7,33.3,2.20,0,0,0,-,5,1.00,15,1,0,3,11.7,0,0,0,-,17
2020-01-19,NECレッドロケッツ,埼玉上尾メディックス,2,,古賀紗理那,5,■,■,■,■,■,52,14,4,26.9,19.2,2.80,2,0,1,0.0,3,0.60,17,3,2,2,17.6,26,14,4,61.5,20
2020-01-19,NECレッドロケッツ,埼玉上尾メディックス,3,,塚田しおり,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-19,NECレッドロケッツ,埼玉上尾メディックス,4,,柳田光綺,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-01-19,NECレッドロケッツ,埼玉上尾メディックス,6,,上野香織,1,nan,nan,nan,nan,□,1,1,0,100.0,100.0,1.00,0,0,0,-,1,1.00,1,0,0,0,0.0,0,0,0,-,2
2020-01-19,NECレッドロケッツ,埼玉上尾メディックス,7,,峯村沙紀,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2020-01-19,NECレッドロケッツ,埼玉上尾メディックス,8,,奥山優奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-19,NECレッドロケッツ,埼玉上尾メディックス,10,,澤田由佳,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,1,0.20,16,0,1,5,6.2,1,0,0,0.0,1
2020-01-19,NECレッドロケッツ,埼玉上尾メディックス,11,,古谷ちなみ,5,■,■,■,■,■,50,14,5,28.0,18.0,2.80,9,0,1,0.0,0,-,24,2,4,5,9.4,0,0,0,-,16
2020-01-19,NECレッドロケッツ,埼玉上尾メディックス,12,,山内美咲,5,■,■,■,■,■,47,19,4,40.4,31.9,3.80,5,3,0,60.0,0,-,14,0,1,3,3.6,43,16,9,47.7,19
2020-01-19,NECレッドロケッツ,埼玉上尾メディックス,14,,荒谷栞,5,■,■,■,■,■,18,5,0,27.8,27.8,1.00,0,0,0,-,4,0.80,16,0,0,5,7.8,0,0,0,-,9
2020-01-19,NECレッドロケッツ,埼玉上尾メディックス,16,L,小島満菜美,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,9,8,56.5,0
2020-01-19,NECレッドロケッツ,埼玉上尾メディックス,17,,トムシャベレニカ,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-19,NECレッドロケッツ,埼玉上尾メディックス,18,L,佐藤澪,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-19,NECレッドロケッツ,埼玉上尾メディックス,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,198,64,14,32.3,25.3,12.80,16,3,2,18.8,14,2.80,106,6,8,23,9.2,93,39,21,53.2,84
