試合日,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2010-04-10,04,デンソーエアリービーズ,久光製薬スプリングス,2,,矢野美子,5,■,■,■,■,■,13,3,1,23.1,15.4,0.60,0,0,0,-,1,0.20,18,0,1,9,12.5,0,0,0,-,4
2010-04-10,04,デンソーエアリービーズ,久光製薬スプリングス,3,,黒羽桂子,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2010-04-10,04,デンソーエアリービーズ,久光製薬スプリングス,4,,細田絵理,5,■,■,■,■,■,60,16,6,26.7,16.7,3.20,0,0,0,-,1,0.20,23,2,2,7,14.6,35,16,0,45.7,19
2010-04-10,04,デンソーエアリービーズ,久光製薬スプリングス,5,,熊谷桜子,5,■,■,■,■,■,3,2,0,66.7,66.7,0.40,0,0,0,-,0,-,15,0,1,4,6.7,0,0,0,-,2
2010-04-10,04,デンソーエアリービーズ,久光製薬スプリングス,7,,石井里沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-10,04,デンソーエアリービーズ,久光製薬スプリングス,8,,井上香織,5,■,■,■,■,■,17,8,0,47.1,47.1,1.60,0,0,0,-,4,0.80,12,0,3,1,2.1,0,0,0,-,12
2010-04-10,04,デンソーエアリービーズ,久光製薬スプリングス,9,L,櫻井由香,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,9,0,56.2,0
2010-04-10,04,デンソーエアリービーズ,久光製薬スプリングス,14,,大槻真弥,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,1,0,20.0,0
2010-04-10,04,デンソーエアリービーズ,久光製薬スプリングス,15,,奥田恭子,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-10,04,デンソーエアリービーズ,久光製薬スプリングス,16,,片下恭子,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,0,50.0,0
2010-04-10,04,デンソーエアリービーズ,久光製薬スプリングス,18,,井上奈々朱,3,□,□,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-10,04,デンソーエアリービーズ,久光製薬スプリングス,19,L,泉岡未来,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-10,04,デンソーエアリービーズ,久光製薬スプリングス,20,,鈴木裕子,5,■,■,■,■,■,30,8,2,26.7,20.0,1.60,0,0,0,-,2,0.40,19,1,2,4,9.5,22,12,0,54.5,11
2010-04-10,04,デンソーエアリービーズ,久光製薬スプリングス,34,,スタエレンスシャイーヌ,5,■,■,■,■,■,71,29,6,40.8,32.4,5.80,11,8,0,72.7,2,0.40,16,2,1,3,14.7,18,8,0,44.4,33
2010-04-10,04,久光製薬スプリングス,デンソーエアリービーズ,1,,石井美樹,5,■,■,■,■,■,42,14,5,33.3,21.4,2.80,0,0,0,-,0,-,17,0,1,9,13.2,43,26,0,60.5,14
2010-04-10,04,久光製薬スプリングス,デンソーエアリービーズ,2,,古藤千鶴,4,nan,□,□,□,□,2,1,0,50.0,50.0,0.25,0,0,0,-,1,0.25,3,1,0,2,43.3,0,0,0,-,3
2010-04-10,04,久光製薬スプリングス,デンソーエアリービーズ,3,,鶴田桂子,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,19,1,0,5,10.8,1,1,0,100.0,1
2010-04-10,04,久光製薬スプリングス,デンソーエアリービーズ,4,,先野久美子,5,■,■,■,■,■,15,5,0,33.3,33.3,1.00,0,0,0,-,0,-,9,0,0,1,2.8,0,0,0,-,5
2010-04-10,04,久光製薬スプリングス,デンソーエアリービーズ,7,,狩野美雪,2,□,nan,□,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,4,1,0,25.0,0
2010-04-10,04,久光製薬スプリングス,デンソーエアリービーズ,9,,平井香菜子,5,■,■,■,■,■,18,7,0,38.9,38.9,1.40,0,0,0,-,8,1.60,14,0,2,6,10.7,1,1,0,100.0,15
2010-04-10,04,久光製薬スプリングス,デンソーエアリービーズ,10,L,佐野優子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,20,0,87.0,0
2010-04-10,04,久光製薬スプリングス,デンソーエアリービーズ,11,,エリザンジェラオリヴェイラ,5,■,■,■,■,■,71,22,4,31.0,25.4,4.40,26,7,2,26.9,4,0.80,14,1,1,7,18.2,0,0,0,-,27
2010-04-10,04,久光製薬スプリングス,デンソーエアリービーズ,12,,筒井視穂子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-10,04,久光製薬スプリングス,デンソーエアリービーズ,13,,水田祐未,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-10,04,久光製薬スプリングス,デンソーエアリービーズ,16,,浅津ゆうこ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-10,04,久光製薬スプリングス,デンソーエアリービーズ,17,,岩坂名奈,5,□,□,□,□,□,2,1,0,50.0,50.0,0.20,0,0,0,-,0,-,19,4,4,7,27.1,0,0,0,-,5
2010-04-10,04,久光製薬スプリングス,デンソーエアリービーズ,18,L,新鍋理沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-10,04,久光製薬スプリングス,デンソーエアリービーズ,22,,石田瑞穂,5,■,■,■,■,■,45,10,5,22.2,11.1,2.00,5,1,1,20.0,3,0.60,15,1,2,8,18.7,24,14,0,58.3,14
2010-04-10,04,JTマーヴェラス,東レアローズ,1,,坂下麻衣子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-04-10,04,JTマーヴェラス,東レアローズ,2,,谷口雅美,3,■,□,■,nan,nan,7,4,0,57.1,57.1,1.33,4,3,0,75.0,1,0.33,7,1,1,4,25.7,1,1,0,100.0,6
2010-04-10,04,JTマーヴェラス,東レアローズ,3,,山本愛,3,■,■,■,nan,nan,13,5,0,38.5,38.5,1.67,0,0,0,-,1,0.33,10,1,3,1,12.5,0,0,0,-,7
