試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-10-25,ヴォレアス北海道,0,,越川優,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-25,ヴォレアス北海道,3,,田城貴之,3,■,■,■,nan,nan,6,6,0,100.0,100.0,2.00,0,0,0,-,3,1.00,14,2,2,4,17.9,1,0,0,0.0,,,,,,,,
2020-10-25,ヴォレアス北海道,5,,家近滉一,3,■,■,■,nan,nan,12,7,1,58.3,50.0,2.33,1,1,0,100.0,2,0.67,9,0,2,0,-5.6,29,14,7,60.3,,,,,,,,
2020-10-25,ヴォレアス北海道,6,,本澤凌斗,3,■,■,■,nan,nan,2,2,0,100.0,100.0,0.67,0,0,0,-,2,0.67,16,2,2,5,17.2,0,0,0,-,,,,,,,,
2020-10-25,ヴォレアス北海道,7,,関根俊哉,1,nan,nan,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,1.00,2,0,0,0,0.0,2,0,1,25.0,,,,,,,,
2020-10-25,ヴォレアス北海道,9,,加藤伊織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-25,ヴォレアス北海道,10,L,白石啓丈,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,3,1,87.5,,,,,,,,
2020-10-25,ヴォレアス北海道,11,L,藤村昇太,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-25,ヴォレアス北海道,13,,佐々木博秋,3,■,■,■,nan,nan,16,9,1,56.2,50.0,3.00,3,2,1,66.7,3,1.00,10,0,4,2,-5.0,10,5,3,65.0,,,,,,,,
2020-10-25,ヴォレアス北海道,14,,張育陞,3,■,■,■,nan,nan,26,13,2,50.0,42.3,4.33,10,7,1,70.0,0,-,11,3,1,3,31.8,0,0,0,-,,,,,,,,
2020-10-25,ヴォレアス北海道,17,,辰巳遼,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-25,ヴォレアス北海道,18,,後藤万澄,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-25,ヴォレアス北海道,20,,戸田拓也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-25,ヴォレアス北海道,23,,田城広光,2,■,■,nan,nan,nan,6,4,0,66.7,66.7,2.00,0,0,0,-,0,-,12,0,3,2,-2.1,2,0,2,50.0,,,,,,,,
2020-10-25,ヴォレアス北海道,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,70,41,4,58.6,52.9,13.67,14,10,2,71.4,11,3.67,74,7,14,16,10.1,48,22,14,60.4,76,29,10,38.2,3,1.00,6.4,60.3
